[2026-06-12 20:50:24] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 20:50:24] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_110_d2_w56/training_log.txt
[2026-06-12 20:50:24] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_110_d2_w56/training_stats.csv
[2026-06-12 20:50:24] Epoch 1 | architecture=[56, 55] train_loss=0.012224 val_loss=0.021481 best=0.021481 es=0/10
[2026-06-12 20:50:24] Epoch 1 | architecture=[56, 55] train_loss=0.009501 val_loss=0.018634 best=0.018634 es=0/10
[2026-06-12 20:50:24] Epoch 1 | architecture=[56, 55] train_loss=0.007774 val_loss=0.008971 best=0.008971 es=0/10
[2026-06-12 20:50:24] Epoch 1 | architecture=[56, 55] train_loss=0.005821 val_loss=0.006342 best=0.006342 es=0/10
[2026-06-12 20:50:25] Epoch 1 | architecture=[56, 55] train_loss=0.005552 val_loss=0.006179 best=0.006179 es=0/10
[2026-06-12 20:50:25] Epoch 1 | architecture=[56, 55] train_loss=0.003698 val_loss=0.009400 best=0.009400 es=0/10
[2026-06-12 20:50:25] Epoch 1 | architecture=[56, 55] train_loss=0.004493 val_loss=0.010151 best=0.010151 es=0/10
[2026-06-12 20:50:25] Epoch 1 | architecture=[56, 55] train_loss=0.003769 val_loss=0.006020 best=0.006020 es=0/10
[2026-06-12 20:50:25] Epoch 1 | architecture=[56, 55] train_loss=0.003015 val_loss=0.004091 best=0.004091 es=0/10
[2026-06-12 20:50:26] Epoch 1 | architecture=[56, 55] train_loss=0.003162 val_loss=0.003496 best=0.003496 es=0/10
[2026-06-12 20:50:26] Epoch 1 | architecture=[56, 55] train_loss=0.003090 val_loss=0.003464 best=0.003464 es=0/10
[2026-06-12 20:50:26] Epoch 1 | architecture=[56, 55] train_loss=0.002762 val_loss=0.003657 best=0.003657 es=0/10
[2026-06-12 20:50:26] Epoch 1 | architecture=[56, 55] train_loss=0.003080 val_loss=0.004115 best=0.004115 es=0/10
[2026-06-12 20:50:27] Epoch 1 | architecture=[56, 55] train_loss=0.002916 val_loss=0.003626 best=0.003626 es=0/10
[2026-06-12 20:50:27] Epoch 1 | architecture=[56, 55] train_loss=0.002314 val_loss=0.003345 best=0.003345 es=0/10
[2026-06-12 20:50:27] Epoch 1 | architecture=[56, 55] train_loss=0.002283 val_loss=0.003282 best=0.003282 es=0/10
[2026-06-12 20:50:28] Epoch 1 | architecture=[56, 55] train_loss=0.002319 val_loss=0.003049 best=0.003049 es=0/10
[2026-06-12 20:50:28] Epoch 1 | architecture=[56, 55] train_loss=0.003041 val_loss=0.003059 best=0.003059 es=0/10
[2026-06-12 20:50:28] Epoch 1 | architecture=[56, 55] train_loss=0.003192 val_loss=0.002922 best=0.002922 es=0/10
[2026-06-12 20:50:28] Epoch 1 | architecture=[56, 55] train_loss=0.003163 val_loss=0.003490 best=0.003490 es=0/10
[2026-06-12 20:50:29] Epoch 1 | architecture=[56, 55] train_loss=0.002202 val_loss=0.003357 best=0.003357 es=0/10
[2026-06-12 20:50:29] Epoch 1 | architecture=[56, 55] train_loss=0.002178 val_loss=0.003546 best=0.003546 es=0/10
[2026-06-12 20:50:29] Epoch 1 | architecture=[56, 55] train_loss=0.002048 val_loss=0.003353 best=0.003353 es=0/10
[2026-06-12 20:50:29] Epoch 1 | architecture=[56, 55] train_loss=0.002421 val_loss=0.003418 best=0.003418 es=0/10
[2026-06-12 20:50:29] Epoch 1 | architecture=[56, 55] train_loss=0.002518 val_loss=0.003165 best=0.003165 es=0/10
[2026-06-12 20:50:30] Epoch 1 | architecture=[56, 55] train_loss=0.002337 val_loss=0.002890 best=0.002890 es=0/10
[2026-06-12 20:50:30] Epoch 1 | architecture=[56, 55] train_loss=0.002796 val_loss=0.003101 best=0.003101 es=0/10
[2026-06-12 20:50:30] Epoch 1 | architecture=[56, 55] train_loss=0.002184 val_loss=0.003285 best=0.003285 es=0/10
[2026-06-12 20:50:30] Epoch 1 | architecture=[56, 55] train_loss=0.001833 val_loss=0.003471 best=0.003471 es=0/10
