[2026-05-18 02:58:07] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:58:07] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_166_d1_w167/training_log.txt
[2026-05-18 02:58:07] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_166_d1_w167/training_stats.csv
[2026-05-18 02:58:07] [CANDIDATE] task=representation phase=ae_alt_width index=166 search_phase=width architecture=[167]
[2026-05-18 02:58:14] [representation][ae_alt_width][cand_166_d1_w167] epoch=1 architecture=[167] train_loss=0.334876 val_loss=0.319471 best=0.313839 es=0/5
[2026-05-18 02:58:16] [representation][ae_alt_width][cand_166_d1_w167] epoch=2 architecture=[167] train_loss=0.311941 val_loss=0.316365 best=0.313839 es=0/5
[2026-05-18 02:58:18] [representation][ae_alt_width][cand_166_d1_w167] epoch=3 architecture=[167] train_loss=0.309523 val_loss=0.319625 best=0.313839 es=1/5
[2026-05-18 02:58:20] [representation][ae_alt_width][cand_166_d1_w167] epoch=4 architecture=[167] train_loss=0.308961 val_loss=0.315009 best=0.313839 es=0/5
[2026-05-18 02:58:27] [representation][ae_alt_width][cand_166_d1_w167] epoch=5 architecture=[167] train_loss=0.309292 val_loss=0.318462 best=0.313839 es=1/5
[2026-05-18 02:58:30] [representation][ae_alt_width][cand_166_d1_w167] epoch=6 architecture=[167] train_loss=0.309624 val_loss=0.316948 best=0.313839 es=2/5
[2026-05-18 02:58:32] [representation][ae_alt_width][cand_166_d1_w167] epoch=7 architecture=[167] train_loss=0.309470 val_loss=0.313580 best=0.313580 es=0/5
[2026-05-18 02:58:34] [representation][ae_alt_width][cand_166_d1_w167] epoch=8 architecture=[167] train_loss=0.307726 val_loss=0.315513 best=0.313580 es=1/5
[2026-05-18 02:58:36] [representation][ae_alt_width][cand_166_d1_w167] epoch=9 architecture=[167] train_loss=0.308260 val_loss=0.313624 best=0.313580 es=2/5
[2026-05-18 02:58:43] [representation][ae_alt_width][cand_166_d1_w167] epoch=10 architecture=[167] train_loss=0.307981 val_loss=0.313646 best=0.313580 es=3/5
[2026-05-18 02:58:45] [representation][ae_alt_width][cand_166_d1_w167] epoch=11 architecture=[167] train_loss=0.307278 val_loss=0.314723 best=0.313580 es=4/5
[2026-05-18 02:58:48] [representation][ae_alt_width][cand_166_d1_w167] epoch=12 architecture=[167] train_loss=0.307514 val_loss=0.317412 best=0.313580 es=5/5
