task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,1,ablation_stl,stl_ablation_r01_d05_w0047_47_47_47_47_47,"[47, 47, 47, 47, 47]",9965,0.042789239436388016,55,65,0.08320090174674988,
simulation,2,ablation_stl,stl_ablation_r02_d05_w0047_47_47_47_47_47,"[47, 47, 47, 47, 47]",9965,0.005109002813696861,179,189,0.09920957684516907,
simulation,3,ablation_stl,stl_ablation_r03_d05_w0047_47_47_47_47_47,"[47, 47, 47, 47, 47]",9965,0.01007932797074318,133,143,0.01596398837864399,
simulation,4,ablation_stl,stl_ablation_r04_d05_w0047_47_47_47_47_47,"[47, 47, 47, 47, 47]",9965,0.014581679366528988,105,115,0.0870247334241867,
simulation,5,ablation_stl,stl_ablation_r05_d05_w0047_47_47_47_47_47,"[47, 47, 47, 47, 47]",9965,0.023570682853460312,74,84,0.15286317467689514,
