[2026-06-11 02:04:34] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 02:04:34] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_744_d6_w125/training_log.txt
[2026-06-11 02:04:34] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_744_d6_w125/training_stats.csv
[2026-06-11 02:04:35] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.006984 val_loss=0.001137 best=0.001137 es=0/10
[2026-06-11 02:04:35] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.003381 val_loss=0.005833 best=0.005833 es=0/10
[2026-06-11 02:04:35] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.004663 val_loss=0.001887 best=0.001887 es=0/10
[2026-06-11 02:04:35] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001901 val_loss=0.001131 best=0.001131 es=0/10
[2026-06-11 02:04:35] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.003656 val_loss=0.001461 best=0.001461 es=0/10
[2026-06-11 02:04:36] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.003109 val_loss=0.000589 best=0.000589 es=0/10
[2026-06-11 02:04:36] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001901 val_loss=0.000657 best=0.000657 es=0/10
[2026-06-11 02:04:36] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.003240 val_loss=0.000777 best=0.000777 es=0/10
[2026-06-11 02:04:36] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.002996 val_loss=0.000751 best=0.000751 es=0/10
[2026-06-11 02:04:37] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001720 val_loss=0.000788 best=0.000788 es=0/10
[2026-06-11 02:04:37] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001210 val_loss=0.000771 best=0.000771 es=0/10
[2026-06-11 02:04:37] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.002025 val_loss=0.000828 best=0.000828 es=0/10
[2026-06-11 02:04:37] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.002953 val_loss=0.000677 best=0.000677 es=0/10
[2026-06-11 02:04:37] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001203 val_loss=0.001228 best=0.001228 es=0/10
[2026-06-11 02:04:38] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.001077 val_loss=0.000919 best=0.000919 es=0/10
[2026-06-11 02:04:38] Epoch 1 | architecture=[125, 124, 124, 124, 124, 124] train_loss=0.000891 val_loss=0.000622 best=0.000622 es=0/10
