[2026-06-13 21:04:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:04:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_387_d4_w97/training_log.txt
[2026-06-13 21:04:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_387_d4_w97/training_stats.csv
[2026-06-13 21:04:48] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.004767 val_loss=0.014663 best=0.014663 es=0/10
[2026-06-13 21:04:48] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.005202 val_loss=0.003935 best=0.003935 es=0/10
[2026-06-13 21:04:48] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.002182 val_loss=0.000844 best=0.000844 es=0/10
[2026-06-13 21:04:48] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001554 val_loss=0.003457 best=0.003457 es=0/10
[2026-06-13 21:04:48] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.002164 val_loss=0.005003 best=0.005003 es=0/10
[2026-06-13 21:04:49] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001233 val_loss=0.003529 best=0.003529 es=0/10
[2026-06-13 21:04:49] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001528 val_loss=0.001715 best=0.001715 es=0/10
[2026-06-13 21:04:49] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001036 val_loss=0.000692 best=0.000692 es=0/10
[2026-06-13 21:04:49] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.000674 val_loss=0.001525 best=0.001525 es=0/10
[2026-06-13 21:04:49] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001519 val_loss=0.001566 best=0.001566 es=0/10
[2026-06-13 21:04:50] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.003060 val_loss=0.001429 best=0.001429 es=0/10
[2026-06-13 21:04:50] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.000734 val_loss=0.001662 best=0.001662 es=0/10
[2026-06-13 21:04:50] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001414 val_loss=0.000724 best=0.000724 es=0/10
[2026-06-13 21:04:50] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001071 val_loss=0.000772 best=0.000772 es=0/10
[2026-06-13 21:04:50] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.002264 val_loss=0.001129 best=0.001129 es=0/10
[2026-06-13 21:04:51] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.002782 val_loss=0.000753 best=0.000753 es=0/10
[2026-06-13 21:04:51] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.000741 val_loss=0.000894 best=0.000894 es=0/10
[2026-06-13 21:04:51] Epoch 1 | architecture=[97, 97, 97, 97] train_loss=0.001285 val_loss=0.000825 best=0.000825 es=0/10
