[2026-05-18 00:49:00] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 00:49:00] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_015_d1_w16/training_log.txt
[2026-05-18 00:49:00] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_015_d1_w16/training_stats.csv
[2026-05-18 00:49:00] [CANDIDATE] task=representation phase=ae_alt_width index=15 search_phase=width architecture=[16]
[2026-05-18 00:49:04] [representation][ae_alt_width][cand_015_d1_w16] epoch=1 architecture=[16] train_loss=0.526163 val_loss=0.525221 best=0.524564 es=0/5
[2026-05-18 00:49:06] [representation][ae_alt_width][cand_015_d1_w16] epoch=2 architecture=[16] train_loss=0.525354 val_loss=0.524398 best=0.524398 es=0/5
[2026-05-18 00:49:08] [representation][ae_alt_width][cand_015_d1_w16] epoch=3 architecture=[16] train_loss=0.525027 val_loss=0.524173 best=0.524173 es=0/5
[2026-05-18 00:49:11] [representation][ae_alt_width][cand_015_d1_w16] epoch=4 architecture=[16] train_loss=0.525176 val_loss=0.524301 best=0.524173 es=1/5
[2026-05-18 00:49:15] [representation][ae_alt_width][cand_015_d1_w16] epoch=5 architecture=[16] train_loss=0.524938 val_loss=0.524287 best=0.524173 es=2/5
[2026-05-18 00:49:17] [representation][ae_alt_width][cand_015_d1_w16] epoch=6 architecture=[16] train_loss=0.524868 val_loss=0.524015 best=0.524015 es=0/5
[2026-05-18 00:49:19] [representation][ae_alt_width][cand_015_d1_w16] epoch=7 architecture=[16] train_loss=0.524734 val_loss=0.523953 best=0.524015 es=1/5
[2026-05-18 00:49:21] [representation][ae_alt_width][cand_015_d1_w16] epoch=8 architecture=[16] train_loss=0.524471 val_loss=0.523888 best=0.523888 es=0/5
[2026-05-18 00:49:23] [representation][ae_alt_width][cand_015_d1_w16] epoch=9 architecture=[16] train_loss=0.524546 val_loss=0.523656 best=0.523656 es=0/5
[2026-05-18 00:49:27] [representation][ae_alt_width][cand_015_d1_w16] epoch=10 architecture=[16] train_loss=0.524179 val_loss=0.523605 best=0.523656 es=1/5
[2026-05-18 00:49:29] [representation][ae_alt_width][cand_015_d1_w16] epoch=11 architecture=[16] train_loss=0.524241 val_loss=0.524010 best=0.523656 es=2/5
[2026-05-18 00:49:32] [representation][ae_alt_width][cand_015_d1_w16] epoch=12 architecture=[16] train_loss=0.524143 val_loss=0.523410 best=0.523410 es=0/5
[2026-05-18 00:49:34] [representation][ae_alt_width][cand_015_d1_w16] epoch=13 architecture=[16] train_loss=0.523842 val_loss=0.522922 best=0.522922 es=0/5
[2026-05-18 00:49:36] [representation][ae_alt_width][cand_015_d1_w16] epoch=14 architecture=[16] train_loss=0.523596 val_loss=0.523053 best=0.522922 es=1/5
[2026-05-18 00:49:40] [representation][ae_alt_width][cand_015_d1_w16] epoch=15 architecture=[16] train_loss=0.523617 val_loss=0.522648 best=0.522648 es=0/5
[2026-05-18 00:49:42] [representation][ae_alt_width][cand_015_d1_w16] epoch=16 architecture=[16] train_loss=0.523480 val_loss=0.522470 best=0.522470 es=0/5
[2026-05-18 00:49:44] [representation][ae_alt_width][cand_015_d1_w16] epoch=17 architecture=[16] train_loss=0.523266 val_loss=0.523119 best=0.522470 es=1/5
[2026-05-18 00:49:47] [representation][ae_alt_width][cand_015_d1_w16] epoch=18 architecture=[16] train_loss=0.523445 val_loss=0.522070 best=0.522070 es=0/5
[2026-05-18 00:49:49] [representation][ae_alt_width][cand_015_d1_w16] epoch=19 architecture=[16] train_loss=0.523170 val_loss=0.521854 best=0.521854 es=0/5
