task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
denoising,ae_width_only,width_only,0.0010556160610009713,6,6,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d6/denoising/ae_width_only/cand_836_d6_w141/checkpoint_best.pt,cand_836_d6_w141
denoising,stl_from_ae_width_only,stl_refit,0.010602531373164591,101,111,0.015989458344989486,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d6/denoising/stl_from_ae_width_only/cand_000_d6_w141/checkpoint_best.pt,cand_000_d6_w141
