[2026-06-14 01:45:23] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:45:23] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_050_d2_w49/training_log.txt
[2026-06-14 01:45:23] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_050_d2_w49/training_stats.csv
[2026-06-14 01:45:23] Epoch 1 | architecture=[49, 2] train_loss=0.193209 val_loss=0.129594 best=0.129594 es=0/10
[2026-06-14 01:45:23] Epoch 1 | architecture=[49, 2] train_loss=0.149229 val_loss=0.157020 best=0.157020 es=0/10
[2026-06-14 01:45:24] Epoch 1 | architecture=[49, 2] train_loss=0.133179 val_loss=0.150864 best=0.150864 es=0/10
[2026-06-14 01:45:24] Epoch 1 | architecture=[49, 2] train_loss=0.121041 val_loss=0.129377 best=0.129377 es=0/10
[2026-06-14 01:45:24] Epoch 1 | architecture=[49, 2] train_loss=0.112637 val_loss=0.111321 best=0.111321 es=0/10
[2026-06-14 01:45:25] Epoch 1 | architecture=[49, 2] train_loss=0.099130 val_loss=0.099610 best=0.099610 es=0/10
[2026-06-14 01:45:25] Epoch 1 | architecture=[49, 2] train_loss=0.092969 val_loss=0.091615 best=0.091615 es=0/10
[2026-06-14 01:45:25] Epoch 1 | architecture=[49, 2] train_loss=0.084538 val_loss=0.083643 best=0.083643 es=0/10
[2026-06-14 01:45:26] Epoch 1 | architecture=[49, 2] train_loss=0.077683 val_loss=0.076861 best=0.076861 es=0/10
[2026-06-14 01:45:26] Epoch 1 | architecture=[49, 2] train_loss=0.073428 val_loss=0.071236 best=0.071236 es=0/10
[2026-06-14 01:45:26] Epoch 1 | architecture=[49, 2] train_loss=0.066443 val_loss=0.066418 best=0.066418 es=0/10
[2026-06-14 01:45:26] Epoch 1 | architecture=[49, 2] train_loss=0.062696 val_loss=0.060910 best=0.060910 es=0/10
[2026-06-14 01:45:27] Epoch 1 | architecture=[49, 2] train_loss=0.057153 val_loss=0.055337 best=0.055337 es=0/10
[2026-06-14 01:45:27] Epoch 1 | architecture=[49, 2] train_loss=0.053223 val_loss=0.051122 best=0.051122 es=0/10
[2026-06-14 01:45:27] Epoch 1 | architecture=[49, 2] train_loss=0.048882 val_loss=0.047871 best=0.047871 es=0/10
[2026-06-14 01:45:28] Epoch 1 | architecture=[49, 2] train_loss=0.048168 val_loss=0.044387 best=0.044387 es=0/10
[2026-06-14 01:45:28] Epoch 1 | architecture=[49, 2] train_loss=0.043519 val_loss=0.040922 best=0.040922 es=0/10
[2026-06-14 01:45:28] Epoch 1 | architecture=[49, 2] train_loss=0.040844 val_loss=0.037937 best=0.037937 es=0/10
[2026-06-14 01:45:28] Epoch 1 | architecture=[49, 2] train_loss=0.039096 val_loss=0.035587 best=0.035587 es=0/10
[2026-06-14 01:45:29] Epoch 1 | architecture=[49, 2] train_loss=0.036760 val_loss=0.033616 best=0.033616 es=0/10
[2026-06-14 01:45:29] Epoch 1 | architecture=[49, 2] train_loss=0.034563 val_loss=0.032201 best=0.032201 es=0/10
[2026-06-14 01:45:29] Epoch 1 | architecture=[49, 2] train_loss=0.033319 val_loss=0.031510 best=0.031510 es=0/10
[2026-06-14 01:45:30] Epoch 1 | architecture=[49, 2] train_loss=0.031720 val_loss=0.030234 best=0.030234 es=0/10
[2026-06-14 01:45:30] Epoch 1 | architecture=[49, 2] train_loss=0.031309 val_loss=0.028770 best=0.028770 es=0/10
[2026-06-14 01:45:30] Epoch 1 | architecture=[49, 2] train_loss=0.032245 val_loss=0.027815 best=0.027815 es=0/10
