task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail,consecutive_fail,width_stage_improved,width_stage_margin_fail,width_stage_anchor_val,width_stage_margin_pct,warmup_to_uniform
simulation,ae_width_only,0,cand_000_d3_w1,"[1, 1, 1]",1.1970456838607788,27,37,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_000_d3_w1/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_000_d3_w1/checkpoint_last.pt,True,width,0,0,0,False,0,1.1970456838607788,inf,False
simulation,ae_width_only,1,cand_001_d3_w2,"[2, 1, 1]",1.1955478191375732,3,13,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_001_d3_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_001_d3_w2/checkpoint_last.pt,True,width,0,0,0,True,0,1.1970456838607788,,False
simulation,ae_width_only,2,cand_002_d3_w2,"[2, 2, 1]",1.217092514038086,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_002_d3_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_002_d3_w2/checkpoint_last.pt,False,width,0,0,0,True,0,1.1970456838607788,,False
simulation,ae_width_only,3,cand_003_d3_w2,"[2, 2, 2]",1.214368224143982,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_003_d3_w2/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_003_d3_w2/checkpoint_last.pt,False,width,0,0,0,False,1,1.1955478191375732,0.1251301218826143,False
simulation,ae_width_only,4,cand_004_d3_w3,"[3, 2, 2]",1.1996700763702393,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_004_d3_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_004_d3_w3/checkpoint_last.pt,False,width,0,0,0,False,1,1.1955478191375732,,False
simulation,ae_width_only,5,cand_005_d3_w3,"[3, 3, 2]",0.4068790674209595,572,582,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_005_d3_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_005_d3_w3/checkpoint_last.pt,True,width,0,0,0,True,1,1.1955478191375732,,False
simulation,ae_width_only,6,cand_006_d3_w3,"[3, 3, 3]",0.3265700936317444,395,405,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_006_d3_w3/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_006_d3_w3/checkpoint_last.pt,True,width,0,0,0,False,0,0.3265700936317444,72.68448083763637,False
simulation,ae_width_only,7,cand_007_d3_w4,"[4, 3, 3]",0.08610599488019943,646,656,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_007_d3_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_007_d3_w4/checkpoint_last.pt,True,width,0,0,0,True,0,0.3265700936317444,,False
simulation,ae_width_only,8,cand_008_d3_w4,"[4, 4, 3]",0.514744222164154,8,18,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_008_d3_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_008_d3_w4/checkpoint_last.pt,False,width,0,0,0,True,0,0.3265700936317444,,False
simulation,ae_width_only,9,cand_009_d3_w4,"[4, 4, 4]",0.5438122153282166,1,11,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_009_d3_w4/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/simulation_d3/simulation/ae_width_only/cand_009_d3_w4/checkpoint_last.pt,False,width,0,0,0,False,0,0.08610599488019943,73.63322712051627,False
