timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,knn_acc,cluster_nmi
2026-05-30 15:55:35,representation_ae_width_only,ae_width_only,1,229,2,0.27388665093208114,0.15185118134628137,representation,ae_width_only,cand_452_d2_w229,465,0.15185118134628137,1,0,True,0.9187947763602332,0.9426688008812241,,0.94309908607425,0.11622775080808129
2026-05-30 15:56:32,representation_ae_width_only,ae_width_only,2,229,2,0.10070185191634883,0.12552865122169335,representation,ae_width_only,cand_452_d2_w229,465,0.12552865122169335,2,0,True,0.9596372711430476,0.9521178637200737,,,
2026-05-30 15:57:22,representation_ae_width_only,ae_width_only,3,229,2,0.08593775368030344,0.1284687732256447,representation,ae_width_only,cand_452_d2_w229,465,0.12552865122169335,2,1,False,0.9668703341150148,0.950878642364159,,,
2026-05-30 15:58:10,representation_ae_width_only,ae_width_only,4,229,2,0.08583543981252127,0.1248954356445593,representation,ae_width_only,cand_452_d2_w229,465,0.1248954356445593,4,0,True,0.9668767883651385,0.9520318066814685,,,
2026-05-30 16:00:53,representation_ae_width_only,ae_width_only,5,229,2,0.08483003216034492,0.1352353852751132,representation,ae_width_only,cand_452_d2_w229,465,0.1248954356445593,4,1,False,0.9671693810374131,0.948176451351956,,0.9429958176279238,0.11355464471430622
2026-05-30 16:03:19,representation_ae_width_only,ae_width_only,6,229,2,0.08287656663926964,0.12053186222978846,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,0,True,0.9679481938856738,0.9542176554620403,
2026-05-30 16:04:03,representation_ae_width_only,ae_width_only,7,229,2,0.08097042004867726,0.12189361124415728,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,1,False,0.9691443815752673,0.9542004440543193,
2026-05-30 16:04:48,representation_ae_width_only,ae_width_only,8,229,2,0.08064873549387615,0.1345589690552741,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,2,False,0.9696241475011295,0.9491402901843342,
2026-05-30 16:05:28,representation_ae_width_only,ae_width_only,9,229,2,0.08191196923527162,0.12977930270184773,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,3,False,0.9687786407349239,0.9512056591108586,
2026-05-30 16:07:27,representation_ae_width_only,ae_width_only,10,229,2,0.08250585086543513,0.1438697171913252,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,4,False,0.9683763258105462,0.9463692535412471,
2026-05-30 16:08:07,representation_ae_width_only,ae_width_only,11,229,2,0.0864227940201367,0.12776573493221915,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,5,False,0.966601407026527,0.9512745047417428,
2026-05-30 16:08:52,representation_ae_width_only,ae_width_only,12,229,2,0.08317860361865168,0.12159361482657564,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,6,False,0.9679481938856738,0.9530817025524517,
2026-05-30 16:09:33,representation_ae_width_only,ae_width_only,13,229,2,0.08092393257602767,0.1217820596857343,representation,ae_width_only,cand_452_d2_w229,465,0.12053186222978846,6,7,False,0.9692906779114047,0.9538217930844564,
2026-05-30 16:17:14,representation_ae_width_only,ae_width_only,14,229,2,0.08188062517891262,0.11728656555817965,representation,ae_width_only,cand_452_d2_w229,465,0.11728656555817965,14,0,True,0.9687205524838106,0.9560420646804703,
2026-05-30 16:29:48,representation_ae_width_only,ae_width_only,15,229,2,0.08088761573583539,0.12992332130196077,representation,ae_width_only,cand_452_d2_w229,465,0.11728656555817965,14,1,False,0.9693767345797207,0.950878642364159,,0.9432367773360183,0.11393621721418815
2026-05-30 16:29:56,representation_ae_width_only,ae_width_only,16,229,2,0.08159275923354427,0.1201776659961506,representation,ae_width_only,cand_452_d2_w229,465,0.11728656555817965,14,2,False,0.9688797573201954,0.9546823634705083,,,
