[2026-06-15 08:06:48] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:06:48] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_492_d5_w106/training_log.txt
[2026-06-15 08:06:48] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_492_d5_w106/training_stats.csv
[2026-06-15 08:06:48] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.003884 val_loss=0.005901 best=0.005901 es=0/10
[2026-06-15 08:06:48] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.004776 val_loss=0.001138 best=0.001138 es=0/10
[2026-06-15 08:06:49] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.002444 val_loss=0.001983 best=0.001983 es=0/10
[2026-06-15 08:06:49] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.002097 val_loss=0.001292 best=0.001292 es=0/10
[2026-06-15 08:06:49] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001640 val_loss=0.000959 best=0.000959 es=0/10
[2026-06-15 08:06:49] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001394 val_loss=0.001939 best=0.001939 es=0/10
[2026-06-15 08:06:50] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001267 val_loss=0.001736 best=0.001736 es=0/10
[2026-06-15 08:06:50] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001039 val_loss=0.000584 best=0.000584 es=0/10
[2026-06-15 08:06:50] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001609 val_loss=0.000647 best=0.000647 es=0/10
[2026-06-15 08:06:50] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001040 val_loss=0.001092 best=0.001092 es=0/10
[2026-06-15 08:06:51] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001981 val_loss=0.000414 best=0.000414 es=0/10
[2026-06-15 08:06:51] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001214 val_loss=0.000479 best=0.000479 es=0/10
[2026-06-15 08:06:51] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001137 val_loss=0.001621 best=0.001621 es=0/10
[2026-06-15 08:06:51] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.002130 val_loss=0.001065 best=0.001065 es=0/10
[2026-06-15 08:06:52] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000823 val_loss=0.000258 best=0.000258 es=0/10
[2026-06-15 08:06:52] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000912 val_loss=0.000696 best=0.000696 es=0/10
[2026-06-15 08:06:52] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000731 val_loss=0.000318 best=0.000318 es=0/10
[2026-06-15 08:06:52] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000455 val_loss=0.000549 best=0.000549 es=0/10
[2026-06-15 08:06:52] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001008 val_loss=0.000546 best=0.000546 es=0/10
[2026-06-15 08:06:53] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000671 val_loss=0.000408 best=0.000408 es=0/10
[2026-06-15 08:06:53] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000746 val_loss=0.000204 best=0.000204 es=0/10
[2026-06-15 08:06:53] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001640 val_loss=0.000182 best=0.000182 es=0/10
[2026-06-15 08:06:53] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.000713 val_loss=0.000329 best=0.000329 es=0/10
[2026-06-15 08:06:54] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001635 val_loss=0.000304 best=0.000304 es=0/10
[2026-06-15 08:06:54] Epoch 1 | architecture=[106, 106, 106, 106, 69] train_loss=0.001903 val_loss=0.000334 best=0.000334 es=0/10
