timestamp,model,mode,epoch,width,depth,train_loss,val_loss,task,phase,candidate_dir,neurons,best_val,best_epoch,es_counter,improved,train_acc,val_acc,throughput,knn_acc,cluster_nmi
2026-05-29 22:33:51,representation_ae_width_only,ae_width_only,1,360,1,0.2643055417536612,0.23884471545774258,representation,ae_width_only,cand_354_d1_w360,367,0.23884471545774258,1,0,True,0.8943546825584647,0.9057847541350407,,0.9345622278446154,0.1333494833374193
2026-05-29 22:34:12,representation_ae_width_only,ae_width_only,2,360,1,0.21715456376166842,0.22682373131461872,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,0,True,0.9150190400378649,0.9121357635841035,,,
2026-05-29 22:34:24,representation_ae_width_only,ae_width_only,3,360,1,0.21226865833880904,0.2322708128332708,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,1,False,0.9173102988317807,0.9085041565549646,,,
2026-05-29 22:34:36,representation_ae_width_only,ae_width_only,4,360,1,0.21127229818047555,0.22920106991524603,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,2,False,0.9179686323443987,0.9105523140737681,,,
2026-05-29 22:35:22,representation_ae_width_only,ae_width_only,5,360,1,0.2110744650642165,0.23181534876005963,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,3,False,0.9178051246745982,0.908659059224454,,0.9345278050291733,0.14175136650230166
2026-05-29 22:35:37,representation_ae_width_only,ae_width_only,6,360,1,0.21157149294954022,0.22887888682224863,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,4,False,0.9178954841763302,0.9101908745116263,,,
2026-05-29 22:37:15,representation_ae_width_only,ae_width_only,7,360,1,0.21184283994730202,0.23213571298938185,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,5,False,0.9177255222564058,0.9099671262112529,
2026-05-29 22:37:54,representation_ae_width_only,ae_width_only,8,360,1,0.21210862633464173,0.23688056164646626,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,6,False,0.9175297433359868,0.9087623276707802,
2026-05-29 22:38:09,representation_ae_width_only,ae_width_only,9,360,1,0.211647672958627,0.23686923258631976,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,7,False,0.9175426518362342,0.906817438598303,
2026-05-29 22:39:56,representation_ae_width_only,ae_width_only,10,360,1,0.21373624939109462,0.2279452106233156,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,8,False,0.9164798519825305,0.9116022099447514,
2026-05-29 22:40:16,representation_ae_width_only,ae_width_only,11,360,1,0.21341762064429426,0.23090874129689803,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,9,False,0.9170134033260903,0.9089688645634326,
2026-05-29 22:40:43,representation_ae_width_only,ae_width_only,12,360,1,0.2135554098222622,0.23004570962249082,representation,ae_width_only,cand_354_d1_w360,367,0.22682373131461872,2,10,False,0.916116262558895,0.910500679850605,
