task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
denoising,ae_width_only,width_only,0.0003421407206106597,21,21,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d3/denoising/ae_width_only/cand_342_d3_w115/checkpoint_best.pt,cand_342_d3_w115
denoising,stl_from_ae_width_only,stl_refit,0.011401117890317922,106,116,0.011727005901339193,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d3/denoising/stl_from_ae_width_only/cand_000_d3_w115/checkpoint_best.pt,cand_000_d3_w115
