task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
denoising,1,ablation_stl,stl_ablation_r01_d07_w0031_31_31_31_31_31_31_31,"[31, 31, 31, 31, 31, 31, 31]",9819,0.2618459463481129,129,139,0.3307307523840157,
denoising,2,ablation_stl,stl_ablation_r02_d07_w0031_31_31_31_31_31_31_31,"[31, 31, 31, 31, 31, 31, 31]",9819,0.2681877234841117,95,105,0.3325569783812765,
denoising,3,ablation_stl,stl_ablation_r03_d07_w0031_31_31_31_31_31_31_31,"[31, 31, 31, 31, 31, 31, 31]",9819,0.2696624734555954,123,133,0.3330599042342839,
denoising,4,ablation_stl,stl_ablation_r04_d07_w0031_31_31_31_31_31_31_31,"[31, 31, 31, 31, 31, 31, 31]",9819,0.26910498713821646,116,126,0.33691121344829916,
denoising,5,ablation_stl,stl_ablation_r05_d07_w0031_31_31_31_31_31_31_31,"[31, 31, 31, 31, 31, 31, 31]",9819,0.26090583961245234,128,138,0.32706837103031633,
