[2026-05-20 08:53:24] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:53:24] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_026_d1_w27/training_log.txt
[2026-05-20 08:53:24] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_026_d1_w27/training_stats.csv
[2026-05-20 08:53:24] [CANDIDATE] task=autoencoding phase=ae_alt_width index=26 search_phase=width architecture=[27]
[2026-05-20 08:53:26] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=1 architecture=[27] train_loss=0.361259 val_loss=0.362109 best=0.362099 es=0/5
[2026-05-20 08:53:28] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=2 architecture=[27] train_loss=0.357478 val_loss=0.359894 best=0.359894 es=0/5
[2026-05-20 08:53:30] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=3 architecture=[27] train_loss=0.355350 val_loss=0.358140 best=0.358140 es=0/5
[2026-05-20 08:53:32] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=4 architecture=[27] train_loss=0.353655 val_loss=0.356416 best=0.356416 es=0/5
[2026-05-20 08:53:34] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=5 architecture=[27] train_loss=0.351809 val_loss=0.354606 best=0.354606 es=0/5
[2026-05-20 08:53:36] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=6 architecture=[27] train_loss=0.350044 val_loss=0.352734 best=0.352734 es=0/5
[2026-05-20 08:53:38] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=7 architecture=[27] train_loss=0.348088 val_loss=0.350945 best=0.350945 es=0/5
[2026-05-20 08:53:41] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=8 architecture=[27] train_loss=0.346412 val_loss=0.349262 best=0.349262 es=0/5
[2026-05-20 08:53:43] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=9 architecture=[27] train_loss=0.344921 val_loss=0.347851 best=0.347851 es=0/5
[2026-05-20 08:53:45] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=10 architecture=[27] train_loss=0.343711 val_loss=0.346734 best=0.346734 es=0/5
[2026-05-20 08:53:47] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=11 architecture=[27] train_loss=0.342650 val_loss=0.345912 best=0.345912 es=0/5
[2026-05-20 08:53:49] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=12 architecture=[27] train_loss=0.341926 val_loss=0.345087 best=0.345087 es=0/5
[2026-05-20 08:53:51] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=13 architecture=[27] train_loss=0.341335 val_loss=0.344641 best=0.344641 es=0/5
[2026-05-20 08:53:53] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=14 architecture=[27] train_loss=0.340769 val_loss=0.344052 best=0.344052 es=0/5
[2026-05-20 08:53:55] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=15 architecture=[27] train_loss=0.340398 val_loss=0.343736 best=0.343736 es=0/5
[2026-05-20 08:53:57] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=16 architecture=[27] train_loss=0.340084 val_loss=0.343597 best=0.343597 es=0/5
[2026-05-20 08:53:59] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=17 architecture=[27] train_loss=0.339859 val_loss=0.343195 best=0.343195 es=0/5
[2026-05-20 08:54:02] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=18 architecture=[27] train_loss=0.339616 val_loss=0.343043 best=0.343043 es=0/5
[2026-05-20 08:54:04] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=19 architecture=[27] train_loss=0.339517 val_loss=0.342992 best=0.343043 es=1/5
[2026-05-20 08:54:06] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=20 architecture=[27] train_loss=0.339448 val_loss=0.342822 best=0.342822 es=0/5
[2026-05-20 08:54:08] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=21 architecture=[27] train_loss=0.339304 val_loss=0.342784 best=0.342822 es=1/5
[2026-05-20 08:54:10] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=22 architecture=[27] train_loss=0.339254 val_loss=0.342794 best=0.342822 es=2/5
[2026-05-20 08:54:12] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=23 architecture=[27] train_loss=0.339188 val_loss=0.342667 best=0.342667 es=0/5
[2026-05-20 08:54:14] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=24 architecture=[27] train_loss=0.339161 val_loss=0.342706 best=0.342667 es=1/5
[2026-05-20 08:54:16] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=25 architecture=[27] train_loss=0.339081 val_loss=0.342747 best=0.342667 es=2/5
[2026-05-20 08:54:18] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=26 architecture=[27] train_loss=0.339088 val_loss=0.342728 best=0.342667 es=3/5
[2026-05-20 08:54:20] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=27 architecture=[27] train_loss=0.339061 val_loss=0.342809 best=0.342667 es=4/5
[2026-05-20 08:54:23] [autoencoding][ae_alt_width][cand_026_d1_w27] epoch=28 architecture=[27] train_loss=0.339039 val_loss=0.342879 best=0.342667 es=5/5
