[2026-06-13 20:48:01] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 20:48:01] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_226_d3_w81/training_log.txt
[2026-06-13 20:48:01] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_226_d3_w81/training_stats.csv
[2026-06-13 20:48:01] Epoch 1 | architecture=[81, 81, 65] train_loss=0.006104 val_loss=0.001928 best=0.001928 es=0/10
[2026-06-13 20:48:02] Epoch 1 | architecture=[81, 81, 65] train_loss=0.003113 val_loss=0.003227 best=0.003227 es=0/10
[2026-06-13 20:48:02] Epoch 1 | architecture=[81, 81, 65] train_loss=0.006356 val_loss=0.002303 best=0.002303 es=0/10
[2026-06-13 20:48:02] Epoch 1 | architecture=[81, 81, 65] train_loss=0.004086 val_loss=0.003414 best=0.003414 es=0/10
[2026-06-13 20:48:02] Epoch 1 | architecture=[81, 81, 65] train_loss=0.003368 val_loss=0.002042 best=0.002042 es=0/10
[2026-06-13 20:48:03] Epoch 1 | architecture=[81, 81, 65] train_loss=0.002294 val_loss=0.002453 best=0.002453 es=0/10
[2026-06-13 20:48:03] Epoch 1 | architecture=[81, 81, 65] train_loss=0.003564 val_loss=0.002093 best=0.002093 es=0/10
[2026-06-13 20:48:03] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001670 val_loss=0.001915 best=0.001915 es=0/10
[2026-06-13 20:48:03] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001230 val_loss=0.001041 best=0.001041 es=0/10
[2026-06-13 20:48:04] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001422 val_loss=0.001413 best=0.001413 es=0/10
[2026-06-13 20:48:04] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001500 val_loss=0.001493 best=0.001493 es=0/10
[2026-06-13 20:48:04] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001616 val_loss=0.000761 best=0.000761 es=0/10
[2026-06-13 20:48:04] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001594 val_loss=0.001060 best=0.001060 es=0/10
[2026-06-13 20:48:05] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001910 val_loss=0.000737 best=0.000737 es=0/10
[2026-06-13 20:48:05] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001714 val_loss=0.001087 best=0.001087 es=0/10
[2026-06-13 20:48:05] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000951 val_loss=0.000863 best=0.000863 es=0/10
[2026-06-13 20:48:05] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001158 val_loss=0.000771 best=0.000771 es=0/10
[2026-06-13 20:48:05] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000771 val_loss=0.000868 best=0.000868 es=0/10
[2026-06-13 20:48:06] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001170 val_loss=0.000645 best=0.000645 es=0/10
[2026-06-13 20:48:06] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000885 val_loss=0.000696 best=0.000696 es=0/10
[2026-06-13 20:48:06] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001981 val_loss=0.000635 best=0.000635 es=0/10
[2026-06-13 20:48:06] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000667 val_loss=0.000754 best=0.000754 es=0/10
[2026-06-13 20:48:07] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000817 val_loss=0.000637 best=0.000637 es=0/10
[2026-06-13 20:48:07] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000529 val_loss=0.000665 best=0.000665 es=0/10
[2026-06-13 20:48:07] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001123 val_loss=0.000760 best=0.000760 es=0/10
[2026-06-13 20:48:07] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001929 val_loss=0.000571 best=0.000571 es=0/10
[2026-06-13 20:48:07] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000813 val_loss=0.000874 best=0.000874 es=0/10
[2026-06-13 20:48:08] Epoch 1 | architecture=[81, 81, 65] train_loss=0.001310 val_loss=0.001010 best=0.001010 es=0/10
[2026-06-13 20:48:08] Epoch 1 | architecture=[81, 81, 65] train_loss=0.000706 val_loss=0.000932 best=0.000932 es=0/10
