[2026-06-14 01:36:47] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:36:47] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_025_d1_w26/training_log.txt
[2026-06-14 01:36:47] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_025_d1_w26/training_stats.csv
[2026-06-14 01:36:48] Epoch 1 | architecture=[26] train_loss=0.020537 val_loss=0.026421 best=0.026421 es=0/10
[2026-06-14 01:36:48] Epoch 1 | architecture=[26] train_loss=0.020369 val_loss=0.021438 best=0.021438 es=0/10
[2026-06-14 01:36:48] Epoch 1 | architecture=[26] train_loss=0.018993 val_loss=0.019024 best=0.019024 es=0/10
[2026-06-14 01:36:49] Epoch 1 | architecture=[26] train_loss=0.018973 val_loss=0.019127 best=0.019127 es=0/10
[2026-06-14 01:36:49] Epoch 1 | architecture=[26] train_loss=0.019055 val_loss=0.019101 best=0.019101 es=0/10
[2026-06-14 01:36:49] Epoch 1 | architecture=[26] train_loss=0.019121 val_loss=0.019549 best=0.019549 es=0/10
[2026-06-14 01:36:49] Epoch 1 | architecture=[26] train_loss=0.019073 val_loss=0.020532 best=0.020532 es=0/10
[2026-06-14 01:36:50] Epoch 1 | architecture=[26] train_loss=0.018806 val_loss=0.021299 best=0.021299 es=0/10
[2026-06-14 01:36:50] Epoch 1 | architecture=[26] train_loss=0.019016 val_loss=0.021042 best=0.021042 es=0/10
[2026-06-14 01:36:50] Epoch 1 | architecture=[26] train_loss=0.018228 val_loss=0.020053 best=0.020053 es=0/10
[2026-06-14 01:36:50] Epoch 1 | architecture=[26] train_loss=0.018706 val_loss=0.019148 best=0.019148 es=0/10
[2026-06-14 01:36:51] Epoch 1 | architecture=[26] train_loss=0.018213 val_loss=0.018827 best=0.018827 es=0/10
[2026-06-14 01:36:51] Epoch 1 | architecture=[26] train_loss=0.017947 val_loss=0.018790 best=0.018790 es=0/10
[2026-06-14 01:36:51] Epoch 1 | architecture=[26] train_loss=0.018086 val_loss=0.018808 best=0.018808 es=0/10
[2026-06-14 01:36:52] Epoch 1 | architecture=[26] train_loss=0.018100 val_loss=0.019053 best=0.019053 es=0/10
[2026-06-14 01:36:52] Epoch 1 | architecture=[26] train_loss=0.018029 val_loss=0.019594 best=0.019594 es=0/10
[2026-06-14 01:36:52] Epoch 1 | architecture=[26] train_loss=0.018176 val_loss=0.019695 best=0.019695 es=0/10
[2026-06-14 01:36:52] Epoch 1 | architecture=[26] train_loss=0.018089 val_loss=0.019127 best=0.019127 es=0/10
[2026-06-14 01:36:53] Epoch 1 | architecture=[26] train_loss=0.017795 val_loss=0.018759 best=0.018759 es=0/10
[2026-06-14 01:36:53] Epoch 1 | architecture=[26] train_loss=0.017686 val_loss=0.018579 best=0.018579 es=0/10
[2026-06-14 01:36:53] Epoch 1 | architecture=[26] train_loss=0.017774 val_loss=0.018393 best=0.018393 es=0/10
[2026-06-14 01:36:54] Epoch 1 | architecture=[26] train_loss=0.017471 val_loss=0.018269 best=0.018269 es=0/10
[2026-06-14 01:36:54] Epoch 1 | architecture=[26] train_loss=0.018599 val_loss=0.018297 best=0.018297 es=0/10
[2026-06-14 01:36:54] Epoch 1 | architecture=[26] train_loss=0.017732 val_loss=0.018957 best=0.018957 es=0/10
[2026-06-14 01:36:55] Epoch 1 | architecture=[26] train_loss=0.017296 val_loss=0.019684 best=0.019684 es=0/10
[2026-06-14 01:36:55] Epoch 1 | architecture=[26] train_loss=0.018287 val_loss=0.019178 best=0.019178 es=0/10
[2026-06-14 01:36:55] Epoch 1 | architecture=[26] train_loss=0.017989 val_loss=0.018661 best=0.018661 es=0/10
[2026-06-14 01:36:55] Epoch 1 | architecture=[26] train_loss=0.017382 val_loss=0.018199 best=0.018199 es=0/10
[2026-06-14 01:36:56] Epoch 1 | architecture=[26] train_loss=0.017677 val_loss=0.017900 best=0.017900 es=0/10
[2026-06-14 01:36:56] Epoch 1 | architecture=[26] train_loss=0.017180 val_loss=0.018029 best=0.018029 es=0/10
[2026-06-14 01:36:56] Epoch 1 | architecture=[26] train_loss=0.017063 val_loss=0.018371 best=0.018371 es=0/10
[2026-06-14 01:36:56] Epoch 1 | architecture=[26] train_loss=0.016998 val_loss=0.018559 best=0.018559 es=0/10
[2026-06-14 01:36:57] Epoch 1 | architecture=[26] train_loss=0.017082 val_loss=0.018098 best=0.018098 es=0/10
[2026-06-14 01:36:57] Epoch 1 | architecture=[26] train_loss=0.017780 val_loss=0.017780 best=0.017780 es=0/10
[2026-06-14 01:36:57] Epoch 1 | architecture=[26] train_loss=0.016713 val_loss=0.017781 best=0.017781 es=0/10
[2026-06-14 01:36:58] Epoch 1 | architecture=[26] train_loss=0.017401 val_loss=0.018073 best=0.018073 es=0/10
[2026-06-14 01:36:58] Epoch 1 | architecture=[26] train_loss=0.017206 val_loss=0.018344 best=0.018344 es=0/10
[2026-06-14 01:36:58] Epoch 1 | architecture=[26] train_loss=0.016966 val_loss=0.018621 best=0.018621 es=0/10
[2026-06-14 01:36:58] Epoch 1 | architecture=[26] train_loss=0.016896 val_loss=0.018182 best=0.018182 es=0/10
[2026-06-14 01:36:59] Epoch 1 | architecture=[26] train_loss=0.017513 val_loss=0.017619 best=0.017619 es=0/10
[2026-06-14 01:36:59] Epoch 1 | architecture=[26] train_loss=0.016838 val_loss=0.017450 best=0.017450 es=0/10
[2026-06-14 01:37:00] Epoch 1 | architecture=[26] train_loss=0.016771 val_loss=0.017706 best=0.017706 es=0/10
[2026-06-14 01:37:00] Epoch 1 | architecture=[26] train_loss=0.016633 val_loss=0.017972 best=0.017972 es=0/10
[2026-06-14 01:37:00] Epoch 1 | architecture=[26] train_loss=0.016779 val_loss=0.017958 best=0.017958 es=0/10
[2026-06-14 01:37:00] Epoch 1 | architecture=[26] train_loss=0.016866 val_loss=0.017524 best=0.017524 es=0/10
[2026-06-14 01:37:01] Epoch 1 | architecture=[26] train_loss=0.017132 val_loss=0.017368 best=0.017368 es=0/10
[2026-06-14 01:37:01] Epoch 1 | architecture=[26] train_loss=0.016362 val_loss=0.017334 best=0.017334 es=0/10
[2026-06-14 01:37:01] Epoch 1 | architecture=[26] train_loss=0.016385 val_loss=0.017731 best=0.017731 es=0/10
[2026-06-14 01:37:01] Epoch 1 | architecture=[26] train_loss=0.016443 val_loss=0.018070 best=0.018070 es=0/10
[2026-06-14 01:37:02] Epoch 1 | architecture=[26] train_loss=0.016400 val_loss=0.017817 best=0.017817 es=0/10
[2026-06-14 01:37:02] Epoch 1 | architecture=[26] train_loss=0.016238 val_loss=0.017255 best=0.017255 es=0/10
[2026-06-14 01:37:02] Epoch 1 | architecture=[26] train_loss=0.017167 val_loss=0.017081 best=0.017081 es=0/10
