[2026-05-18 02:11:48] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:11:48] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_100_d1_w101/training_log.txt
[2026-05-18 02:11:48] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_100_d1_w101/training_stats.csv
[2026-05-18 02:11:48] [CANDIDATE] task=representation phase=ae_alt_width index=100 search_phase=width architecture=[101]
[2026-05-18 02:11:54] [representation][ae_alt_width][cand_100_d1_w101] epoch=1 architecture=[101] train_loss=0.368635 val_loss=0.361234 best=0.356244 es=0/5
[2026-05-18 02:11:56] [representation][ae_alt_width][cand_100_d1_w101] epoch=2 architecture=[101] train_loss=0.355977 val_loss=0.357114 best=0.356244 es=0/5
[2026-05-18 02:11:58] [representation][ae_alt_width][cand_100_d1_w101] epoch=3 architecture=[101] train_loss=0.354656 val_loss=0.356775 best=0.356244 es=0/5
[2026-05-18 02:12:01] [representation][ae_alt_width][cand_100_d1_w101] epoch=4 architecture=[101] train_loss=0.354428 val_loss=0.357169 best=0.356244 es=1/5
[2026-05-18 02:12:06] [representation][ae_alt_width][cand_100_d1_w101] epoch=5 architecture=[101] train_loss=0.354723 val_loss=0.357244 best=0.356244 es=2/5
[2026-05-18 02:12:08] [representation][ae_alt_width][cand_100_d1_w101] epoch=6 architecture=[101] train_loss=0.354519 val_loss=0.356654 best=0.356244 es=0/5
[2026-05-18 02:12:10] [representation][ae_alt_width][cand_100_d1_w101] epoch=7 architecture=[101] train_loss=0.354201 val_loss=0.357064 best=0.356244 es=1/5
[2026-05-18 02:12:13] [representation][ae_alt_width][cand_100_d1_w101] epoch=8 architecture=[101] train_loss=0.354223 val_loss=0.357093 best=0.356244 es=2/5
[2026-05-18 02:12:15] [representation][ae_alt_width][cand_100_d1_w101] epoch=9 architecture=[101] train_loss=0.353801 val_loss=0.355353 best=0.355353 es=0/5
[2026-05-18 02:12:20] [representation][ae_alt_width][cand_100_d1_w101] epoch=10 architecture=[101] train_loss=0.353345 val_loss=0.355276 best=0.355353 es=1/5
[2026-05-18 02:12:22] [representation][ae_alt_width][cand_100_d1_w101] epoch=11 architecture=[101] train_loss=0.353229 val_loss=0.355052 best=0.355052 es=0/5
[2026-05-18 02:12:25] [representation][ae_alt_width][cand_100_d1_w101] epoch=12 architecture=[101] train_loss=0.353444 val_loss=0.356113 best=0.355052 es=1/5
[2026-05-18 02:12:27] [representation][ae_alt_width][cand_100_d1_w101] epoch=13 architecture=[101] train_loss=0.353679 val_loss=0.355840 best=0.355052 es=2/5
[2026-05-18 02:12:29] [representation][ae_alt_width][cand_100_d1_w101] epoch=14 architecture=[101] train_loss=0.352736 val_loss=0.356251 best=0.355052 es=3/5
[2026-05-18 02:12:35] [representation][ae_alt_width][cand_100_d1_w101] epoch=15 architecture=[101] train_loss=0.353176 val_loss=0.357590 best=0.355052 es=4/5
[2026-05-18 02:12:37] [representation][ae_alt_width][cand_100_d1_w101] epoch=16 architecture=[101] train_loss=0.353331 val_loss=0.355948 best=0.355052 es=5/5
