[2026-06-15 08:39:39] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:39:39] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_776_d7_w126/training_log.txt
[2026-06-15 08:39:39] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_776_d7_w126/training_stats.csv
[2026-06-15 08:39:39] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.009236 val_loss=0.008400 best=0.008400 es=0/10
[2026-06-15 08:39:39] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.004923 val_loss=0.001673 best=0.001673 es=0/10
[2026-06-15 08:39:39] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.006963 val_loss=0.003575 best=0.003575 es=0/10
[2026-06-15 08:39:40] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.004645 val_loss=0.004156 best=0.004156 es=0/10
[2026-06-15 08:39:40] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.003716 val_loss=0.001120 best=0.001120 es=0/10
[2026-06-15 08:39:40] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.002969 val_loss=0.001317 best=0.001317 es=0/10
[2026-06-15 08:39:40] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.004616 val_loss=0.001195 best=0.001195 es=0/10
[2026-06-15 08:39:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.003678 val_loss=0.001025 best=0.001025 es=0/10
[2026-06-15 08:39:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.003371 val_loss=0.000650 best=0.000650 es=0/10
[2026-06-15 08:39:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.000713 val_loss=0.000750 best=0.000750 es=0/10
[2026-06-15 08:39:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.001098 val_loss=0.000783 best=0.000783 es=0/10
[2026-06-15 08:39:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.000920 val_loss=0.000525 best=0.000525 es=0/10
[2026-06-15 08:39:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.003532 val_loss=0.000349 best=0.000349 es=0/10
[2026-06-15 08:39:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.002613 val_loss=0.000496 best=0.000496 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.002524 val_loss=0.000412 best=0.000412 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.002352 val_loss=0.000640 best=0.000640 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.004065 val_loss=0.000425 best=0.000425 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.000807 val_loss=0.000527 best=0.000527 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.002920 val_loss=0.000422 best=0.000422 es=0/10
[2026-06-15 08:39:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.000964 val_loss=0.000473 best=0.000473 es=0/10
[2026-06-15 08:39:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.001326 val_loss=0.000385 best=0.000385 es=0/10
[2026-06-15 08:39:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.001412 val_loss=0.000440 best=0.000440 es=0/10
[2026-06-15 08:39:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 21] train_loss=0.000878 val_loss=0.000318 best=0.000318 es=0/10
