[2026-06-11 01:10:22] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:10:22] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_241_d3_w81/training_log.txt
[2026-06-11 01:10:22] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_241_d3_w81/training_stats.csv
[2026-06-11 01:10:22] Epoch 1 | architecture=[81, 81, 80] train_loss=0.009543 val_loss=0.007541 best=0.007541 es=0/10
[2026-06-11 01:10:23] Epoch 1 | architecture=[81, 81, 80] train_loss=0.003257 val_loss=0.008993 best=0.008993 es=0/10
[2026-06-11 01:10:23] Epoch 1 | architecture=[81, 81, 80] train_loss=0.006529 val_loss=0.003446 best=0.003446 es=0/10
[2026-06-11 01:10:23] Epoch 1 | architecture=[81, 81, 80] train_loss=0.002699 val_loss=0.004276 best=0.004276 es=0/10
[2026-06-11 01:10:23] Epoch 1 | architecture=[81, 81, 80] train_loss=0.002168 val_loss=0.005233 best=0.005233 es=0/10
[2026-06-11 01:10:23] Epoch 1 | architecture=[81, 81, 80] train_loss=0.002605 val_loss=0.002578 best=0.002578 es=0/10
[2026-06-11 01:10:24] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001765 val_loss=0.002333 best=0.002333 es=0/10
[2026-06-11 01:10:24] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001376 val_loss=0.002713 best=0.002713 es=0/10
[2026-06-11 01:10:24] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001168 val_loss=0.002504 best=0.002504 es=0/10
[2026-06-11 01:10:24] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001774 val_loss=0.002513 best=0.002513 es=0/10
[2026-06-11 01:10:25] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001326 val_loss=0.001435 best=0.001435 es=0/10
[2026-06-11 01:10:25] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000800 val_loss=0.001034 best=0.001034 es=0/10
[2026-06-11 01:10:25] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000951 val_loss=0.000926 best=0.000926 es=0/10
[2026-06-11 01:10:25] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001819 val_loss=0.001058 best=0.001058 es=0/10
[2026-06-11 01:10:25] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000631 val_loss=0.001413 best=0.001413 es=0/10
[2026-06-11 01:10:26] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000791 val_loss=0.001265 best=0.001265 es=0/10
[2026-06-11 01:10:26] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001102 val_loss=0.000952 best=0.000952 es=0/10
[2026-06-11 01:10:26] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001540 val_loss=0.000800 best=0.000800 es=0/10
[2026-06-11 01:10:26] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000892 val_loss=0.000648 best=0.000648 es=0/10
[2026-06-11 01:10:26] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000821 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-11 01:10:27] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000589 val_loss=0.000726 best=0.000726 es=0/10
[2026-06-11 01:10:27] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000786 val_loss=0.000634 best=0.000634 es=0/10
[2026-06-11 01:10:27] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001030 val_loss=0.000579 best=0.000579 es=0/10
[2026-06-11 01:10:27] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000551 val_loss=0.000698 best=0.000698 es=0/10
[2026-06-11 01:10:27] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000446 val_loss=0.000556 best=0.000556 es=0/10
[2026-06-11 01:10:28] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000373 val_loss=0.000581 best=0.000581 es=0/10
[2026-06-11 01:10:28] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000789 val_loss=0.000507 best=0.000507 es=0/10
[2026-06-11 01:10:28] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001017 val_loss=0.000678 best=0.000678 es=0/10
[2026-06-11 01:10:28] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000811 val_loss=0.000525 best=0.000525 es=0/10
[2026-06-11 01:10:28] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000507 val_loss=0.000617 best=0.000617 es=0/10
[2026-06-11 01:10:29] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001253 val_loss=0.000495 best=0.000495 es=0/10
[2026-06-11 01:10:29] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001042 val_loss=0.000741 best=0.000741 es=0/10
[2026-06-11 01:10:29] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000605 val_loss=0.000610 best=0.000610 es=0/10
[2026-06-11 01:10:29] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000639 val_loss=0.000666 best=0.000666 es=0/10
[2026-06-11 01:10:30] Epoch 1 | architecture=[81, 81, 80] train_loss=0.003026 val_loss=0.000664 best=0.000664 es=0/10
[2026-06-11 01:10:30] Epoch 1 | architecture=[81, 81, 80] train_loss=0.001085 val_loss=0.000655 best=0.000655 es=0/10
[2026-06-11 01:10:30] Epoch 1 | architecture=[81, 81, 80] train_loss=0.000887 val_loss=0.000547 best=0.000547 es=0/10
