[2026-05-18 03:35:10] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:35:10] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_214_d1_w215/training_log.txt
[2026-05-18 03:35:10] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_214_d1_w215/training_stats.csv
[2026-05-18 03:35:10] [CANDIDATE] task=representation phase=ae_alt_width index=214 search_phase=width architecture=[215]
[2026-05-18 03:35:18] [representation][ae_alt_width][cand_214_d1_w215] epoch=1 architecture=[215] train_loss=0.319190 val_loss=0.296906 best=0.287314 es=0/5
[2026-05-18 03:35:21] [representation][ae_alt_width][cand_214_d1_w215] epoch=2 architecture=[215] train_loss=0.285726 val_loss=0.292825 best=0.287314 es=0/5
[2026-05-18 03:35:23] [representation][ae_alt_width][cand_214_d1_w215] epoch=3 architecture=[215] train_loss=0.283136 val_loss=0.288731 best=0.287314 es=0/5
[2026-05-18 03:35:25] [representation][ae_alt_width][cand_214_d1_w215] epoch=4 architecture=[215] train_loss=0.281096 val_loss=0.289566 best=0.287314 es=1/5
[2026-05-18 03:35:33] [representation][ae_alt_width][cand_214_d1_w215] epoch=5 architecture=[215] train_loss=0.281305 val_loss=0.288155 best=0.287314 es=0/5
[2026-05-18 03:35:35] [representation][ae_alt_width][cand_214_d1_w215] epoch=6 architecture=[215] train_loss=0.283106 val_loss=0.294460 best=0.287314 es=1/5
[2026-05-18 03:35:37] [representation][ae_alt_width][cand_214_d1_w215] epoch=7 architecture=[215] train_loss=0.284207 val_loss=0.291549 best=0.287314 es=2/5
[2026-05-18 03:35:40] [representation][ae_alt_width][cand_214_d1_w215] epoch=8 architecture=[215] train_loss=0.281771 val_loss=0.288209 best=0.287314 es=3/5
[2026-05-18 03:35:42] [representation][ae_alt_width][cand_214_d1_w215] epoch=9 architecture=[215] train_loss=0.282002 val_loss=0.289809 best=0.287314 es=4/5
[2026-05-18 03:35:50] [representation][ae_alt_width][cand_214_d1_w215] epoch=10 architecture=[215] train_loss=0.281769 val_loss=0.289287 best=0.287314 es=5/5
