[2026-05-16 11:31:40] Initialized ContinuousLogger for representation_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 11:32:25] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=18 train_loss=0.196265 val_loss=0.186542 best=0.186542 es=0/5
[2026-05-16 11:32:27] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=19 train_loss=0.195696 val_loss=0.186046 best=0.186046 es=0/5
[2026-05-16 11:32:30] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=20 train_loss=0.195627 val_loss=0.185961 best=0.186046 es=1/5
[2026-05-16 11:32:32] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=21 train_loss=0.195114 val_loss=0.185292 best=0.185292 es=0/5
[2026-05-16 11:32:35] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=22 train_loss=0.194551 val_loss=0.185088 best=0.185088 es=0/5
[2026-05-16 11:32:37] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=23 train_loss=0.194354 val_loss=0.184888 best=0.184888 es=0/5
[2026-05-16 11:32:40] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=24 train_loss=0.194210 val_loss=0.184847 best=0.184888 es=1/5
[2026-05-16 11:32:42] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=25 train_loss=0.193789 val_loss=0.184316 best=0.184316 es=0/5
[2026-05-16 11:32:45] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=26 train_loss=0.193225 val_loss=0.184240 best=0.184316 es=1/5
[2026-05-16 11:32:47] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=27 train_loss=0.193158 val_loss=0.183818 best=0.183818 es=0/5
[2026-05-16 11:32:50] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=28 train_loss=0.192982 val_loss=0.183797 best=0.183818 es=1/5
[2026-05-16 11:32:52] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=29 train_loss=0.192942 val_loss=0.183715 best=0.183715 es=0/5
[2026-05-16 11:32:55] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=30 train_loss=0.192731 val_loss=0.183579 best=0.183579 es=0/5
[2026-05-16 11:32:57] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=31 train_loss=0.192522 val_loss=0.183432 best=0.183432 es=0/5
[2026-05-16 11:33:00] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=32 train_loss=0.192553 val_loss=0.183298 best=0.183298 es=0/5
[2026-05-16 11:33:03] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=33 train_loss=0.192559 val_loss=0.183172 best=0.183172 es=0/5
[2026-05-16 11:33:05] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=34 train_loss=0.192195 val_loss=0.183128 best=0.183172 es=1/5
[2026-05-16 11:33:08] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=35 train_loss=0.192287 val_loss=0.183215 best=0.183172 es=2/5
[2026-05-16 11:33:10] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=36 train_loss=0.192381 val_loss=0.183139 best=0.183172 es=3/5
[2026-05-16 11:33:13] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=37 train_loss=0.192332 val_loss=0.182947 best=0.182947 es=0/5
[2026-05-16 11:33:15] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=38 train_loss=0.192276 val_loss=0.183215 best=0.182947 es=1/5
[2026-05-16 11:33:18] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=39 train_loss=0.192104 val_loss=0.183131 best=0.182947 es=2/5
[2026-05-16 11:33:20] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=40 train_loss=0.192131 val_loss=0.183015 best=0.182947 es=3/5
[2026-05-16 11:33:23] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=41 train_loss=0.191923 val_loss=0.182756 best=0.182756 es=0/5
[2026-05-16 11:33:25] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=42 train_loss=0.192005 val_loss=0.182770 best=0.182756 es=1/5
[2026-05-16 11:33:28] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=43 train_loss=0.191974 val_loss=0.182618 best=0.182618 es=0/5
[2026-05-16 11:33:30] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=44 train_loss=0.191837 val_loss=0.182755 best=0.182618 es=1/5
[2026-05-16 11:33:33] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=45 train_loss=0.191893 val_loss=0.182694 best=0.182618 es=2/5
[2026-05-16 11:33:35] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=46 train_loss=0.191791 val_loss=0.182672 best=0.182618 es=3/5
[2026-05-16 11:33:38] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=47 train_loss=0.191821 val_loss=0.182884 best=0.182618 es=4/5
[2026-05-16 11:33:41] [representation][ae_width_to_depth][cand_033_d2_w35] epoch=48 train_loss=0.191771 val_loss=0.182577 best=0.182618 es=5/5
