[2026-05-18 02:29:32] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 02:29:32] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_124_d1_w125/training_log.txt
[2026-05-18 02:29:32] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_124_d1_w125/training_stats.csv
[2026-05-18 02:29:32] [CANDIDATE] task=representation phase=ae_alt_width index=124 search_phase=width architecture=[125]
[2026-05-18 02:29:37] [representation][ae_alt_width][cand_124_d1_w125] epoch=1 architecture=[125] train_loss=0.348134 val_loss=0.340557 best=0.336751 es=0/5
[2026-05-18 02:29:40] [representation][ae_alt_width][cand_124_d1_w125] epoch=2 architecture=[125] train_loss=0.335538 val_loss=0.338861 best=0.336751 es=0/5
[2026-05-18 02:29:42] [representation][ae_alt_width][cand_124_d1_w125] epoch=3 architecture=[125] train_loss=0.333282 val_loss=0.337602 best=0.336751 es=0/5
[2026-05-18 02:29:44] [representation][ae_alt_width][cand_124_d1_w125] epoch=4 architecture=[125] train_loss=0.333316 val_loss=0.338116 best=0.336751 es=1/5
[2026-05-18 02:29:50] [representation][ae_alt_width][cand_124_d1_w125] epoch=5 architecture=[125] train_loss=0.332385 val_loss=0.336502 best=0.336502 es=0/5
[2026-05-18 02:29:52] [representation][ae_alt_width][cand_124_d1_w125] epoch=6 architecture=[125] train_loss=0.331929 val_loss=0.337348 best=0.336502 es=1/5
[2026-05-18 02:29:55] [representation][ae_alt_width][cand_124_d1_w125] epoch=7 architecture=[125] train_loss=0.332425 val_loss=0.338719 best=0.336502 es=2/5
[2026-05-18 02:29:57] [representation][ae_alt_width][cand_124_d1_w125] epoch=8 architecture=[125] train_loss=0.333528 val_loss=0.338668 best=0.336502 es=3/5
[2026-05-18 02:29:59] [representation][ae_alt_width][cand_124_d1_w125] epoch=9 architecture=[125] train_loss=0.332813 val_loss=0.338273 best=0.336502 es=4/5
[2026-05-18 02:30:05] [representation][ae_alt_width][cand_124_d1_w125] epoch=10 architecture=[125] train_loss=0.332624 val_loss=0.337773 best=0.336502 es=5/5
