[2026-05-18 01:34:08] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:34:08] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_052_d1_w53/training_log.txt
[2026-05-18 01:34:08] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_052_d1_w53/training_stats.csv
[2026-05-18 01:34:08] [CANDIDATE] task=representation phase=ae_alt_width index=52 search_phase=width architecture=[53]
[2026-05-18 01:34:15] [representation][ae_alt_width][cand_052_d1_w53] epoch=1 architecture=[53] train_loss=0.421711 val_loss=0.421255 best=0.420486 es=0/5
[2026-05-18 01:34:18] [representation][ae_alt_width][cand_052_d1_w53] epoch=2 architecture=[53] train_loss=0.418831 val_loss=0.422573 best=0.420486 es=1/5
[2026-05-18 01:34:20] [representation][ae_alt_width][cand_052_d1_w53] epoch=3 architecture=[53] train_loss=0.418200 val_loss=0.420134 best=0.420134 es=0/5
[2026-05-18 01:34:23] [representation][ae_alt_width][cand_052_d1_w53] epoch=4 architecture=[53] train_loss=0.417443 val_loss=0.420733 best=0.420134 es=1/5
[2026-05-18 01:34:30] [representation][ae_alt_width][cand_052_d1_w53] epoch=5 architecture=[53] train_loss=0.417929 val_loss=0.420908 best=0.420134 es=2/5
[2026-05-18 01:34:33] [representation][ae_alt_width][cand_052_d1_w53] epoch=6 architecture=[53] train_loss=0.418246 val_loss=0.420075 best=0.420134 es=3/5
[2026-05-18 01:34:36] [representation][ae_alt_width][cand_052_d1_w53] epoch=7 architecture=[53] train_loss=0.417455 val_loss=0.419862 best=0.419862 es=0/5
[2026-05-18 01:34:38] [representation][ae_alt_width][cand_052_d1_w53] epoch=8 architecture=[53] train_loss=0.416899 val_loss=0.419567 best=0.419567 es=0/5
[2026-05-18 01:34:41] [representation][ae_alt_width][cand_052_d1_w53] epoch=9 architecture=[53] train_loss=0.417518 val_loss=0.419928 best=0.419567 es=1/5
[2026-05-18 01:34:45] [representation][ae_alt_width][cand_052_d1_w53] epoch=10 architecture=[53] train_loss=0.417284 val_loss=0.420086 best=0.419567 es=2/5
[2026-05-18 01:34:47] [representation][ae_alt_width][cand_052_d1_w53] epoch=11 architecture=[53] train_loss=0.417124 val_loss=0.419600 best=0.419567 es=3/5
[2026-05-18 01:34:49] [representation][ae_alt_width][cand_052_d1_w53] epoch=12 architecture=[53] train_loss=0.416948 val_loss=0.419714 best=0.419567 es=4/5
[2026-05-18 01:34:52] [representation][ae_alt_width][cand_052_d1_w53] epoch=13 architecture=[53] train_loss=0.416735 val_loss=0.421155 best=0.419567 es=5/5
