[2026-06-14 02:40:58] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 02:40:58] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_364_d4_w96/training_log.txt
[2026-06-14 02:40:58] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_364_d4_w96/training_stats.csv
[2026-06-14 02:40:59] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.007753 val_loss=0.003355 best=0.003355 es=0/10
[2026-06-14 02:40:59] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.002376 val_loss=0.009044 best=0.009044 es=0/10
[2026-06-14 02:40:59] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.006158 val_loss=0.004878 best=0.004878 es=0/10
[2026-06-14 02:40:59] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.002815 val_loss=0.004317 best=0.004317 es=0/10
[2026-06-14 02:41:00] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.003497 val_loss=0.006739 best=0.006739 es=0/10
[2026-06-14 02:41:00] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.003065 val_loss=0.002631 best=0.002631 es=0/10
[2026-06-14 02:41:00] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001641 val_loss=0.000889 best=0.000889 es=0/10
[2026-06-14 02:41:01] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.002022 val_loss=0.001472 best=0.001472 es=0/10
[2026-06-14 02:41:01] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.002019 val_loss=0.001764 best=0.001764 es=0/10
[2026-06-14 02:41:02] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001846 val_loss=0.000559 best=0.000559 es=0/10
[2026-06-14 02:41:02] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.003439 val_loss=0.001020 best=0.001020 es=0/10
[2026-06-14 02:41:02] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000960 val_loss=0.001123 best=0.001123 es=0/10
[2026-06-14 02:41:03] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001148 val_loss=0.000673 best=0.000673 es=0/10
[2026-06-14 02:41:03] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000637 val_loss=0.000463 best=0.000463 es=0/10
[2026-06-14 02:41:03] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001343 val_loss=0.000634 best=0.000634 es=0/10
[2026-06-14 02:41:03] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001106 val_loss=0.000402 best=0.000402 es=0/10
[2026-06-14 02:41:04] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000834 val_loss=0.000493 best=0.000493 es=0/10
[2026-06-14 02:41:04] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001066 val_loss=0.000691 best=0.000691 es=0/10
[2026-06-14 02:41:04] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000702 val_loss=0.000599 best=0.000599 es=0/10
[2026-06-14 02:41:05] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001630 val_loss=0.000343 best=0.000343 es=0/10
[2026-06-14 02:41:05] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.001192 val_loss=0.000404 best=0.000404 es=0/10
[2026-06-14 02:41:05] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000503 val_loss=0.000472 best=0.000472 es=0/10
[2026-06-14 02:41:05] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000617 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-14 02:41:06] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000976 val_loss=0.000434 best=0.000434 es=0/10
[2026-06-14 02:41:06] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000468 val_loss=0.000361 best=0.000361 es=0/10
[2026-06-14 02:41:06] Epoch 1 | architecture=[96, 96, 96, 77] train_loss=0.000695 val_loss=0.000353 best=0.000353 es=0/10
