[2026-05-20 08:57:21] Initialized ContinuousLogger for autoencoding_ae_alt_width (Mode: ae_alt_width)
[2026-05-20 08:57:21] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_030_d1_w31/training_log.txt
[2026-05-20 08:57:21] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/autoencoding/ae_alt_width/cand_030_d1_w31/training_stats.csv
[2026-05-20 08:57:21] [CANDIDATE] task=autoencoding phase=ae_alt_width index=30 search_phase=width architecture=[31]
[2026-05-20 08:57:23] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=1 architecture=[31] train_loss=0.285210 val_loss=0.282591 best=0.282272 es=0/5
[2026-05-20 08:57:25] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=2 architecture=[31] train_loss=0.282285 val_loss=0.280582 best=0.280582 es=0/5
[2026-05-20 08:57:27] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=3 architecture=[31] train_loss=0.280380 val_loss=0.278637 best=0.278637 es=0/5
[2026-05-20 08:57:29] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=4 architecture=[31] train_loss=0.278594 val_loss=0.276722 best=0.276722 es=0/5
[2026-05-20 08:57:31] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=5 architecture=[31] train_loss=0.276626 val_loss=0.274700 best=0.274700 es=0/5
[2026-05-20 08:57:33] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=6 architecture=[31] train_loss=0.274675 val_loss=0.272625 best=0.272625 es=0/5
[2026-05-20 08:57:35] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=7 architecture=[31] train_loss=0.272730 val_loss=0.270637 best=0.270637 es=0/5
[2026-05-20 08:57:38] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=8 architecture=[31] train_loss=0.270927 val_loss=0.269104 best=0.269104 es=0/5
[2026-05-20 08:57:40] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=9 architecture=[31] train_loss=0.269370 val_loss=0.267631 best=0.267631 es=0/5
[2026-05-20 08:57:42] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=10 architecture=[31] train_loss=0.268078 val_loss=0.266451 best=0.266451 es=0/5
[2026-05-20 08:57:44] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=11 architecture=[31] train_loss=0.267007 val_loss=0.265572 best=0.265572 es=0/5
[2026-05-20 08:57:46] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=12 architecture=[31] train_loss=0.266318 val_loss=0.264929 best=0.264929 es=0/5
[2026-05-20 08:57:48] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=13 architecture=[31] train_loss=0.265680 val_loss=0.264320 best=0.264320 es=0/5
[2026-05-20 08:57:50] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=14 architecture=[31] train_loss=0.265243 val_loss=0.263908 best=0.263908 es=0/5
[2026-05-20 08:57:53] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=15 architecture=[31] train_loss=0.264949 val_loss=0.263731 best=0.263731 es=0/5
[2026-05-20 08:57:55] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=16 architecture=[31] train_loss=0.264782 val_loss=0.263743 best=0.263731 es=1/5
[2026-05-20 08:57:57] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=17 architecture=[31] train_loss=0.264568 val_loss=0.263517 best=0.263517 es=0/5
[2026-05-20 08:57:59] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=18 architecture=[31] train_loss=0.264425 val_loss=0.263311 best=0.263311 es=0/5
[2026-05-20 08:58:01] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=19 architecture=[31] train_loss=0.264395 val_loss=0.263344 best=0.263311 es=1/5
[2026-05-20 08:58:03] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=20 architecture=[31] train_loss=0.264277 val_loss=0.263227 best=0.263311 es=2/5
[2026-05-20 08:58:05] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=21 architecture=[31] train_loss=0.264176 val_loss=0.263277 best=0.263311 es=3/5
[2026-05-20 08:58:08] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=22 architecture=[31] train_loss=0.264109 val_loss=0.263343 best=0.263311 es=4/5
[2026-05-20 08:58:10] [autoencoding][ae_alt_width][cand_030_d1_w31] epoch=23 architecture=[31] train_loss=0.264115 val_loss=0.263235 best=0.263311 es=5/5
