timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,train_acc,val_acc
2026-06-16 00:14:56,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.08004761699229894,0.10437215984532415,429,0.10437215984532415,0,True,0.9684752909791098,0.9620660573828334
2026-06-16 00:15:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06772405108124892,0.10249133673246727,429,0.10249133673246727,0,True,0.9729244207310513,0.9618595204901809
2026-06-16 00:15:04,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06622424481268663,0.10434299319283905,429,0.10434299319283905,0,True,0.9735676943267142,0.9625651882067434
2026-06-16 00:15:07,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06717873423950507,0.1121794869010989,429,0.1121794869010989,0,True,0.9728190013123642,0.9590712724393728
2026-06-16 00:15:11,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06496966063388974,0.11199761887503229,429,0.11199761887503229,0,True,0.97418730233859,0.9593982891860725
2026-06-16 00:15:14,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.0668065133298052,0.10185691370283646,429,0.10185691370283646,0,True,0.9732148619866182,0.9632020102924218
2026-06-16 00:15:18,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06643063905505525,0.1016508023165466,429,0.1016508023165466,0,True,0.9734945461586455,0.9630126848074904
2026-06-16 00:15:22,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06686742413177596,0.10573193823107262,429,0.10573193823107262,0,True,0.9729201178976356,0.9624447083526961
2026-06-16 00:15:25,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06523438484914147,0.11577037940192383,429,0.11577037940192383,0,True,0.9739635550009681,0.9590712724393728
2026-06-16 00:15:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06640531408769078,0.10733006304451091,429,0.10733006304451091,0,True,0.9735440287429272,0.9613259668508287
2026-06-16 00:15:32,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06560547789058854,0.10610073702985479,429,0.10610073702985479,0,True,0.973460123491319,0.9610505843272922
2026-06-16 00:15:36,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06585249605320866,0.10013860230541699,429,0.10013860230541699,0,True,0.9735375744928035,0.9635806612622846
2026-06-16 00:15:39,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06380056925519503,0.10171622996264523,429,0.10171622996264523,0,True,0.9744971063445279,0.9634946042236795
2026-06-16 00:15:43,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06585013963555729,0.11680305111221728,429,0.11680305111221728,0,True,0.9738667412491125,0.9581762792378788
2026-06-16 00:15:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06628819608687841,0.10870521488640017,429,0.10870521488640017,0,True,0.9733245842387211,0.960086745494914
2026-06-16 00:15:50,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06697319906881136,0.10407414110325977,429,0.10407414110325977,0,True,0.9732987672382264,0.9619627889365071
2026-06-16 00:15:54,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06511427401596773,0.10612267177380214,429,0.10612267177380214,0,True,0.9738861039994836,0.9612226984045025
2026-06-16 00:15:57,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06601162599315331,0.10424267311017896,429,0.10424267311017896,0,True,0.9735418773262193,0.9617562520438546
2026-06-16 00:16:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06550133202748086,0.09878083671515633,429,0.09878083671515633,0,True,0.9739033153331469,0.9645272886869417
2026-06-16 00:16:04,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06571799923770874,0.10642842335447884,429,0.10642842335447884,0,True,0.9735892084937932,0.9606719333574293
2026-06-16 00:16:08,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06499955964952484,0.1083946331905372,429,0.1083946331905372,0,True,0.973989372001463,0.9602072253489613
2026-06-16 00:16:11,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06531321930609227,0.10486025433877161,429,0.10486025433877161,0,True,0.9737505647468858,0.9615669265589233
2026-06-16 00:16:15,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06715939983881673,0.10976710505508494,429,0.10976710505508494,0,True,0.9730449000666939,0.9599146314177036
2026-06-16 00:16:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06537209191321891,0.10584660290343752,429,0.10584660290343752,0,True,0.9738215614982466,0.9616701950052495
2026-06-16 00:16:22,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06568086790596361,0.10230775591152014,429,0.10230775591152014,0,True,0.9736429939114907,0.963305278738748
2026-06-16 00:16:26,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06639720450837744,0.1048328444444783,429,0.1048328444444783,0,True,0.9733826724898346,0.9618595204901809
2026-06-16 00:16:30,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.0632181325333451,0.1079160307583137,429,0.1079160307583137,0,True,0.974738065015813,0.9618595204901809
2026-06-16 00:16:33,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.06579244545672955,0.10725002464059154,429,0.10725002464059154,0,True,0.9735978141606247,0.9616874064129706
2026-06-16 00:16:37,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,141,3,0.0645103539319941,0.1080086404264278,429,0.1080086404264278,0,True,0.9740410060024526,0.9615325037434812
