[2026-06-15 07:17:04] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 07:17:04] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_117_d2_w59/training_log.txt
[2026-06-15 07:17:04] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_117_d2_w59/training_stats.csv
[2026-06-15 07:17:04] Epoch 1 | architecture=[59, 59] train_loss=0.005680 val_loss=0.007332 best=0.007332 es=0/10
[2026-06-15 07:17:04] Epoch 1 | architecture=[59, 59] train_loss=0.004029 val_loss=0.006887 best=0.006887 es=0/10
[2026-06-15 07:17:04] Epoch 1 | architecture=[59, 59] train_loss=0.007961 val_loss=0.004201 best=0.004201 es=0/10
[2026-06-15 07:17:04] Epoch 1 | architecture=[59, 59] train_loss=0.004017 val_loss=0.004754 best=0.004754 es=0/10
[2026-06-15 07:17:05] Epoch 1 | architecture=[59, 59] train_loss=0.003849 val_loss=0.005629 best=0.005629 es=0/10
[2026-06-15 07:17:05] Epoch 1 | architecture=[59, 59] train_loss=0.002953 val_loss=0.003900 best=0.003900 es=0/10
[2026-06-15 07:17:05] Epoch 1 | architecture=[59, 59] train_loss=0.002405 val_loss=0.002959 best=0.002959 es=0/10
[2026-06-15 07:17:05] Epoch 1 | architecture=[59, 59] train_loss=0.002479 val_loss=0.003368 best=0.003368 es=0/10
[2026-06-15 07:17:06] Epoch 1 | architecture=[59, 59] train_loss=0.002418 val_loss=0.003708 best=0.003708 es=0/10
[2026-06-15 07:17:06] Epoch 1 | architecture=[59, 59] train_loss=0.003733 val_loss=0.003715 best=0.003715 es=0/10
[2026-06-15 07:17:06] Epoch 1 | architecture=[59, 59] train_loss=0.003070 val_loss=0.002783 best=0.002783 es=0/10
[2026-06-15 07:17:06] Epoch 1 | architecture=[59, 59] train_loss=0.002229 val_loss=0.002750 best=0.002750 es=0/10
[2026-06-15 07:17:07] Epoch 1 | architecture=[59, 59] train_loss=0.002205 val_loss=0.002676 best=0.002676 es=0/10
[2026-06-15 07:17:07] Epoch 1 | architecture=[59, 59] train_loss=0.003236 val_loss=0.003001 best=0.003001 es=0/10
[2026-06-15 07:17:07] Epoch 1 | architecture=[59, 59] train_loss=0.001963 val_loss=0.002899 best=0.002899 es=0/10
[2026-06-15 07:17:07] Epoch 1 | architecture=[59, 59] train_loss=0.002332 val_loss=0.002694 best=0.002694 es=0/10
[2026-06-15 07:17:08] Epoch 1 | architecture=[59, 59] train_loss=0.002217 val_loss=0.002591 best=0.002591 es=0/10
[2026-06-15 07:17:08] Epoch 1 | architecture=[59, 59] train_loss=0.002168 val_loss=0.002519 best=0.002519 es=0/10
[2026-06-15 07:17:08] Epoch 1 | architecture=[59, 59] train_loss=0.002878 val_loss=0.002512 best=0.002512 es=0/10
[2026-06-15 07:17:08] Epoch 1 | architecture=[59, 59] train_loss=0.001684 val_loss=0.002552 best=0.002552 es=0/10
[2026-06-15 07:17:09] Epoch 1 | architecture=[59, 59] train_loss=0.002091 val_loss=0.002394 best=0.002394 es=0/10
[2026-06-15 07:17:09] Epoch 1 | architecture=[59, 59] train_loss=0.001980 val_loss=0.002557 best=0.002557 es=0/10
[2026-06-15 07:17:09] Epoch 1 | architecture=[59, 59] train_loss=0.001992 val_loss=0.002547 best=0.002547 es=0/10
[2026-06-15 07:17:09] Epoch 1 | architecture=[59, 59] train_loss=0.001927 val_loss=0.002548 best=0.002548 es=0/10
[2026-06-15 07:17:10] Epoch 1 | architecture=[59, 59] train_loss=0.001742 val_loss=0.002573 best=0.002573 es=0/10
[2026-06-15 07:17:10] Epoch 1 | architecture=[59, 59] train_loss=0.001868 val_loss=0.002588 best=0.002588 es=0/10
[2026-06-15 07:17:10] Epoch 1 | architecture=[59, 59] train_loss=0.001932 val_loss=0.002289 best=0.002289 es=0/10
[2026-06-15 07:17:10] Epoch 1 | architecture=[59, 59] train_loss=0.002202 val_loss=0.002164 best=0.002164 es=0/10
[2026-06-15 07:17:11] Epoch 1 | architecture=[59, 59] train_loss=0.001897 val_loss=0.002301 best=0.002301 es=0/10
[2026-06-15 07:17:11] Epoch 1 | architecture=[59, 59] train_loss=0.002159 val_loss=0.002333 best=0.002333 es=0/10
[2026-06-15 07:17:11] Epoch 1 | architecture=[59, 59] train_loss=0.002072 val_loss=0.002670 best=0.002670 es=0/10
[2026-06-15 07:17:12] Epoch 1 | architecture=[59, 59] train_loss=0.001797 val_loss=0.002311 best=0.002311 es=0/10
[2026-06-15 07:17:12] Epoch 1 | architecture=[59, 59] train_loss=0.002129 val_loss=0.002181 best=0.002181 es=0/10
[2026-06-15 07:17:12] Epoch 1 | architecture=[59, 59] train_loss=0.001647 val_loss=0.002272 best=0.002272 es=0/10
[2026-06-15 07:17:12] Epoch 1 | architecture=[59, 59] train_loss=0.002354 val_loss=0.002342 best=0.002342 es=0/10
[2026-06-15 07:17:12] Epoch 1 | architecture=[59, 59] train_loss=0.002284 val_loss=0.002215 best=0.002215 es=0/10
[2026-06-15 07:17:13] Epoch 1 | architecture=[59, 59] train_loss=0.001848 val_loss=0.002038 best=0.002038 es=0/10
[2026-06-15 07:17:13] Epoch 1 | architecture=[59, 59] train_loss=0.002706 val_loss=0.002240 best=0.002240 es=0/10
[2026-06-15 07:17:13] Epoch 1 | architecture=[59, 59] train_loss=0.001704 val_loss=0.002514 best=0.002514 es=0/10
[2026-06-15 07:17:14] Epoch 1 | architecture=[59, 59] train_loss=0.002036 val_loss=0.002223 best=0.002223 es=0/10
[2026-06-15 07:17:14] Epoch 1 | architecture=[59, 59] train_loss=0.001667 val_loss=0.002208 best=0.002208 es=0/10
[2026-06-15 07:17:14] Epoch 1 | architecture=[59, 59] train_loss=0.001962 val_loss=0.002346 best=0.002346 es=0/10
[2026-06-15 07:17:14] Epoch 1 | architecture=[59, 59] train_loss=0.001960 val_loss=0.002282 best=0.002282 es=0/10
[2026-06-15 07:17:15] Epoch 1 | architecture=[59, 59] train_loss=0.001883 val_loss=0.002476 best=0.002476 es=0/10
[2026-06-15 07:17:15] Epoch 1 | architecture=[59, 59] train_loss=0.002624 val_loss=0.002290 best=0.002290 es=0/10
[2026-06-15 07:17:15] Epoch 1 | architecture=[59, 59] train_loss=0.002851 val_loss=0.002531 best=0.002531 es=0/10
[2026-06-15 07:17:15] Epoch 1 | architecture=[59, 59] train_loss=0.002556 val_loss=0.002311 best=0.002311 es=0/10
