task,phase,candidate_index,candidate_dir,architecture,best_val,best_epoch,final_epoch,best_checkpoint,last_checkpoint,improved_over_global,search_phase,width_fail,depth_fail
anomaly,stl_ablation_r02_d09_w0028_28_28_28_28_28_28_28_28_28,0,cand_000_d9_w28,"[28, 28, 28, 28, 28, 28, 28, 28, 28]",0.07837634959491806,87,97,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow04_06/anomaly/_children/stl_ablation_r01_d09_w0028_28_28_28_28_28_28_28_28_28/anomaly/stl_ablation_r02_d09_w0028_28_28_28_28_28_28_28_28_28/cand_000_d9_w28/checkpoint_best.pt,MLPS/tabular/shared/dae_dnn/results/stl/ablation/parammatched_decade_v1_param_10pow04_06/anomaly/_children/stl_ablation_r01_d09_w0028_28_28_28_28_28_28_28_28_28/anomaly/stl_ablation_r02_d09_w0028_28_28_28_28_28_28_28_28_28/cand_000_d9_w28/checkpoint_last.pt,True,stl_ablation_r02_d09_w0028_28_28_28_28_28_28_28_28_28,0,0
