[2026-05-16 17:04:15] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 17:05:53] [representation][random][cand_003_d2_w8] epoch=31 train_loss=0.788919 val_loss=0.793037 best=0.793037 es=0/5
[2026-05-16 17:05:56] [representation][random][cand_003_d2_w8] epoch=32 train_loss=0.786876 val_loss=0.791107 best=0.791107 es=0/5
[2026-05-16 17:05:59] [representation][random][cand_003_d2_w8] epoch=33 train_loss=0.784952 val_loss=0.789346 best=0.789346 es=0/5
[2026-05-16 17:06:02] [representation][random][cand_003_d2_w8] epoch=34 train_loss=0.783108 val_loss=0.787643 best=0.787643 es=0/5
[2026-05-16 17:06:05] [representation][random][cand_003_d2_w8] epoch=35 train_loss=0.781268 val_loss=0.785984 best=0.785984 es=0/5
[2026-05-16 17:06:08] [representation][random][cand_003_d2_w8] epoch=36 train_loss=0.779435 val_loss=0.784268 best=0.784268 es=0/5
[2026-05-16 17:06:11] [representation][random][cand_003_d2_w8] epoch=37 train_loss=0.777692 val_loss=0.782507 best=0.782507 es=0/5
[2026-05-16 17:06:14] [representation][random][cand_003_d2_w8] epoch=38 train_loss=0.776043 val_loss=0.780766 best=0.780766 es=0/5
[2026-05-16 17:06:17] [representation][random][cand_003_d2_w8] epoch=39 train_loss=0.774465 val_loss=0.779180 best=0.779180 es=0/5
[2026-05-16 17:06:21] [representation][random][cand_003_d2_w8] epoch=40 train_loss=0.772907 val_loss=0.777707 best=0.777707 es=0/5
[2026-05-16 17:06:24] [representation][random][cand_003_d2_w8] epoch=41 train_loss=0.771395 val_loss=0.776274 best=0.776274 es=0/5
[2026-05-16 17:06:27] [representation][random][cand_003_d2_w8] epoch=42 train_loss=0.769955 val_loss=0.774908 best=0.774908 es=0/5
[2026-05-16 17:06:30] [representation][random][cand_003_d2_w8] epoch=43 train_loss=0.768632 val_loss=0.773622 best=0.773622 es=0/5
[2026-05-16 17:06:33] [representation][random][cand_003_d2_w8] epoch=44 train_loss=0.767375 val_loss=0.772439 best=0.772439 es=0/5
[2026-05-16 17:06:37] [representation][random][cand_003_d2_w8] epoch=45 train_loss=0.766170 val_loss=0.771321 best=0.771321 es=0/5
[2026-05-16 17:06:40] [representation][random][cand_003_d2_w8] epoch=46 train_loss=0.764994 val_loss=0.770199 best=0.770199 es=0/5
[2026-05-16 17:06:43] [representation][random][cand_003_d2_w8] epoch=47 train_loss=0.763869 val_loss=0.769122 best=0.769122 es=0/5
[2026-05-16 17:06:46] [representation][random][cand_003_d2_w8] epoch=48 train_loss=0.762756 val_loss=0.768095 best=0.768095 es=0/5
[2026-05-16 17:06:49] [representation][random][cand_003_d2_w8] epoch=49 train_loss=0.761647 val_loss=0.767078 best=0.767078 es=0/5
[2026-05-16 17:06:53] [representation][random][cand_003_d2_w8] epoch=50 train_loss=0.760577 val_loss=0.766010 best=0.766010 es=0/5
[2026-05-16 17:06:56] [representation][random][cand_003_d2_w8] epoch=51 train_loss=0.759545 val_loss=0.765002 best=0.765002 es=0/5
[2026-05-16 17:06:59] [representation][random][cand_003_d2_w8] epoch=52 train_loss=0.758524 val_loss=0.764029 best=0.764029 es=0/5
[2026-05-16 17:07:02] [representation][random][cand_003_d2_w8] epoch=53 train_loss=0.757459 val_loss=0.763020 best=0.763020 es=0/5
[2026-05-16 17:07:05] [representation][random][cand_003_d2_w8] epoch=54 train_loss=0.756277 val_loss=0.761700 best=0.761700 es=0/5
[2026-05-16 17:07:08] [representation][random][cand_003_d2_w8] epoch=55 train_loss=0.755012 val_loss=0.760506 best=0.760506 es=0/5
[2026-05-16 17:07:11] [representation][random][cand_003_d2_w8] epoch=56 train_loss=0.753823 val_loss=0.759359 best=0.759359 es=0/5
[2026-05-16 17:07:14] [representation][random][cand_003_d2_w8] epoch=57 train_loss=0.752705 val_loss=0.758287 best=0.758287 es=0/5
[2026-05-16 17:07:17] [representation][random][cand_003_d2_w8] epoch=58 train_loss=0.751684 val_loss=0.757347 best=0.757347 es=0/5
[2026-05-16 17:07:20] [representation][random][cand_003_d2_w8] epoch=59 train_loss=0.750728 val_loss=0.756421 best=0.756421 es=0/5
[2026-05-16 17:07:24] [representation][random][cand_003_d2_w8] epoch=60 train_loss=0.749820 val_loss=0.755560 best=0.755560 es=0/5
[2026-05-16 17:07:27] [representation][random][cand_003_d2_w8] epoch=61 train_loss=0.748964 val_loss=0.754734 best=0.754734 es=0/5
[2026-05-16 17:07:30] [representation][random][cand_003_d2_w8] epoch=62 train_loss=0.748150 val_loss=0.753936 best=0.753936 es=0/5
[2026-05-16 17:07:33] [representation][random][cand_003_d2_w8] epoch=63 train_loss=0.747367 val_loss=0.753196 best=0.753196 es=0/5
[2026-05-16 17:07:36] [representation][random][cand_003_d2_w8] epoch=64 train_loss=0.746606 val_loss=0.752418 best=0.752418 es=0/5
[2026-05-16 17:07:40] [representation][random][cand_003_d2_w8] epoch=65 train_loss=0.745818 val_loss=0.751704 best=0.751704 es=0/5
[2026-05-16 17:07:43] [representation][random][cand_003_d2_w8] epoch=66 train_loss=0.745084 val_loss=0.750949 best=0.750949 es=0/5
[2026-05-16 17:07:46] [representation][random][cand_003_d2_w8] epoch=67 train_loss=0.744368 val_loss=0.750286 best=0.750286 es=0/5
[2026-05-16 17:07:49] [representation][random][cand_003_d2_w8] epoch=68 train_loss=0.743710 val_loss=0.749623 best=0.749623 es=0/5
[2026-05-16 17:07:52] [representation][random][cand_003_d2_w8] epoch=69 train_loss=0.743046 val_loss=0.748981 best=0.748981 es=0/5
[2026-05-16 17:07:55] [representation][random][cand_003_d2_w8] epoch=70 train_loss=0.742383 val_loss=0.748299 best=0.748299 es=0/5
[2026-05-16 17:07:58] [representation][random][cand_003_d2_w8] epoch=71 train_loss=0.741674 val_loss=0.747591 best=0.747591 es=0/5
[2026-05-16 17:08:01] [representation][random][cand_003_d2_w8] epoch=72 train_loss=0.740993 val_loss=0.746946 best=0.746946 es=0/5
[2026-05-16 17:08:04] [representation][random][cand_003_d2_w8] epoch=73 train_loss=0.740364 val_loss=0.746307 best=0.746307 es=0/5
[2026-05-16 17:08:07] [representation][random][cand_003_d2_w8] epoch=74 train_loss=0.739775 val_loss=0.745791 best=0.745791 es=0/5
[2026-05-16 17:08:10] [representation][random][cand_003_d2_w8] epoch=75 train_loss=0.739204 val_loss=0.745251 best=0.745251 es=0/5
[2026-05-16 17:08:13] [representation][random][cand_003_d2_w8] epoch=76 train_loss=0.738628 val_loss=0.744650 best=0.744650 es=0/5
[2026-05-16 17:08:16] [representation][random][cand_003_d2_w8] epoch=77 train_loss=0.738086 val_loss=0.744113 best=0.744113 es=0/5
[2026-05-16 17:08:20] [representation][random][cand_003_d2_w8] epoch=78 train_loss=0.737565 val_loss=0.743638 best=0.743638 es=0/5
[2026-05-16 17:08:23] [representation][random][cand_003_d2_w8] epoch=79 train_loss=0.737084 val_loss=0.743148 best=0.743148 es=0/5
[2026-05-16 17:08:26] [representation][random][cand_003_d2_w8] epoch=80 train_loss=0.736658 val_loss=0.742738 best=0.742738 es=0/5
[2026-05-16 17:08:29] [representation][random][cand_003_d2_w8] epoch=81 train_loss=0.736212 val_loss=0.742323 best=0.742323 es=0/5
[2026-05-16 17:08:32] [representation][random][cand_003_d2_w8] epoch=82 train_loss=0.735844 val_loss=0.742003 best=0.742003 es=0/5
[2026-05-16 17:08:35] [representation][random][cand_003_d2_w8] epoch=83 train_loss=0.735535 val_loss=0.741610 best=0.741610 es=0/5
[2026-05-16 17:08:38] [representation][random][cand_003_d2_w8] epoch=84 train_loss=0.735104 val_loss=0.741204 best=0.741204 es=0/5
[2026-05-16 17:08:41] [representation][random][cand_003_d2_w8] epoch=85 train_loss=0.734760 val_loss=0.740876 best=0.740876 es=0/5
[2026-05-16 17:08:44] [representation][random][cand_003_d2_w8] epoch=86 train_loss=0.734414 val_loss=0.740475 best=0.740475 es=0/5
[2026-05-16 17:08:47] [representation][random][cand_003_d2_w8] epoch=87 train_loss=0.734018 val_loss=0.740155 best=0.740155 es=0/5
[2026-05-16 17:08:50] [representation][random][cand_003_d2_w8] epoch=88 train_loss=0.733692 val_loss=0.739812 best=0.739812 es=0/5
[2026-05-16 17:08:53] [representation][random][cand_003_d2_w8] epoch=89 train_loss=0.733388 val_loss=0.739529 best=0.739529 es=0/5
[2026-05-16 17:08:56] [representation][random][cand_003_d2_w8] epoch=90 train_loss=0.733081 val_loss=0.739220 best=0.739220 es=0/5
[2026-05-16 17:08:59] [representation][random][cand_003_d2_w8] epoch=91 train_loss=0.732774 val_loss=0.738939 best=0.738939 es=0/5
[2026-05-16 17:09:01] [representation][random][cand_003_d2_w8] epoch=92 train_loss=0.732504 val_loss=0.738646 best=0.738646 es=0/5
[2026-05-16 17:09:04] [representation][random][cand_003_d2_w8] epoch=93 train_loss=0.732198 val_loss=0.738329 best=0.738329 es=0/5
[2026-05-16 17:09:06] [representation][random][cand_003_d2_w8] epoch=94 train_loss=0.731927 val_loss=0.738065 best=0.738065 es=0/5
[2026-05-16 17:09:08] [representation][random][cand_003_d2_w8] epoch=95 train_loss=0.731640 val_loss=0.737789 best=0.737789 es=0/5
[2026-05-16 17:09:11] [representation][random][cand_003_d2_w8] epoch=96 train_loss=0.731362 val_loss=0.737556 best=0.737556 es=0/5
[2026-05-16 17:09:13] [representation][random][cand_003_d2_w8] epoch=97 train_loss=0.731093 val_loss=0.737281 best=0.737281 es=0/5
[2026-05-16 17:09:15] [representation][random][cand_003_d2_w8] epoch=98 train_loss=0.730837 val_loss=0.737017 best=0.737017 es=0/5
[2026-05-16 17:09:18] [representation][random][cand_003_d2_w8] epoch=99 train_loss=0.730588 val_loss=0.736780 best=0.736780 es=0/5
[2026-05-16 17:09:20] [representation][random][cand_003_d2_w8] epoch=100 train_loss=0.730364 val_loss=0.736572 best=0.736572 es=0/5
[2026-05-16 17:09:23] [representation][random][cand_003_d2_w8] epoch=101 train_loss=0.730052 val_loss=0.736218 best=0.736218 es=0/5
[2026-05-16 17:09:25] [representation][random][cand_003_d2_w8] epoch=102 train_loss=0.729783 val_loss=0.736045 best=0.736045 es=0/5
[2026-05-16 17:09:28] [representation][random][cand_003_d2_w8] epoch=103 train_loss=0.729564 val_loss=0.735776 best=0.735776 es=0/5
[2026-05-16 17:09:30] [representation][random][cand_003_d2_w8] epoch=104 train_loss=0.729348 val_loss=0.735592 best=0.735592 es=0/5
[2026-05-16 17:09:33] [representation][random][cand_003_d2_w8] epoch=105 train_loss=0.729127 val_loss=0.735388 best=0.735388 es=0/5
[2026-05-16 17:09:35] [representation][random][cand_003_d2_w8] epoch=106 train_loss=0.729012 val_loss=0.735226 best=0.735226 es=0/5
[2026-05-16 17:09:38] [representation][random][cand_003_d2_w8] epoch=107 train_loss=0.728804 val_loss=0.735075 best=0.735075 es=0/5
[2026-05-16 17:09:40] [representation][random][cand_003_d2_w8] epoch=108 train_loss=0.728624 val_loss=0.734868 best=0.734868 es=0/5
[2026-05-16 17:09:43] [representation][random][cand_003_d2_w8] epoch=109 train_loss=0.728411 val_loss=0.734697 best=0.734697 es=0/5
[2026-05-16 17:09:45] [representation][random][cand_003_d2_w8] epoch=110 train_loss=0.728282 val_loss=0.734604 best=0.734697 es=1/5
[2026-05-16 17:09:48] [representation][random][cand_003_d2_w8] epoch=111 train_loss=0.728165 val_loss=0.734464 best=0.734464 es=0/5
[2026-05-16 17:09:50] [representation][random][cand_003_d2_w8] epoch=112 train_loss=0.727937 val_loss=0.734266 best=0.734266 es=0/5
[2026-05-16 17:09:52] [representation][random][cand_003_d2_w8] epoch=113 train_loss=0.727777 val_loss=0.734095 best=0.734095 es=0/5
[2026-05-16 17:09:55] [representation][random][cand_003_d2_w8] epoch=114 train_loss=0.727653 val_loss=0.733986 best=0.733986 es=0/5
[2026-05-16 17:09:57] [representation][random][cand_003_d2_w8] epoch=115 train_loss=0.727485 val_loss=0.733839 best=0.733839 es=0/5
[2026-05-16 17:10:00] [representation][random][cand_003_d2_w8] epoch=116 train_loss=0.727340 val_loss=0.733709 best=0.733709 es=0/5
[2026-05-16 17:10:02] [representation][random][cand_003_d2_w8] epoch=117 train_loss=0.727209 val_loss=0.733572 best=0.733572 es=0/5
[2026-05-16 17:10:05] [representation][random][cand_003_d2_w8] epoch=118 train_loss=0.727053 val_loss=0.733462 best=0.733462 es=0/5
[2026-05-16 17:10:07] [representation][random][cand_003_d2_w8] epoch=119 train_loss=0.726976 val_loss=0.733302 best=0.733302 es=0/5
[2026-05-16 17:10:10] [representation][random][cand_003_d2_w8] epoch=120 train_loss=0.726811 val_loss=0.733212 best=0.733302 es=1/5
[2026-05-16 17:10:12] [representation][random][cand_003_d2_w8] epoch=121 train_loss=0.726707 val_loss=0.733095 best=0.733095 es=0/5
[2026-05-16 17:10:14] [representation][random][cand_003_d2_w8] epoch=122 train_loss=0.726603 val_loss=0.733003 best=0.733095 es=1/5
[2026-05-16 17:10:17] [representation][random][cand_003_d2_w8] epoch=123 train_loss=0.726496 val_loss=0.732859 best=0.732859 es=0/5
[2026-05-16 17:10:19] [representation][random][cand_003_d2_w8] epoch=124 train_loss=0.726398 val_loss=0.732756 best=0.732756 es=0/5
[2026-05-16 17:10:22] [representation][random][cand_003_d2_w8] epoch=125 train_loss=0.726237 val_loss=0.732598 best=0.732598 es=0/5
[2026-05-16 17:10:24] [representation][random][cand_003_d2_w8] epoch=126 train_loss=0.726120 val_loss=0.732455 best=0.732455 es=0/5
[2026-05-16 17:10:27] [representation][random][cand_003_d2_w8] epoch=127 train_loss=0.726011 val_loss=0.732444 best=0.732455 es=1/5
[2026-05-16 17:10:29] [representation][random][cand_003_d2_w8] epoch=128 train_loss=0.725905 val_loss=0.732213 best=0.732213 es=0/5
[2026-05-16 17:10:32] [representation][random][cand_003_d2_w8] epoch=129 train_loss=0.725756 val_loss=0.732125 best=0.732213 es=1/5
[2026-05-16 17:10:34] [representation][random][cand_003_d2_w8] epoch=130 train_loss=0.725642 val_loss=0.731988 best=0.731988 es=0/5
[2026-05-16 17:10:37] [representation][random][cand_003_d2_w8] epoch=131 train_loss=0.725504 val_loss=0.731942 best=0.731988 es=1/5
[2026-05-16 17:10:39] [representation][random][cand_003_d2_w8] epoch=132 train_loss=0.725422 val_loss=0.731634 best=0.731634 es=0/5
[2026-05-16 17:10:42] [representation][random][cand_003_d2_w8] epoch=133 train_loss=0.725112 val_loss=0.731470 best=0.731470 es=0/5
[2026-05-16 17:10:44] [representation][random][cand_003_d2_w8] epoch=134 train_loss=0.724890 val_loss=0.731295 best=0.731295 es=0/5
[2026-05-16 17:10:46] [representation][random][cand_003_d2_w8] epoch=135 train_loss=0.724775 val_loss=0.731193 best=0.731193 es=0/5
[2026-05-16 17:10:49] [representation][random][cand_003_d2_w8] epoch=136 train_loss=0.724599 val_loss=0.731101 best=0.731193 es=1/5
[2026-05-16 17:10:51] [representation][random][cand_003_d2_w8] epoch=137 train_loss=0.724515 val_loss=0.730924 best=0.730924 es=0/5
[2026-05-16 17:10:54] [representation][random][cand_003_d2_w8] epoch=138 train_loss=0.724341 val_loss=0.730832 best=0.730924 es=1/5
[2026-05-16 17:10:56] [representation][random][cand_003_d2_w8] epoch=139 train_loss=0.724287 val_loss=0.730784 best=0.730784 es=0/5
[2026-05-16 17:10:59] [representation][random][cand_003_d2_w8] epoch=140 train_loss=0.724186 val_loss=0.730628 best=0.730628 es=0/5
[2026-05-16 17:11:01] [representation][random][cand_003_d2_w8] epoch=141 train_loss=0.724038 val_loss=0.730522 best=0.730522 es=0/5
[2026-05-16 17:11:03] [representation][random][cand_003_d2_w8] epoch=142 train_loss=0.723927 val_loss=0.730452 best=0.730522 es=1/5
[2026-05-16 17:11:06] [representation][random][cand_003_d2_w8] epoch=143 train_loss=0.723835 val_loss=0.730335 best=0.730335 es=0/5
[2026-05-16 17:11:08] [representation][random][cand_003_d2_w8] epoch=144 train_loss=0.723756 val_loss=0.730298 best=0.730335 es=1/5
[2026-05-16 17:11:11] [representation][random][cand_003_d2_w8] epoch=145 train_loss=0.723667 val_loss=0.730209 best=0.730209 es=0/5
[2026-05-16 17:11:13] [representation][random][cand_003_d2_w8] epoch=146 train_loss=0.723553 val_loss=0.730112 best=0.730209 es=1/5
[2026-05-16 17:11:16] [representation][random][cand_003_d2_w8] epoch=147 train_loss=0.723484 val_loss=0.730087 best=0.730087 es=0/5
[2026-05-16 17:11:18] [representation][random][cand_003_d2_w8] epoch=148 train_loss=0.723383 val_loss=0.730009 best=0.730087 es=1/5
[2026-05-16 17:11:20] [representation][random][cand_003_d2_w8] epoch=149 train_loss=0.723419 val_loss=0.729977 best=0.729977 es=0/5
[2026-05-16 17:11:23] [representation][random][cand_003_d2_w8] epoch=150 train_loss=0.723281 val_loss=0.729882 best=0.729977 es=1/5
[2026-05-16 17:11:25] [representation][random][cand_003_d2_w8] epoch=151 train_loss=0.723130 val_loss=0.729766 best=0.729766 es=0/5
[2026-05-16 17:11:28] [representation][random][cand_003_d2_w8] epoch=152 train_loss=0.723050 val_loss=0.729662 best=0.729662 es=0/5
[2026-05-16 17:11:30] [representation][random][cand_003_d2_w8] epoch=153 train_loss=0.722978 val_loss=0.729621 best=0.729662 es=1/5
[2026-05-16 17:11:33] [representation][random][cand_003_d2_w8] epoch=154 train_loss=0.722884 val_loss=0.729553 best=0.729553 es=0/5
[2026-05-16 17:11:35] [representation][random][cand_003_d2_w8] epoch=155 train_loss=0.722800 val_loss=0.729457 best=0.729553 es=1/5
[2026-05-16 17:11:38] [representation][random][cand_003_d2_w8] epoch=156 train_loss=0.722775 val_loss=0.729472 best=0.729553 es=2/5
[2026-05-16 17:11:40] [representation][random][cand_003_d2_w8] epoch=157 train_loss=0.722661 val_loss=0.729357 best=0.729357 es=0/5
[2026-05-16 17:11:42] [representation][random][cand_003_d2_w8] epoch=158 train_loss=0.722602 val_loss=0.729278 best=0.729357 es=1/5
[2026-05-16 17:11:45] [representation][random][cand_003_d2_w8] epoch=159 train_loss=0.722578 val_loss=0.729202 best=0.729202 es=0/5
[2026-05-16 17:11:47] [representation][random][cand_003_d2_w8] epoch=160 train_loss=0.722427 val_loss=0.729262 best=0.729202 es=1/5
[2026-05-16 17:11:50] [representation][random][cand_003_d2_w8] epoch=161 train_loss=0.722459 val_loss=0.729070 best=0.729070 es=0/5
[2026-05-16 17:11:52] [representation][random][cand_003_d2_w8] epoch=162 train_loss=0.722338 val_loss=0.729024 best=0.729070 es=1/5
[2026-05-16 17:11:55] [representation][random][cand_003_d2_w8] epoch=163 train_loss=0.722270 val_loss=0.729026 best=0.729070 es=2/5
[2026-05-16 17:11:57] [representation][random][cand_003_d2_w8] epoch=164 train_loss=0.722208 val_loss=0.728897 best=0.728897 es=0/5
[2026-05-16 17:12:00] [representation][random][cand_003_d2_w8] epoch=165 train_loss=0.722134 val_loss=0.728851 best=0.728897 es=1/5
[2026-05-16 17:12:03] [representation][random][cand_003_d2_w8] epoch=166 train_loss=0.722035 val_loss=0.728791 best=0.728791 es=0/5
[2026-05-16 17:12:07] [representation][random][cand_003_d2_w8] epoch=167 train_loss=0.722038 val_loss=0.728755 best=0.728791 es=1/5
[2026-05-16 17:12:10] [representation][random][cand_003_d2_w8] epoch=168 train_loss=0.721955 val_loss=0.728682 best=0.728682 es=0/5
[2026-05-16 17:12:13] [representation][random][cand_003_d2_w8] epoch=169 train_loss=0.721873 val_loss=0.728641 best=0.728682 es=1/5
[2026-05-16 17:12:16] [representation][random][cand_003_d2_w8] epoch=170 train_loss=0.721770 val_loss=0.728564 best=0.728564 es=0/5
[2026-05-16 17:12:19] [representation][random][cand_003_d2_w8] epoch=171 train_loss=0.721768 val_loss=0.728525 best=0.728564 es=1/5
[2026-05-16 17:12:22] [representation][random][cand_003_d2_w8] epoch=172 train_loss=0.721725 val_loss=0.728470 best=0.728564 es=2/5
[2026-05-16 17:12:25] [representation][random][cand_003_d2_w8] epoch=173 train_loss=0.721691 val_loss=0.728426 best=0.728426 es=0/5
[2026-05-16 17:12:29] [representation][random][cand_003_d2_w8] epoch=174 train_loss=0.721557 val_loss=0.728322 best=0.728322 es=0/5
[2026-05-16 17:12:32] [representation][random][cand_003_d2_w8] epoch=175 train_loss=0.721552 val_loss=0.728254 best=0.728322 es=1/5
[2026-05-16 17:12:35] [representation][random][cand_003_d2_w8] epoch=176 train_loss=0.721422 val_loss=0.728221 best=0.728221 es=0/5
[2026-05-16 17:12:38] [representation][random][cand_003_d2_w8] epoch=177 train_loss=0.721416 val_loss=0.728171 best=0.728221 es=1/5
[2026-05-16 17:12:41] [representation][random][cand_003_d2_w8] epoch=178 train_loss=0.721337 val_loss=0.728101 best=0.728101 es=0/5
[2026-05-16 17:12:44] [representation][random][cand_003_d2_w8] epoch=179 train_loss=0.721294 val_loss=0.728077 best=0.728101 es=1/5
[2026-05-16 17:12:48] [representation][random][cand_003_d2_w8] epoch=180 train_loss=0.721217 val_loss=0.727978 best=0.727978 es=0/5
[2026-05-16 17:12:51] [representation][random][cand_003_d2_w8] epoch=181 train_loss=0.721129 val_loss=0.727972 best=0.727978 es=1/5
[2026-05-16 17:12:54] [representation][random][cand_003_d2_w8] epoch=182 train_loss=0.721107 val_loss=0.727901 best=0.727978 es=2/5
[2026-05-16 17:12:57] [representation][random][cand_003_d2_w8] epoch=183 train_loss=0.721043 val_loss=0.727881 best=0.727978 es=3/5
[2026-05-16 17:13:00] [representation][random][cand_003_d2_w8] epoch=184 train_loss=0.721016 val_loss=0.727820 best=0.727820 es=0/5
[2026-05-16 17:13:03] [representation][random][cand_003_d2_w8] epoch=185 train_loss=0.720947 val_loss=0.727761 best=0.727820 es=1/5
[2026-05-16 17:13:06] [representation][random][cand_003_d2_w8] epoch=186 train_loss=0.720900 val_loss=0.727786 best=0.727820 es=2/5
[2026-05-16 17:13:09] [representation][random][cand_003_d2_w8] epoch=187 train_loss=0.720855 val_loss=0.727781 best=0.727820 es=3/5
[2026-05-16 17:13:12] [representation][random][cand_003_d2_w8] epoch=188 train_loss=0.720845 val_loss=0.727697 best=0.727697 es=0/5
[2026-05-16 17:13:16] [representation][random][cand_003_d2_w8] epoch=189 train_loss=0.720822 val_loss=0.727655 best=0.727697 es=1/5
[2026-05-16 17:13:19] [representation][random][cand_003_d2_w8] epoch=190 train_loss=0.720696 val_loss=0.727573 best=0.727573 es=0/5
[2026-05-16 17:13:22] [representation][random][cand_003_d2_w8] epoch=191 train_loss=0.720642 val_loss=0.727496 best=0.727573 es=1/5
[2026-05-16 17:13:25] [representation][random][cand_003_d2_w8] epoch=192 train_loss=0.720559 val_loss=0.727422 best=0.727422 es=0/5
[2026-05-16 17:13:28] [representation][random][cand_003_d2_w8] epoch=193 train_loss=0.720533 val_loss=0.727395 best=0.727422 es=1/5
[2026-05-16 17:13:31] [representation][random][cand_003_d2_w8] epoch=194 train_loss=0.720467 val_loss=0.727332 best=0.727422 es=2/5
[2026-05-16 17:13:34] [representation][random][cand_003_d2_w8] epoch=195 train_loss=0.720389 val_loss=0.727084 best=0.727084 es=0/5
[2026-05-16 17:13:37] [representation][random][cand_003_d2_w8] epoch=196 train_loss=0.720206 val_loss=0.727404 best=0.727084 es=1/5
[2026-05-16 17:13:40] [representation][random][cand_003_d2_w8] epoch=197 train_loss=0.720021 val_loss=0.727016 best=0.727084 es=2/5
