timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,train_acc,val_acc
2026-06-16 01:56:09,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.07084649600512892,0.10110936364456269,504,0.10110936364456269,0,True,0.9736322368279512,0.9657320872274143
2026-06-16 01:56:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.052093948498783425,0.10716816779796774,504,0.10716816779796774,0,True,0.9794948473569846,0.963769986747216
2026-06-16 01:56:16,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05261410746486741,0.10084482499450659,504,0.10084482499450659,0,True,0.9790129300144145,0.966076315381835
2026-06-16 01:56:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.04998537632374747,0.11017956324439108,504,0.11017956324439108,0,True,0.9800327015339602,0.962806147914838
2026-06-16 01:56:22,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05101254195201233,0.10487782233770972,504,0.10487782233770972,0,True,0.9798261655300015,0.9641142149016368
2026-06-16 01:56:26,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.049478415569187494,0.10635590573288348,504,0.10635590573288348,0,True,0.980254297454874,0.9635118156314005
2026-06-16 01:56:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05032175898897212,0.10423432401272129,504,0.10423432401272129,0,True,0.9800154902002969,0.9647854598027573
2026-06-16 01:56:32,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05107784401478326,0.10655209654550236,504,0.10655209654550236,0,True,0.9797422602783933,0.9640970034939158
2026-06-16 01:56:35,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.050296219742518564,0.10857275875461558,504,0.10857275875461558,0,True,0.9803102342892794,0.9636150840777267
2026-06-16 01:56:39,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05014952071579626,0.09922713179414616,504,0.09922713179414616,0,True,0.9798842537811149,0.9662484294590454
2026-06-16 01:56:42,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05043082176298637,0.10155612896071274,504,0.10155612896071274,0,True,0.9800154902002969,0.9658525670814616
2026-06-16 01:56:45,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.050571416828757564,0.10589832599228793,504,0.10589832599228793,0,True,0.9797616230287645,0.9643379632020103
2026-06-16 01:56:49,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05212668871612401,0.1082318052191699,504,0.1082318052191699,0,True,0.9789871130139197,0.9627717250993959
2026-06-16 01:56:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05155733425733373,0.10328198196184175,504,0.10328198196184175,0,True,0.9795271186076031,0.9656460301888091
2026-06-16 01:56:56,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05078647145720745,0.10285980989005783,504,0.10285980989005783,0,True,0.9797766829457197,0.9656632415965302
2026-06-16 01:56:59,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05167585692012457,0.10348817182370786,504,0.10348817182370786,0,True,0.9796368408597061,0.9658009328582985
2026-06-16 01:57:02,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05112358001523129,0.10756545664172552,504,0.10756545664172552,0,True,0.9797637744454724,0.9638044095626581
2026-06-16 01:57:06,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05101989633013104,0.10417875767341979,504,0.10417875767341979,0,True,0.979793894279383,0.9645100772792207
2026-06-16 01:57:09,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.05116053463110161,0.10349143062694986,504,0.10349143062694986,0,True,0.9796303866095825,0.9649231510645255
2026-06-16 01:57:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,151,4,0.04998003777034547,0.10885764824566674,504,0.10885764824566674,0,True,0.980080032701534,0.9634773928159585
