timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,auroc
2026-06-15 11:20:43,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5918218858044162,0.6059964732290735,151,0.6059964732290735,0,True,0.6246349519121801
2026-06-15 11:20:45,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5785672538301009,0.6029170231594664,151,0.6029170231594664,0,True,0.6246409493838727
2026-06-15 11:20:48,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5750410333626802,0.6001172057958875,151,0.6001172057958875,0,True,0.6245529481921248
2026-06-15 11:20:51,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5733991553893121,0.5986812387213272,151,0.5986812387213272,0,True,0.6248457985728222
2026-06-15 11:20:54,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5720429043347404,0.5972397854499903,151,0.5972397854499903,0,True,0.6248428476789646
2026-06-15 11:20:57,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5706065566108802,0.5956835385012613,151,0.5956835385012613,0,True,0.6252281064554006
2026-06-15 11:21:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5689588231942609,0.5939999043907689,151,0.5939999043907689,0,True,0.6254853049861837
2026-06-15 11:21:02,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5672509726756463,0.5922401260396533,151,0.5922401260396533,0,True,0.6256964131830302
2026-06-15 11:21:05,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.565460975065583,0.5903722815938247,151,0.5903722815938247,0,True,0.6263842661585111
2026-06-15 11:21:08,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5635948627337374,0.5885250719514545,151,0.5885250719514545,0,True,0.6267044649335791
2026-06-15 11:21:11,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5617624564558644,0.5867559043304932,151,0.5867559043304932,0,True,0.6272426987875516
2026-06-15 11:21:13,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.560016651799797,0.5850949497028163,151,0.5850949497028163,0,True,0.6277565721388156
2026-06-15 11:21:16,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5585098757018724,0.5835468591916175,151,0.5835468591916175,0,True,0.6285101555413983
2026-06-15 11:21:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5569705699536597,0.5822231596123408,151,0.5822231596123408,0,True,0.6291879610613774
2026-06-15 11:21:22,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5557472085282203,0.5809817316852641,151,0.5809817316852641,0,True,0.6296276206441187
2026-06-15 11:21:24,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5545625688038979,0.5799084057607775,151,0.5799084057607775,0,True,0.6302944729002781
2026-06-15 11:21:27,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5534834690548519,0.5789927299970669,151,0.5789927299970669,0,True,0.6307912755921118
2026-06-15 11:21:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5527029649589171,0.5782054477433082,151,0.5782054477433082,0,True,0.6313070045746407
2026-06-15 11:21:33,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.551834222424284,0.5773058084351599,151,0.5773058084351599,0,True,0.6319103941139586
2026-06-15 11:21:36,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5510392184908807,0.5766926602889919,151,0.5766926602889919,0,True,0.632446037483721
2026-06-15 11:21:38,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5504789932544095,0.5761426522930576,151,0.5761426522930576,0,True,0.6326553455460092
2026-06-15 11:21:41,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5499198696809326,0.575614078438424,151,0.575614078438424,0,True,0.6329457496063555
2026-06-15 11:21:44,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5492966310731587,0.575154615882034,151,0.575154615882034,0,True,0.6333155834877697
2026-06-15 11:21:47,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5488851331574205,0.5746934541030425,151,0.5746934541030425,0,True,0.6336753533284591
2026-06-15 11:21:50,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.548417799421546,0.5742699449128612,151,0.5742699449128612,0,True,0.6338377494503933
2026-06-15 11:21:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5479978135919931,0.5738815993865105,151,0.5738815993865105,0,True,0.6341314093175379
2026-06-15 11:21:55,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5477055939130366,0.5735568770345341,151,0.5735568770345341,0,True,0.6342801462327763
2026-06-15 11:21:57,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5471849718617817,0.5731532576404643,151,0.5731532576404643,0,True,0.6344724244607979
2026-06-15 11:22:00,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.546855077782463,0.5728319755549872,151,0.5728319755549872,0,True,0.6349034699340161
2026-06-15 11:22:03,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5464668142833988,0.5724644760009043,151,0.5724644760009043,0,True,0.6349498894208343
2026-06-15 11:22:06,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.546169286339051,0.5721564349030069,151,0.5721564349030069,0,True,0.6350816073459901
2026-06-15 11:22:09,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5457476661480692,0.5718296308850133,151,0.5718296308850133,0,True,0.6353672131738252
2026-06-15 11:22:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5454329175961089,0.5715191887646187,151,0.5715191887646187,0,True,0.6356530084559351
2026-06-15 11:22:15,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5451275566775243,0.5712250514052094,151,0.5712250514052094,0,True,0.6358569378029167
2026-06-15 11:22:18,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5449656072071992,0.5709740764298226,151,0.5709740764298226,0,True,0.6360985519653823
2026-06-15 11:22:21,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5446507669986614,0.5706864168409995,151,0.5706864168409995,0,True,0.6362965635773195
2026-06-15 11:22:23,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5442926036668024,0.5704016817001477,151,0.5704016817001477,0,True,0.6365553562031631
2026-06-15 11:22:26,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5439983401477225,0.5701317602913284,151,0.5701317602913284,0,True,0.6367232082254786
2026-06-15 11:22:29,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5437007194024622,0.5699038773318684,151,0.5699038773318684,0,True,0.6369941801458365
2026-06-15 11:22:32,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5434600231261627,0.5696540020503446,151,0.5696540020503446,0,True,0.6372333403332329
2026-06-15 11:22:34,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5432183001281342,0.5694415578095668,151,0.5694415578095668,0,True,0.6374290957169868
2026-06-15 11:22:37,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5429870147160527,0.5692043025183935,151,0.5692043025183935,0,True,0.6376419038991622
2026-06-15 11:22:40,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.542777176905099,0.5690461358629163,151,0.5690461358629163,0,True,0.6378434175446657
2026-06-15 11:22:43,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5425319726968528,0.5687838528079197,151,0.5687838528079197,0,True,0.6381479681620981
2026-06-15 11:22:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5424129504427123,0.568591340353593,151,0.568591340353593,0,True,0.6383431277536206
2026-06-15 11:22:49,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5421071025188576,0.568401055212935,151,0.568401055212935,0,True,0.6385342628770609
2026-06-15 11:22:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5419667341209092,0.5682485879177541,151,0.5682485879177541,0,True,0.6387377087010112
2026-06-15 11:22:55,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5417473230515305,0.5680743710465953,151,0.5680743710465953,0,True,0.6389234491618156
2026-06-15 11:22:58,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.541572337928637,0.5679029872386346,151,0.5679029872386346,0,True,0.639148681589487
2026-06-15 11:23:01,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5414235623642665,0.567752922014019,151,0.567752922014019,0,True,0.6393310635426908
2026-06-15 11:23:03,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5412814422493377,0.5676028751136901,151,0.5676028751136901,0,True,0.6395680414975132
2026-06-15 11:23:06,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5411183735941824,0.5674336210138339,151,0.5674336210138339,0,True,0.6397754703264888
2026-06-15 11:23:10,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5409608309299607,0.5673172061441977,151,0.5673172061441977,0,True,0.639868976536393
2026-06-15 11:23:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5408662462128087,0.5671608309751198,151,0.5671608309751198,0,True,0.6401723317420033
2026-06-15 11:23:16,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.540661574719052,0.5670446484385061,151,0.5670446484385061,0,True,0.6403887197807131
2026-06-15 11:23:19,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5406548431797872,0.5669544959906753,151,0.5669544959906753,0,True,0.6405293420567897
2026-06-15 11:23:21,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5404789901169051,0.5668114240170877,151,0.5668114240170877,0,True,0.6406729177782965
2026-06-15 11:23:24,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.540350812670824,0.5666918725164114,151,0.5666918725164114,0,True,0.6409930923134237
2026-06-15 11:23:27,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5402638541326644,0.5665558529589843,151,0.5665558529589843,0,True,0.6410951437403872
2026-06-15 11:23:31,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5401202434835751,0.5664768468840042,151,0.5664768468840042,0,True,0.6413104607564454
2026-06-15 11:23:34,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.539993682480159,0.5663653636817153,151,0.5663653636817153,0,True,0.6414452048468543
2026-06-15 11:23:37,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,93,2,0.5398621050906373,0.5662762217743452,151,0.5662762217743452,0,True,0.6417291661860673
