[2026-05-18 01:29:31] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 01:29:31] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_045_d1_w46/training_log.txt
[2026-05-18 01:29:31] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_045_d1_w46/training_stats.csv
[2026-05-18 01:29:31] [CANDIDATE] task=representation phase=ae_alt_width index=45 search_phase=width architecture=[46]
[2026-05-18 01:29:35] [representation][ae_alt_width][cand_045_d1_w46] epoch=1 architecture=[46] train_loss=0.430497 val_loss=0.430824 best=0.428853 es=0/5
[2026-05-18 01:29:38] [representation][ae_alt_width][cand_045_d1_w46] epoch=2 architecture=[46] train_loss=0.427939 val_loss=0.429603 best=0.428853 es=0/5
[2026-05-18 01:29:40] [representation][ae_alt_width][cand_045_d1_w46] epoch=3 architecture=[46] train_loss=0.426369 val_loss=0.429377 best=0.428853 es=0/5
[2026-05-18 01:29:42] [representation][ae_alt_width][cand_045_d1_w46] epoch=4 architecture=[46] train_loss=0.426510 val_loss=0.428559 best=0.428559 es=0/5
[2026-05-18 01:29:46] [representation][ae_alt_width][cand_045_d1_w46] epoch=5 architecture=[46] train_loss=0.425893 val_loss=0.428064 best=0.428064 es=0/5
[2026-05-18 01:29:49] [representation][ae_alt_width][cand_045_d1_w46] epoch=6 architecture=[46] train_loss=0.425710 val_loss=0.428891 best=0.428064 es=1/5
[2026-05-18 01:29:51] [representation][ae_alt_width][cand_045_d1_w46] epoch=7 architecture=[46] train_loss=0.425788 val_loss=0.428062 best=0.428064 es=2/5
[2026-05-18 01:29:53] [representation][ae_alt_width][cand_045_d1_w46] epoch=8 architecture=[46] train_loss=0.425247 val_loss=0.428361 best=0.428064 es=3/5
[2026-05-18 01:29:56] [representation][ae_alt_width][cand_045_d1_w46] epoch=9 architecture=[46] train_loss=0.425881 val_loss=0.428525 best=0.428064 es=4/5
[2026-05-18 01:30:00] [representation][ae_alt_width][cand_045_d1_w46] epoch=10 architecture=[46] train_loss=0.425637 val_loss=0.428646 best=0.428064 es=5/5
