[2026-05-16 19:36:55] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 19:41:05] [representation][random][cand_023_d3_w14] epoch=79 train_loss=0.611704 val_loss=0.617193 best=0.617193 es=0/5
[2026-05-16 19:41:08] [representation][random][cand_023_d3_w14] epoch=80 train_loss=0.611553 val_loss=0.616967 best=0.616967 es=0/5
[2026-05-16 19:41:11] [representation][random][cand_023_d3_w14] epoch=81 train_loss=0.611486 val_loss=0.617209 best=0.616967 es=1/5
[2026-05-16 19:41:14] [representation][random][cand_023_d3_w14] epoch=82 train_loss=0.611098 val_loss=0.616374 best=0.616374 es=0/5
[2026-05-16 19:41:17] [representation][random][cand_023_d3_w14] epoch=83 train_loss=0.610768 val_loss=0.616195 best=0.616195 es=0/5
[2026-05-16 19:41:20] [representation][random][cand_023_d3_w14] epoch=84 train_loss=0.610768 val_loss=0.616203 best=0.616195 es=1/5
[2026-05-16 19:41:23] [representation][random][cand_023_d3_w14] epoch=85 train_loss=0.610473 val_loss=0.615636 best=0.615636 es=0/5
[2026-05-16 19:41:26] [representation][random][cand_023_d3_w14] epoch=86 train_loss=0.610163 val_loss=0.615423 best=0.615423 es=0/5
[2026-05-16 19:41:30] [representation][random][cand_023_d3_w14] epoch=87 train_loss=0.610061 val_loss=0.615033 best=0.615033 es=0/5
[2026-05-16 19:41:33] [representation][random][cand_023_d3_w14] epoch=88 train_loss=0.609884 val_loss=0.614888 best=0.614888 es=0/5
[2026-05-16 19:41:36] [representation][random][cand_023_d3_w14] epoch=89 train_loss=0.609459 val_loss=0.614597 best=0.614597 es=0/5
[2026-05-16 19:41:39] [representation][random][cand_023_d3_w14] epoch=90 train_loss=0.608989 val_loss=0.614407 best=0.614407 es=0/5
[2026-05-16 19:41:42] [representation][random][cand_023_d3_w14] epoch=91 train_loss=0.609018 val_loss=0.614401 best=0.614407 es=1/5
[2026-05-16 19:41:45] [representation][random][cand_023_d3_w14] epoch=92 train_loss=0.608843 val_loss=0.614091 best=0.614091 es=0/5
[2026-05-16 19:41:48] [representation][random][cand_023_d3_w14] epoch=93 train_loss=0.608757 val_loss=0.614198 best=0.614091 es=1/5
[2026-05-16 19:41:51] [representation][random][cand_023_d3_w14] epoch=94 train_loss=0.608445 val_loss=0.614175 best=0.614091 es=2/5
[2026-05-16 19:41:54] [representation][random][cand_023_d3_w14] epoch=95 train_loss=0.608544 val_loss=0.613628 best=0.613628 es=0/5
[2026-05-16 19:41:58] [representation][random][cand_023_d3_w14] epoch=96 train_loss=0.607973 val_loss=0.613420 best=0.613420 es=0/5
[2026-05-16 19:42:01] [representation][random][cand_023_d3_w14] epoch=97 train_loss=0.607993 val_loss=0.613422 best=0.613420 es=1/5
[2026-05-16 19:42:04] [representation][random][cand_023_d3_w14] epoch=98 train_loss=0.607746 val_loss=0.612996 best=0.612996 es=0/5
[2026-05-16 19:42:07] [representation][random][cand_023_d3_w14] epoch=99 train_loss=0.607462 val_loss=0.613229 best=0.612996 es=1/5
[2026-05-16 19:42:10] [representation][random][cand_023_d3_w14] epoch=100 train_loss=0.607611 val_loss=0.612930 best=0.612996 es=2/5
[2026-05-16 19:42:13] [representation][random][cand_023_d3_w14] epoch=101 train_loss=0.607441 val_loss=0.612484 best=0.612484 es=0/5
[2026-05-16 19:42:16] [representation][random][cand_023_d3_w14] epoch=102 train_loss=0.607192 val_loss=0.612150 best=0.612150 es=0/5
[2026-05-16 19:42:19] [representation][random][cand_023_d3_w14] epoch=103 train_loss=0.606753 val_loss=0.612126 best=0.612150 es=1/5
[2026-05-16 19:42:22] [representation][random][cand_023_d3_w14] epoch=104 train_loss=0.606747 val_loss=0.611920 best=0.611920 es=0/5
[2026-05-16 19:42:25] [representation][random][cand_023_d3_w14] epoch=105 train_loss=0.606454 val_loss=0.611810 best=0.611810 es=0/5
[2026-05-16 19:42:28] [representation][random][cand_023_d3_w14] epoch=106 train_loss=0.606482 val_loss=0.611903 best=0.611810 es=1/5
[2026-05-16 19:42:31] [representation][random][cand_023_d3_w14] epoch=107 train_loss=0.606577 val_loss=0.611792 best=0.611810 es=2/5
[2026-05-16 19:42:34] [representation][random][cand_023_d3_w14] epoch=108 train_loss=0.606430 val_loss=0.611691 best=0.611691 es=0/5
[2026-05-16 19:42:37] [representation][random][cand_023_d3_w14] epoch=109 train_loss=0.606173 val_loss=0.611372 best=0.611372 es=0/5
[2026-05-16 19:42:41] [representation][random][cand_023_d3_w14] epoch=110 train_loss=0.606020 val_loss=0.611565 best=0.611372 es=1/5
[2026-05-16 19:42:44] [representation][random][cand_023_d3_w14] epoch=111 train_loss=0.605899 val_loss=0.611199 best=0.611199 es=0/5
[2026-05-16 19:42:47] [representation][random][cand_023_d3_w14] epoch=112 train_loss=0.605701 val_loss=0.610895 best=0.610895 es=0/5
[2026-05-16 19:42:50] [representation][random][cand_023_d3_w14] epoch=113 train_loss=0.605645 val_loss=0.610920 best=0.610895 es=1/5
[2026-05-16 19:42:53] [representation][random][cand_023_d3_w14] epoch=114 train_loss=0.605350 val_loss=0.611098 best=0.610895 es=2/5
[2026-05-16 19:42:56] [representation][random][cand_023_d3_w14] epoch=115 train_loss=0.605488 val_loss=0.610564 best=0.610564 es=0/5
[2026-05-16 19:42:59] [representation][random][cand_023_d3_w14] epoch=116 train_loss=0.605145 val_loss=0.610326 best=0.610326 es=0/5
[2026-05-16 19:43:02] [representation][random][cand_023_d3_w14] epoch=117 train_loss=0.604875 val_loss=0.610693 best=0.610326 es=1/5
[2026-05-16 19:43:05] [representation][random][cand_023_d3_w14] epoch=118 train_loss=0.605091 val_loss=0.610460 best=0.610326 es=2/5
[2026-05-16 19:43:09] [representation][random][cand_023_d3_w14] epoch=119 train_loss=0.604758 val_loss=0.610403 best=0.610326 es=3/5
[2026-05-16 19:43:12] [representation][random][cand_023_d3_w14] epoch=120 train_loss=0.604724 val_loss=0.610109 best=0.610109 es=0/5
[2026-05-16 19:43:15] [representation][random][cand_023_d3_w14] epoch=121 train_loss=0.604393 val_loss=0.610025 best=0.610109 es=1/5
[2026-05-16 19:43:18] [representation][random][cand_023_d3_w14] epoch=122 train_loss=0.604204 val_loss=0.609986 best=0.609986 es=0/5
[2026-05-16 19:43:21] [representation][random][cand_023_d3_w14] epoch=123 train_loss=0.604127 val_loss=0.609713 best=0.609713 es=0/5
[2026-05-16 19:43:24] [representation][random][cand_023_d3_w14] epoch=124 train_loss=0.604167 val_loss=0.609939 best=0.609713 es=1/5
[2026-05-16 19:43:28] [representation][random][cand_023_d3_w14] epoch=125 train_loss=0.603941 val_loss=0.609647 best=0.609713 es=2/5
[2026-05-16 19:43:31] [representation][random][cand_023_d3_w14] epoch=126 train_loss=0.603915 val_loss=0.609575 best=0.609575 es=0/5
[2026-05-16 19:43:34] [representation][random][cand_023_d3_w14] epoch=127 train_loss=0.603765 val_loss=0.609503 best=0.609575 es=1/5
[2026-05-16 19:43:37] [representation][random][cand_023_d3_w14] epoch=128 train_loss=0.603651 val_loss=0.609312 best=0.609312 es=0/5
[2026-05-16 19:43:40] [representation][random][cand_023_d3_w14] epoch=129 train_loss=0.603754 val_loss=0.609724 best=0.609312 es=1/5
[2026-05-16 19:43:43] [representation][random][cand_023_d3_w14] epoch=130 train_loss=0.603812 val_loss=0.610295 best=0.609312 es=2/5
[2026-05-16 19:43:46] [representation][random][cand_023_d3_w14] epoch=131 train_loss=0.604124 val_loss=0.609301 best=0.609312 es=3/5
[2026-05-16 19:43:49] [representation][random][cand_023_d3_w14] epoch=132 train_loss=0.603406 val_loss=0.609024 best=0.609024 es=0/5
[2026-05-16 19:43:52] [representation][random][cand_023_d3_w14] epoch=133 train_loss=0.603682 val_loss=0.608987 best=0.609024 es=1/5
[2026-05-16 19:43:55] [representation][random][cand_023_d3_w14] epoch=134 train_loss=0.602932 val_loss=0.608646 best=0.608646 es=0/5
[2026-05-16 19:43:58] [representation][random][cand_023_d3_w14] epoch=135 train_loss=0.602979 val_loss=0.609080 best=0.608646 es=1/5
[2026-05-16 19:44:01] [representation][random][cand_023_d3_w14] epoch=136 train_loss=0.603070 val_loss=0.608812 best=0.608646 es=2/5
[2026-05-16 19:44:05] [representation][random][cand_023_d3_w14] epoch=137 train_loss=0.602984 val_loss=0.609389 best=0.608646 es=3/5
[2026-05-16 19:44:08] [representation][random][cand_023_d3_w14] epoch=138 train_loss=0.603020 val_loss=0.608558 best=0.608646 es=4/5
[2026-05-16 19:44:11] [representation][random][cand_023_d3_w14] epoch=139 train_loss=0.602765 val_loss=0.608527 best=0.608527 es=0/5
[2026-05-16 19:44:14] [representation][random][cand_023_d3_w14] epoch=140 train_loss=0.602560 val_loss=0.608328 best=0.608328 es=0/5
[2026-05-16 19:44:17] [representation][random][cand_023_d3_w14] epoch=141 train_loss=0.602359 val_loss=0.608337 best=0.608328 es=1/5
[2026-05-16 19:44:20] [representation][random][cand_023_d3_w14] epoch=142 train_loss=0.602195 val_loss=0.608157 best=0.608157 es=0/5
[2026-05-16 19:44:23] [representation][random][cand_023_d3_w14] epoch=143 train_loss=0.602360 val_loss=0.608216 best=0.608157 es=1/5
[2026-05-16 19:44:26] [representation][random][cand_023_d3_w14] epoch=144 train_loss=0.602047 val_loss=0.608024 best=0.608024 es=0/5
[2026-05-16 19:44:30] [representation][random][cand_023_d3_w14] epoch=145 train_loss=0.602034 val_loss=0.608128 best=0.608024 es=1/5
[2026-05-16 19:44:33] [representation][random][cand_023_d3_w14] epoch=146 train_loss=0.601939 val_loss=0.607935 best=0.608024 es=2/5
[2026-05-16 19:44:36] [representation][random][cand_023_d3_w14] epoch=147 train_loss=0.602333 val_loss=0.608412 best=0.608024 es=3/5
[2026-05-16 19:44:39] [representation][random][cand_023_d3_w14] epoch=148 train_loss=0.602008 val_loss=0.608020 best=0.608024 es=4/5
[2026-05-16 19:44:42] [representation][random][cand_023_d3_w14] epoch=149 train_loss=0.601846 val_loss=0.607928 best=0.608024 es=5/5
