task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
classification,3,ablation_stl,stl_ablation_r03_d10_w1049_1049_1049_1049_1049_1049_1049_1049_1049_1049_1049,"[1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049]",9999075,0.10218888031080363,44,54,0.10250376435322281,0.9632020102924218
classification,4,ablation_stl,stl_ablation_r04_d10_w1049_1049_1049_1049_1049_1049_1049_1049_1049_1049_1049,"[1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049]",9999075,0.1048522768605166,39,49,0.10749795033403671,0.9617046178206916
classification,5,ablation_stl,stl_ablation_r05_d10_w1049_1049_1049_1049_1049_1049_1049_1049_1049_1049_1049,"[1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049, 1049]",9999075,0.10336244923098256,45,55,0.10800288306269222,0.9631331646615376
