[2026-05-18 03:36:29] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:36:29] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_216_d1_w217/training_log.txt
[2026-05-18 03:36:29] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_216_d1_w217/training_stats.csv
[2026-05-18 03:36:29] [CANDIDATE] task=representation phase=ae_alt_width index=216 search_phase=width architecture=[217]
[2026-05-18 03:36:37] [representation][ae_alt_width][cand_216_d1_w217] epoch=1 architecture=[217] train_loss=0.325602 val_loss=0.294450 best=0.287314 es=0/5
[2026-05-18 03:36:39] [representation][ae_alt_width][cand_216_d1_w217] epoch=2 architecture=[217] train_loss=0.284823 val_loss=0.289162 best=0.287314 es=0/5
[2026-05-18 03:36:42] [representation][ae_alt_width][cand_216_d1_w217] epoch=3 architecture=[217] train_loss=0.280471 val_loss=0.288603 best=0.287314 es=0/5
[2026-05-18 03:36:44] [representation][ae_alt_width][cand_216_d1_w217] epoch=4 architecture=[217] train_loss=0.281504 val_loss=0.290217 best=0.287314 es=1/5
[2026-05-18 03:36:52] [representation][ae_alt_width][cand_216_d1_w217] epoch=5 architecture=[217] train_loss=0.281392 val_loss=0.290022 best=0.287314 es=2/5
[2026-05-18 03:36:54] [representation][ae_alt_width][cand_216_d1_w217] epoch=6 architecture=[217] train_loss=0.280818 val_loss=0.287363 best=0.287314 es=0/5
[2026-05-18 03:36:56] [representation][ae_alt_width][cand_216_d1_w217] epoch=7 architecture=[217] train_loss=0.280277 val_loss=0.291034 best=0.287314 es=1/5
[2026-05-18 03:36:58] [representation][ae_alt_width][cand_216_d1_w217] epoch=8 architecture=[217] train_loss=0.280651 val_loss=0.287566 best=0.287314 es=2/5
[2026-05-18 03:37:01] [representation][ae_alt_width][cand_216_d1_w217] epoch=9 architecture=[217] train_loss=0.280907 val_loss=0.289449 best=0.287314 es=3/5
[2026-05-18 03:37:08] [representation][ae_alt_width][cand_216_d1_w217] epoch=10 architecture=[217] train_loss=0.280917 val_loss=0.289676 best=0.287314 es=4/5
[2026-05-18 03:37:11] [representation][ae_alt_width][cand_216_d1_w217] epoch=11 architecture=[217] train_loss=0.280070 val_loss=0.284859 best=0.284859 es=0/5
[2026-05-18 03:37:13] [representation][ae_alt_width][cand_216_d1_w217] epoch=12 architecture=[217] train_loss=0.279649 val_loss=0.287674 best=0.284859 es=1/5
[2026-05-18 03:37:16] [representation][ae_alt_width][cand_216_d1_w217] epoch=13 architecture=[217] train_loss=0.279738 val_loss=0.286598 best=0.284859 es=2/5
[2026-05-18 03:37:18] [representation][ae_alt_width][cand_216_d1_w217] epoch=14 architecture=[217] train_loss=0.279915 val_loss=0.288325 best=0.284859 es=3/5
[2026-05-18 03:37:26] [representation][ae_alt_width][cand_216_d1_w217] epoch=15 architecture=[217] train_loss=0.280381 val_loss=0.288836 best=0.284859 es=4/5
[2026-05-18 03:37:28] [representation][ae_alt_width][cand_216_d1_w217] epoch=16 architecture=[217] train_loss=0.279438 val_loss=0.289410 best=0.284859 es=5/5
