task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,3,ablation_stl,stl_ablation_r03_d02_w3155_3155_3155,"[3155, 3155]",10001351,0.00888407789170742,39,49,0.023795966058969498,
simulation,4,ablation_stl,stl_ablation_r04_d02_w3155_3155_3155,"[3155, 3155]",10001351,0.012613167054951191,28,38,0.3592313230037689,
simulation,5,ablation_stl,stl_ablation_r05_d02_w3155_3155_3155,"[3155, 3155]",10001351,0.010708192363381386,34,44,0.12381986528635025,
