[2026-06-12 21:26:38] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-12 21:26:38] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_421_d4_w106/training_log.txt
[2026-06-12 21:26:38] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_02/simulation/cand_421_d4_w106/training_stats.csv
[2026-06-12 21:26:39] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.007697 val_loss=0.001422 best=0.001422 es=0/10
[2026-06-12 21:26:39] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.004700 val_loss=0.003388 best=0.003388 es=0/10
[2026-06-12 21:26:39] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.004691 val_loss=0.002809 best=0.002809 es=0/10
[2026-06-12 21:26:39] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002693 val_loss=0.001504 best=0.001504 es=0/10
[2026-06-12 21:26:39] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001152 val_loss=0.001032 best=0.001032 es=0/10
[2026-06-12 21:26:40] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002030 val_loss=0.001538 best=0.001538 es=0/10
[2026-06-12 21:26:40] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002488 val_loss=0.000921 best=0.000921 es=0/10
[2026-06-12 21:26:40] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000993 val_loss=0.000716 best=0.000716 es=0/10
[2026-06-12 21:26:40] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001196 val_loss=0.002202 best=0.002202 es=0/10
[2026-06-12 21:26:40] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002278 val_loss=0.001196 best=0.001196 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001037 val_loss=0.000955 best=0.000955 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000608 val_loss=0.000570 best=0.000570 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001159 val_loss=0.000684 best=0.000684 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002072 val_loss=0.000569 best=0.000569 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000733 val_loss=0.000439 best=0.000439 es=0/10
[2026-06-12 21:26:41] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.002222 val_loss=0.000961 best=0.000961 es=0/10
[2026-06-12 21:26:42] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001024 val_loss=0.000680 best=0.000680 es=0/10
[2026-06-12 21:26:42] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001029 val_loss=0.000711 best=0.000711 es=0/10
[2026-06-12 21:26:42] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000693 val_loss=0.000440 best=0.000440 es=0/10
[2026-06-12 21:26:42] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000548 val_loss=0.000331 best=0.000331 es=0/10
[2026-06-12 21:26:43] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000555 val_loss=0.000493 best=0.000493 es=0/10
[2026-06-12 21:26:43] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001133 val_loss=0.000550 best=0.000550 es=0/10
[2026-06-12 21:26:43] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001203 val_loss=0.000480 best=0.000480 es=0/10
[2026-06-12 21:26:43] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001406 val_loss=0.000512 best=0.000512 es=0/10
[2026-06-12 21:26:44] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001395 val_loss=0.000342 best=0.000342 es=0/10
[2026-06-12 21:26:44] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000492 val_loss=0.000411 best=0.000411 es=0/10
[2026-06-12 21:26:44] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001204 val_loss=0.000623 best=0.000623 es=0/10
[2026-06-12 21:26:44] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001265 val_loss=0.000335 best=0.000335 es=0/10
[2026-06-12 21:26:45] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.001156 val_loss=0.000549 best=0.000549 es=0/10
[2026-06-12 21:26:45] Epoch 1 | architecture=[106, 106, 105, 105] train_loss=0.000601 val_loss=0.000379 best=0.000379 es=0/10
