[2026-05-16 17:59:55] Initialized ContinuousLogger for autoencoding_ae_width_to_depth (Mode: ae_width_to_depth)
[2026-05-16 18:00:28] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=12 train_loss=0.497329 val_loss=0.501202 best=0.501202 es=0/5
[2026-05-16 18:00:30] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=13 train_loss=0.496727 val_loss=0.500657 best=0.500657 es=0/5
[2026-05-16 18:00:32] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=14 train_loss=0.496256 val_loss=0.500172 best=0.500172 es=0/5
[2026-05-16 18:00:35] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=15 train_loss=0.495907 val_loss=0.499884 best=0.499884 es=0/5
[2026-05-16 18:00:37] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=16 train_loss=0.495695 val_loss=0.499564 best=0.499564 es=0/5
[2026-05-16 18:00:39] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=17 train_loss=0.495430 val_loss=0.499429 best=0.499429 es=0/5
[2026-05-16 18:00:42] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=18 train_loss=0.495185 val_loss=0.499210 best=0.499210 es=0/5
[2026-05-16 18:00:44] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=19 train_loss=0.495183 val_loss=0.499161 best=0.499210 es=1/5
[2026-05-16 18:00:47] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=20 train_loss=0.495070 val_loss=0.499029 best=0.499029 es=0/5
[2026-05-16 18:00:49] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=21 train_loss=0.494845 val_loss=0.498888 best=0.498888 es=0/5
[2026-05-16 18:00:52] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=22 train_loss=0.494815 val_loss=0.498769 best=0.498769 es=0/5
[2026-05-16 18:00:54] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=23 train_loss=0.494708 val_loss=0.498689 best=0.498769 es=1/5
[2026-05-16 18:00:56] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=24 train_loss=0.494649 val_loss=0.498703 best=0.498769 es=2/5
[2026-05-16 18:00:59] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=25 train_loss=0.494561 val_loss=0.498677 best=0.498769 es=3/5
[2026-05-16 18:01:01] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=26 train_loss=0.494512 val_loss=0.498651 best=0.498651 es=0/5
[2026-05-16 18:01:03] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=27 train_loss=0.494472 val_loss=0.498550 best=0.498550 es=0/5
[2026-05-16 18:01:06] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=28 train_loss=0.494369 val_loss=0.498520 best=0.498550 es=1/5
[2026-05-16 18:01:08] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=29 train_loss=0.494418 val_loss=0.498440 best=0.498440 es=0/5
[2026-05-16 18:01:11] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=30 train_loss=0.494280 val_loss=0.498398 best=0.498440 es=1/5
[2026-05-16 18:01:13] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=31 train_loss=0.494190 val_loss=0.498405 best=0.498440 es=2/5
[2026-05-16 18:01:16] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=32 train_loss=0.494201 val_loss=0.498323 best=0.498323 es=0/5
[2026-05-16 18:01:18] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=33 train_loss=0.494164 val_loss=0.498182 best=0.498182 es=0/5
[2026-05-16 18:01:20] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=34 train_loss=0.494001 val_loss=0.498208 best=0.498182 es=1/5
[2026-05-16 18:01:23] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=35 train_loss=0.494049 val_loss=0.498276 best=0.498182 es=2/5
[2026-05-16 18:01:25] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=36 train_loss=0.494105 val_loss=0.498189 best=0.498182 es=3/5
[2026-05-16 18:01:27] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=37 train_loss=0.493964 val_loss=0.498145 best=0.498182 es=4/5
[2026-05-16 18:01:30] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=38 train_loss=0.493995 val_loss=0.498068 best=0.498068 es=0/5
[2026-05-16 18:01:32] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=39 train_loss=0.493995 val_loss=0.498095 best=0.498068 es=1/5
[2026-05-16 18:01:35] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=40 train_loss=0.493847 val_loss=0.498066 best=0.498068 es=2/5
[2026-05-16 18:01:37] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=41 train_loss=0.493869 val_loss=0.498023 best=0.498068 es=3/5
[2026-05-16 18:01:40] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=42 train_loss=0.493979 val_loss=0.498101 best=0.498068 es=4/5
[2026-05-16 18:01:42] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=43 train_loss=0.493816 val_loss=0.497906 best=0.497906 es=0/5
[2026-05-16 18:01:45] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=44 train_loss=0.493741 val_loss=0.497931 best=0.497906 es=1/5
[2026-05-16 18:01:47] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=45 train_loss=0.493739 val_loss=0.497929 best=0.497906 es=2/5
[2026-05-16 18:01:49] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=46 train_loss=0.493773 val_loss=0.497928 best=0.497906 es=3/5
[2026-05-16 18:01:52] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=47 train_loss=0.493736 val_loss=0.497926 best=0.497906 es=4/5
[2026-05-16 18:01:54] [autoencoding][ae_width_to_depth][cand_017_d2_w19] epoch=48 train_loss=0.493798 val_loss=0.497880 best=0.497906 es=5/5
