[2026-06-13 21:20:18] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:20:18] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_547_d5_w110/training_log.txt
[2026-06-13 21:20:18] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_547_d5_w110/training_stats.csv
[2026-06-13 21:20:18] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.007625 val_loss=0.001761 best=0.001761 es=0/10
[2026-06-13 21:20:18] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.003386 val_loss=0.002721 best=0.002721 es=0/10
[2026-06-13 21:20:18] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.002881 val_loss=0.001519 best=0.001519 es=0/10
[2026-06-13 21:20:18] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001541 val_loss=0.000785 best=0.000785 es=0/10
[2026-06-13 21:20:19] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001099 val_loss=0.000688 best=0.000688 es=0/10
[2026-06-13 21:20:19] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001223 val_loss=0.001189 best=0.001189 es=0/10
[2026-06-13 21:20:19] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001266 val_loss=0.000785 best=0.000785 es=0/10
[2026-06-13 21:20:19] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000793 val_loss=0.000556 best=0.000556 es=0/10
[2026-06-13 21:20:19] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001398 val_loss=0.000347 best=0.000347 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001482 val_loss=0.000398 best=0.000398 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000549 val_loss=0.000309 best=0.000309 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.002100 val_loss=0.000385 best=0.000385 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000320 val_loss=0.000381 best=0.000381 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000546 val_loss=0.000238 best=0.000238 es=0/10
[2026-06-13 21:20:20] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001773 val_loss=0.000217 best=0.000217 es=0/10
[2026-06-13 21:20:21] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001649 val_loss=0.000348 best=0.000348 es=0/10
[2026-06-13 21:20:21] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.002370 val_loss=0.000276 best=0.000276 es=0/10
[2026-06-13 21:20:21] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000373 val_loss=0.000757 best=0.000757 es=0/10
[2026-06-13 21:20:21] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000690 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-13 21:20:21] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000827 val_loss=0.000374 best=0.000374 es=0/10
[2026-06-13 21:20:22] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000876 val_loss=0.000248 best=0.000248 es=0/10
[2026-06-13 21:20:22] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001541 val_loss=0.000265 best=0.000265 es=0/10
[2026-06-13 21:20:22] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.000370 val_loss=0.000227 best=0.000227 es=0/10
[2026-06-13 21:20:22] Epoch 1 | architecture=[110, 110, 110, 109, 109] train_loss=0.001000 val_loss=0.000245 best=0.000245 es=0/10
