task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
classification,1,ablation_stl,stl_ablation_r01_d05_w0041_41_41_41_41_41,"[41, 41, 41, 41, 41]",9847,0.2806150275243851,89,99,0.2805647350120244,0.8889864201993081
classification,2,ablation_stl,stl_ablation_r02_d05_w0041_41_41_41_41_41,"[41, 41, 41, 41, 41]",9847,0.22767214656026963,174,184,0.22831747477662862,0.9105351026660471
classification,3,ablation_stl,stl_ablation_r03_d05_w0041_41_41_41_41_41,"[41, 41, 41, 41, 41]",9847,0.2605213495566245,109,119,0.26357710901914216,0.897196261682243
classification,4,ablation_stl,stl_ablation_r04_d05_w0041_41_41_41_41_41,"[41, 41, 41, 41, 41]",9847,0.2584502316210016,136,146,0.25759254390652836,0.8971790502745219
classification,5,ablation_stl,stl_ablation_r05_d05_w0041_41_41_41_41_41,"[41, 41, 41, 41, 41]",9847,0.2725404174362197,123,133,0.27221599926009005,0.8919812051427686
