[2026-06-15 08:48:40] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:48:40] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_863_d7_w126/training_log.txt
[2026-06-15 08:48:40] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_863_d7_w126/training_stats.csv
[2026-06-15 08:48:40] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.007415 val_loss=0.001797 best=0.001797 es=0/10
[2026-06-15 08:48:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.005311 val_loss=0.001477 best=0.001477 es=0/10
[2026-06-15 08:48:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.005464 val_loss=0.003126 best=0.003126 es=0/10
[2026-06-15 08:48:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.002693 val_loss=0.001457 best=0.001457 es=0/10
[2026-06-15 08:48:41] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.005623 val_loss=0.000991 best=0.000991 es=0/10
[2026-06-15 08:48:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.002371 val_loss=0.000695 best=0.000695 es=0/10
[2026-06-15 08:48:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001376 val_loss=0.000539 best=0.000539 es=0/10
[2026-06-15 08:48:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001433 val_loss=0.000359 best=0.000359 es=0/10
[2026-06-15 08:48:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001862 val_loss=0.000451 best=0.000451 es=0/10
[2026-06-15 08:48:42] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.000947 val_loss=0.000784 best=0.000784 es=0/10
[2026-06-15 08:48:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001149 val_loss=0.000870 best=0.000870 es=0/10
[2026-06-15 08:48:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001582 val_loss=0.000635 best=0.000635 es=0/10
[2026-06-15 08:48:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.002052 val_loss=0.000255 best=0.000255 es=0/10
[2026-06-15 08:48:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.000741 val_loss=0.000357 best=0.000357 es=0/10
[2026-06-15 08:48:43] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.000446 val_loss=0.000351 best=0.000351 es=0/10
[2026-06-15 08:48:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.000651 val_loss=0.000395 best=0.000395 es=0/10
[2026-06-15 08:48:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.000411 val_loss=0.000227 best=0.000227 es=0/10
[2026-06-15 08:48:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.002245 val_loss=0.000168 best=0.000168 es=0/10
[2026-06-15 08:48:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001310 val_loss=0.000380 best=0.000380 es=0/10
[2026-06-15 08:48:44] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001719 val_loss=0.000696 best=0.000696 es=0/10
[2026-06-15 08:48:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001175 val_loss=0.000368 best=0.000368 es=0/10
[2026-06-15 08:48:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001077 val_loss=0.000232 best=0.000232 es=0/10
[2026-06-15 08:48:45] Epoch 1 | architecture=[126, 126, 126, 126, 126, 126, 108] train_loss=0.001076 val_loss=0.000274 best=0.000274 es=0/10
