timestamp,model,mode,epoch,width,depth,train_loss,val_loss,neurons,best_val,es_counter,improved,train_acc,val_acc
2026-06-14 21:34:28,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.08551902180030935,0.11319303348842819,405,0.11319303348842819,0,True,0.9659409220972011,0.9581590678301578
2026-06-14 21:34:35,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07390420031292104,0.10773474218329308,405,0.10773474218329308,0,True,0.9704029603493901,0.9603449166107296
2026-06-14 21:34:41,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07576575436650013,0.11918962320720933,405,0.11918962320720933,0,True,0.9697596867537274,0.9571608061823377
2026-06-14 21:34:48,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07603562633457042,0.11443879371193016,405,0.11443879371193016,0,True,0.9692799208278652,0.9587614671003941
2026-06-14 21:34:54,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07226292060206899,0.10979660916689744,405,0.10979660916689744,0,True,0.9711559561971558,0.9598802086022615
2026-06-14 21:35:01,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07416809432174716,0.11115566340445389,405,0.11115566340445389,0,True,0.9701727587616445,0.9593122321474673
2026-06-14 21:35:07,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07353996556523217,0.11065027933996131,405,0.11065027933996131,0,True,0.9708526064413416,0.959587614671004
2026-06-14 21:35:13,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07420945863989098,0.1160468305162722,405,0.1160468305162722,0,True,0.9706611303543383,0.9576771484139688
2026-06-14 21:35:20,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.0741372607268959,0.10753036190576248,405,0.10753036190576248,0,True,0.9701598502613972,0.9609473158809659
2026-06-14 21:35:26,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07242421587763907,0.10802036786341622,405,0.10802036786341622,0,True,0.9708375465243864,0.9602416481644034
2026-06-14 21:35:33,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07347722556921699,0.10571795826701932,405,0.10571795826701932,0,True,0.9706331619371356,0.9611882755890604
2026-06-14 21:35:39,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07342597946897461,0.10632345577299045,405,0.10632345577299045,0,True,0.9707450356059465,0.9607924132114766
2026-06-14 21:35:46,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07342706071295238,0.11035171734912472,405,0.11035171734912472,0,True,0.9703427206815688,0.9598802086022615
2026-06-14 21:35:52,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07268486313445081,0.11324890805102038,405,0.11324890805102038,0,True,0.9710548396118844,0.959157329477978
2026-06-14 21:35:59,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07299004991568217,0.10693335739651702,405,0.10693335739651702,0,True,0.9709859942772315,0.9600178998640299
2026-06-14 21:36:05,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07197123559555328,0.1157546103409967,405,0.1157546103409967,0,True,0.9712032873647297,0.957315708851827
2026-06-14 21:36:12,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07179116894069666,0.10795552961798749,405,0.10795552961798749,0,True,0.9712807383662142,0.9611194299581762
2026-06-14 21:36:18,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07327650706976314,0.10986732483593392,405,0.10986732483593392,0,True,0.970603042103225,0.9596908831173302
2026-06-14 21:36:25,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07302990907135197,0.11126016042370637,405,0.11126016042370637,0,True,0.970998902777479,0.9584172389459734
2026-06-14 21:36:32,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07270847813010829,0.11286045093707371,405,0.11286045093707371,0,True,0.9708117295238915,0.9586409872463468
2026-06-14 21:36:39,MLPS.tabular.shared.dae_dnn.adp_search,width_to_depth,1,138,3,0.07156693902851595,0.10689196273359042,405,0.10689196273359042,0,True,0.9713947634517329,0.9607235675805924
