task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
autoencoding,ae_width_only,width_only,0.0006643729109905951,4,4,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d4/autoencoding/ae_width_only/cand_492_d4_w124/checkpoint_best.pt,cand_492_d4_w124
autoencoding,stl_from_ae_width_only,stl_refit,0.0031974555271289777,79,89,0.0034704190999866676,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/autoencoding_d4/autoencoding/stl_from_ae_width_only/cand_000_d4_w124/checkpoint_best.pt,cand_000_d4_w124
