task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,1,ablation_stl,stl_ablation_r01_d10_w1052_1052_1052_1052_1052_1052_1052_1052_1052_1052_1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",10001365,0.011221966706216335,39,49,0.015203215181827545,
simulation,2,ablation_stl,stl_ablation_r02_d10_w1052_1052_1052_1052_1052_1052_1052_1052_1052_1052_1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",10001365,0.0009511796524748206,93,103,0.009214540012180805,
simulation,3,ablation_stl,stl_ablation_r03_d10_w1052_1052_1052_1052_1052_1052_1052_1052_1052_1052_1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",10001365,0.002138128038495779,52,62,0.02431919239461422,
simulation,4,ablation_stl,stl_ablation_r04_d10_w1052_1052_1052_1052_1052_1052_1052_1052_1052_1052_1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",10001365,0.002082700142636895,57,67,0.022981487214565277,
simulation,5,ablation_stl,stl_ablation_r05_d10_w1052_1052_1052_1052_1052_1052_1052_1052_1052_1052_1052,"[1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052]",10001365,0.0011856219498440623,69,79,0.010593119077384472,
