[2026-06-11 01:10:11] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 01:10:11] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_239_d3_w81/training_log.txt
[2026-06-11 01:10:11] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_239_d3_w81/training_stats.csv
[2026-06-11 01:10:11] Epoch 1 | architecture=[81, 81, 78] train_loss=0.006194 val_loss=0.002917 best=0.002917 es=0/10
[2026-06-11 01:10:12] Epoch 1 | architecture=[81, 81, 78] train_loss=0.003478 val_loss=0.008073 best=0.008073 es=0/10
[2026-06-11 01:10:12] Epoch 1 | architecture=[81, 81, 78] train_loss=0.005896 val_loss=0.003628 best=0.003628 es=0/10
[2026-06-11 01:10:12] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002555 val_loss=0.002536 best=0.002536 es=0/10
[2026-06-11 01:10:12] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002612 val_loss=0.004953 best=0.004953 es=0/10
[2026-06-11 01:10:12] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002739 val_loss=0.002532 best=0.002532 es=0/10
[2026-06-11 01:10:13] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001797 val_loss=0.001633 best=0.001633 es=0/10
[2026-06-11 01:10:13] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002492 val_loss=0.001912 best=0.001912 es=0/10
[2026-06-11 01:10:13] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002028 val_loss=0.000831 best=0.000831 es=0/10
[2026-06-11 01:10:13] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001216 val_loss=0.001070 best=0.001070 es=0/10
[2026-06-11 01:10:14] Epoch 1 | architecture=[81, 81, 78] train_loss=0.002448 val_loss=0.001523 best=0.001523 es=0/10
[2026-06-11 01:10:14] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001403 val_loss=0.000726 best=0.000726 es=0/10
[2026-06-11 01:10:14] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000963 val_loss=0.001057 best=0.001057 es=0/10
[2026-06-11 01:10:14] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001017 val_loss=0.001213 best=0.001213 es=0/10
[2026-06-11 01:10:14] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000867 val_loss=0.000852 best=0.000852 es=0/10
[2026-06-11 01:10:15] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000520 val_loss=0.000966 best=0.000966 es=0/10
[2026-06-11 01:10:15] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001139 val_loss=0.000829 best=0.000829 es=0/10
[2026-06-11 01:10:15] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001732 val_loss=0.001053 best=0.001053 es=0/10
[2026-06-11 01:10:15] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001375 val_loss=0.000541 best=0.000541 es=0/10
[2026-06-11 01:10:15] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001360 val_loss=0.000776 best=0.000776 es=0/10
[2026-06-11 01:10:16] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000981 val_loss=0.000666 best=0.000666 es=0/10
[2026-06-11 01:10:16] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001176 val_loss=0.000727 best=0.000727 es=0/10
[2026-06-11 01:10:16] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001255 val_loss=0.000855 best=0.000855 es=0/10
[2026-06-11 01:10:16] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001896 val_loss=0.000755 best=0.000755 es=0/10
[2026-06-11 01:10:17] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000657 val_loss=0.000956 best=0.000956 es=0/10
[2026-06-11 01:10:17] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000804 val_loss=0.000984 best=0.000984 es=0/10
[2026-06-11 01:10:17] Epoch 1 | architecture=[81, 81, 78] train_loss=0.000873 val_loss=0.000571 best=0.000571 es=0/10
[2026-06-11 01:10:17] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001184 val_loss=0.000663 best=0.000663 es=0/10
[2026-06-11 01:10:17] Epoch 1 | architecture=[81, 81, 78] train_loss=0.001179 val_loss=0.000810 best=0.000810 es=0/10
