task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
generation,ae_width_only,width_only,0.0003019275221172445,34,34,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d4/generation/ae_width_only/cand_270_d4_w69/checkpoint_best.pt,cand_270_d4_w69
generation,stl_from_ae_width_only,stl_refit,1.0083133579172474,10,20,1.0674575450910708,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/generation_d4/generation/stl_from_ae_width_only/cand_000_d4_w69/checkpoint_best.pt,cand_000_d4_w69
