task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.2139990944806127,15,15,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/ae_width_only/cand_388_d1_w390/checkpoint_best.pt,cand_388_d1_w390
representation,stl_from_ae_width_only,stl_refit,0.27736535456631506,251,261,0.2777137604532828,0.8907247723791328,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d1/representation/stl_from_ae_width_only/cand_000_d1_w390/checkpoint_best.pt,cand_000_d1_w390
