[2026-05-30 07:06:43] Initialized ContinuousLogger for denoising_stl_from_ae_width_only (Mode: stl_from_ae_width_only)
[2026-05-30 07:06:43] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/stl_from_ae_width_only/cand_000_d1_w56/training_log.txt
[2026-05-30 07:06:43] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/denoising_d1/denoising/stl_from_ae_width_only/cand_000_d1_w56/training_stats.csv
[2026-05-30 07:06:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=1 architecture=[56] train_loss=1.025893 val_loss=0.919446 candidate_best=0.919446 global_best=0.919446 es=0/10
[2026-05-30 07:06:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=2 architecture=[56] train_loss=0.841120 val_loss=0.771885 candidate_best=0.771885 global_best=0.771885 es=0/10
[2026-05-30 07:06:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=3 architecture=[56] train_loss=0.711376 val_loss=0.653984 candidate_best=0.653984 global_best=0.653984 es=0/10
[2026-05-30 07:07:04] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=4 architecture=[56] train_loss=0.606201 val_loss=0.556412 candidate_best=0.556412 global_best=0.556412 es=0/10
[2026-05-30 07:07:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=5 architecture=[56] train_loss=0.516272 val_loss=0.478432 candidate_best=0.478432 global_best=0.478432 es=0/10
[2026-05-30 07:07:15] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=6 architecture=[56] train_loss=0.438493 val_loss=0.399803 candidate_best=0.399803 global_best=0.399803 es=0/10
[2026-05-30 07:07:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=7 architecture=[56] train_loss=0.371661 val_loss=0.335106 candidate_best=0.335106 global_best=0.335106 es=0/10
[2026-05-30 07:07:26] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=8 architecture=[56] train_loss=0.314825 val_loss=0.280672 candidate_best=0.280672 global_best=0.280672 es=0/10
[2026-05-30 07:07:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=9 architecture=[56] train_loss=0.266951 val_loss=0.233845 candidate_best=0.233845 global_best=0.233845 es=0/10
[2026-05-30 07:07:37] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=10 architecture=[56] train_loss=0.226168 val_loss=0.197015 candidate_best=0.197015 global_best=0.197015 es=0/10
[2026-05-30 07:07:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=11 architecture=[56] train_loss=0.192958 val_loss=0.164658 candidate_best=0.164658 global_best=0.164658 es=0/10
[2026-05-30 07:07:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=12 architecture=[56] train_loss=0.166654 val_loss=0.140596 candidate_best=0.140596 global_best=0.140596 es=0/10
[2026-05-30 07:07:53] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=13 architecture=[56] train_loss=0.146027 val_loss=0.124151 candidate_best=0.124151 global_best=0.124151 es=0/10
[2026-05-30 07:07:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=14 architecture=[56] train_loss=0.130871 val_loss=0.110729 candidate_best=0.110729 global_best=0.110729 es=0/10
[2026-05-30 07:08:04] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=15 architecture=[56] train_loss=0.119819 val_loss=0.101040 candidate_best=0.101040 global_best=0.101040 es=0/10
[2026-05-30 07:08:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=16 architecture=[56] train_loss=0.110819 val_loss=0.093746 candidate_best=0.093746 global_best=0.093746 es=0/10
[2026-05-30 07:08:15] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=17 architecture=[56] train_loss=0.104096 val_loss=0.088559 candidate_best=0.088559 global_best=0.088559 es=0/10
[2026-05-30 07:08:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=18 architecture=[56] train_loss=0.098733 val_loss=0.084369 candidate_best=0.084369 global_best=0.084369 es=0/10
[2026-05-30 07:08:26] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=19 architecture=[56] train_loss=0.094137 val_loss=0.080826 candidate_best=0.080826 global_best=0.080826 es=0/10
[2026-05-30 07:08:31] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=20 architecture=[56] train_loss=0.090045 val_loss=0.077746 candidate_best=0.077746 global_best=0.077746 es=0/10
[2026-05-30 07:08:37] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=21 architecture=[56] train_loss=0.086466 val_loss=0.075254 candidate_best=0.075254 global_best=0.075254 es=0/10
[2026-05-30 07:08:42] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=22 architecture=[56] train_loss=0.083242 val_loss=0.072911 candidate_best=0.072911 global_best=0.072911 es=0/10
[2026-05-30 07:08:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=23 architecture=[56] train_loss=0.080743 val_loss=0.070980 candidate_best=0.070980 global_best=0.070980 es=0/10
[2026-05-30 07:08:53] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=24 architecture=[56] train_loss=0.077427 val_loss=0.068865 candidate_best=0.068865 global_best=0.068865 es=0/10
[2026-05-30 07:08:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=25 architecture=[56] train_loss=0.074782 val_loss=0.067212 candidate_best=0.067212 global_best=0.067212 es=0/10
[2026-05-30 07:09:04] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=26 architecture=[56] train_loss=0.072824 val_loss=0.065752 candidate_best=0.065752 global_best=0.065752 es=0/10
[2026-05-30 07:09:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=27 architecture=[56] train_loss=0.070439 val_loss=0.064284 candidate_best=0.064284 global_best=0.064284 es=0/10
[2026-05-30 07:09:15] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=28 architecture=[56] train_loss=0.068715 val_loss=0.063031 candidate_best=0.063031 global_best=0.063031 es=0/10
[2026-05-30 07:09:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=29 architecture=[56] train_loss=0.067124 val_loss=0.061815 candidate_best=0.061815 global_best=0.061815 es=0/10
[2026-05-30 07:09:26] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=30 architecture=[56] train_loss=0.065805 val_loss=0.060713 candidate_best=0.060713 global_best=0.060713 es=0/10
[2026-05-30 07:09:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=31 architecture=[56] train_loss=0.064492 val_loss=0.059787 candidate_best=0.059787 global_best=0.059787 es=0/10
[2026-05-30 07:09:37] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=32 architecture=[56] train_loss=0.063308 val_loss=0.058869 candidate_best=0.058869 global_best=0.058869 es=0/10
[2026-05-30 07:09:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=33 architecture=[56] train_loss=0.062178 val_loss=0.057917 candidate_best=0.057917 global_best=0.057917 es=0/10
[2026-05-30 07:09:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=34 architecture=[56] train_loss=0.061031 val_loss=0.057085 candidate_best=0.057085 global_best=0.057085 es=0/10
[2026-05-30 07:09:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=35 architecture=[56] train_loss=0.060175 val_loss=0.056468 candidate_best=0.056468 global_best=0.056468 es=0/10
[2026-05-30 07:09:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=36 architecture=[56] train_loss=0.059596 val_loss=0.055556 candidate_best=0.055556 global_best=0.055556 es=0/10
[2026-05-30 07:10:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=37 architecture=[56] train_loss=0.058302 val_loss=0.054882 candidate_best=0.054882 global_best=0.054882 es=0/10
[2026-05-30 07:10:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=38 architecture=[56] train_loss=0.057544 val_loss=0.054237 candidate_best=0.054237 global_best=0.054237 es=0/10
[2026-05-30 07:10:16] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=39 architecture=[56] train_loss=0.058571 val_loss=0.053601 candidate_best=0.053601 global_best=0.053601 es=0/10
[2026-05-30 07:10:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=40 architecture=[56] train_loss=0.056097 val_loss=0.052947 candidate_best=0.052947 global_best=0.052947 es=0/10
[2026-05-30 07:10:27] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=41 architecture=[56] train_loss=0.055483 val_loss=0.052366 candidate_best=0.052366 global_best=0.052366 es=0/10
[2026-05-30 07:10:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=42 architecture=[56] train_loss=0.054872 val_loss=0.051781 candidate_best=0.051781 global_best=0.051781 es=0/10
[2026-05-30 07:10:38] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=43 architecture=[56] train_loss=0.054077 val_loss=0.051270 candidate_best=0.051270 global_best=0.051270 es=0/10
[2026-05-30 07:10:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=44 architecture=[56] train_loss=0.053769 val_loss=0.050762 candidate_best=0.050762 global_best=0.050762 es=0/10
[2026-05-30 07:10:48] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=45 architecture=[56] train_loss=0.052983 val_loss=0.050292 candidate_best=0.050292 global_best=0.050292 es=0/10
[2026-05-30 07:10:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=46 architecture=[56] train_loss=0.052396 val_loss=0.049724 candidate_best=0.049724 global_best=0.049724 es=0/10
[2026-05-30 07:10:59] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=47 architecture=[56] train_loss=0.051719 val_loss=0.049301 candidate_best=0.049301 global_best=0.049301 es=0/10
[2026-05-30 07:11:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=48 architecture=[56] train_loss=0.051226 val_loss=0.048878 candidate_best=0.048878 global_best=0.048878 es=0/10
[2026-05-30 07:11:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=49 architecture=[56] train_loss=0.052325 val_loss=0.048488 candidate_best=0.048488 global_best=0.048488 es=0/10
[2026-05-30 07:11:16] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=50 architecture=[56] train_loss=0.051840 val_loss=0.048114 candidate_best=0.048114 global_best=0.048114 es=0/10
[2026-05-30 07:11:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=51 architecture=[56] train_loss=0.049821 val_loss=0.047649 candidate_best=0.047649 global_best=0.047649 es=0/10
[2026-05-30 07:11:27] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=52 architecture=[56] train_loss=0.049499 val_loss=0.047375 candidate_best=0.047375 global_best=0.047375 es=0/10
[2026-05-30 07:11:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=53 architecture=[56] train_loss=0.049319 val_loss=0.046992 candidate_best=0.046992 global_best=0.046992 es=0/10
[2026-05-30 07:11:38] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=54 architecture=[56] train_loss=0.050254 val_loss=0.046741 candidate_best=0.046741 global_best=0.046741 es=0/10
[2026-05-30 07:11:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=55 architecture=[56] train_loss=0.048655 val_loss=0.046348 candidate_best=0.046348 global_best=0.046348 es=0/10
[2026-05-30 07:11:49] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=56 architecture=[56] train_loss=0.049847 val_loss=0.046078 candidate_best=0.046078 global_best=0.046078 es=0/10
[2026-05-30 07:11:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=57 architecture=[56] train_loss=0.047712 val_loss=0.045743 candidate_best=0.045743 global_best=0.045743 es=0/10
[2026-05-30 07:12:00] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=58 architecture=[56] train_loss=0.047604 val_loss=0.045512 candidate_best=0.045512 global_best=0.045512 es=0/10
[2026-05-30 07:12:05] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=59 architecture=[56] train_loss=0.047089 val_loss=0.045187 candidate_best=0.045187 global_best=0.045187 es=0/10
[2026-05-30 07:12:10] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=60 architecture=[56] train_loss=0.046661 val_loss=0.044872 candidate_best=0.044872 global_best=0.044872 es=0/10
[2026-05-30 07:12:16] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=61 architecture=[56] train_loss=0.046527 val_loss=0.044647 candidate_best=0.044647 global_best=0.044647 es=0/10
[2026-05-30 07:12:21] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=62 architecture=[56] train_loss=0.046178 val_loss=0.044491 candidate_best=0.044491 global_best=0.044491 es=0/10
[2026-05-30 07:12:27] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=63 architecture=[56] train_loss=0.046034 val_loss=0.044208 candidate_best=0.044208 global_best=0.044208 es=0/10
[2026-05-30 07:12:32] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=64 architecture=[56] train_loss=0.045782 val_loss=0.044002 candidate_best=0.044002 global_best=0.044002 es=0/10
[2026-05-30 07:12:38] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=65 architecture=[56] train_loss=0.045557 val_loss=0.043751 candidate_best=0.043751 global_best=0.043751 es=0/10
[2026-05-30 07:12:43] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=66 architecture=[56] train_loss=0.045250 val_loss=0.043496 candidate_best=0.043496 global_best=0.043496 es=0/10
[2026-05-30 07:12:49] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=67 architecture=[56] train_loss=0.044955 val_loss=0.043287 candidate_best=0.043287 global_best=0.043287 es=0/10
[2026-05-30 07:12:54] [denoising][stl_from_ae_width_only][cand_000_d1_w56] epoch=68 architecture=[56] train_loss=0.044770 val_loss=0.043106 candidate_best=0.043106 global_best=0.043106 es=0/10
