task,repeat,row_type,phase,architecture,parameter_count,best_val,best_epoch,final_epoch,test_loss,test_acc
simulation,3,ablation_stl,stl_ablation_r03_d07_w0038_38_38_38_38_38_38_38,"[38, 38, 38, 38, 38, 38, 38]",9805,0.026447167620062828,84,94,0.03603053838014603,
simulation,4,ablation_stl,stl_ablation_r04_d07_w0038_38_38_38_38_38_38_38,"[38, 38, 38, 38, 38, 38, 38]",9805,0.021906957030296326,141,151,0.03184880316257477,
simulation,5,ablation_stl,stl_ablation_r05_d07_w0038_38_38_38_38_38_38_38,"[38, 38, 38, 38, 38, 38, 38]",9805,0.008783575147390366,193,203,0.02709621749818325,
