[2026-05-18 03:25:17] Initialized ContinuousLogger for representation_ae_alt_width (Mode: ae_alt_width)
[2026-05-18 03:25:17] Logs: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_201_d1_w202/training_log.txt
[2026-05-18 03:25:17] CSV: MLPS/tabular/shared/dae_dnn/results/goliath_w2d_staged_current/representation/ae_alt_width/cand_201_d1_w202/training_stats.csv
[2026-05-18 03:25:17] [CANDIDATE] task=representation phase=ae_alt_width index=201 search_phase=width architecture=[202]
[2026-05-18 03:25:24] [representation][ae_alt_width][cand_201_d1_w202] epoch=1 architecture=[202] train_loss=0.318576 val_loss=0.306510 best=0.291960 es=0/5
[2026-05-18 03:25:26] [representation][ae_alt_width][cand_201_d1_w202] epoch=2 architecture=[202] train_loss=0.292291 val_loss=0.294989 best=0.291960 es=0/5
[2026-05-18 03:25:29] [representation][ae_alt_width][cand_201_d1_w202] epoch=3 architecture=[202] train_loss=0.288185 val_loss=0.294213 best=0.291960 es=0/5
[2026-05-18 03:25:31] [representation][ae_alt_width][cand_201_d1_w202] epoch=4 architecture=[202] train_loss=0.287375 val_loss=0.294160 best=0.291960 es=1/5
[2026-05-18 03:25:38] [representation][ae_alt_width][cand_201_d1_w202] epoch=5 architecture=[202] train_loss=0.288246 val_loss=0.296168 best=0.291960 es=2/5
[2026-05-18 03:25:41] [representation][ae_alt_width][cand_201_d1_w202] epoch=6 architecture=[202] train_loss=0.287802 val_loss=0.294678 best=0.291960 es=3/5
[2026-05-18 03:25:43] [representation][ae_alt_width][cand_201_d1_w202] epoch=7 architecture=[202] train_loss=0.287066 val_loss=0.292505 best=0.291960 es=0/5
[2026-05-18 03:25:45] [representation][ae_alt_width][cand_201_d1_w202] epoch=8 architecture=[202] train_loss=0.286714 val_loss=0.293786 best=0.291960 es=1/5
[2026-05-18 03:25:48] [representation][ae_alt_width][cand_201_d1_w202] epoch=9 architecture=[202] train_loss=0.286178 val_loss=0.294263 best=0.291960 es=2/5
[2026-05-18 03:25:55] [representation][ae_alt_width][cand_201_d1_w202] epoch=10 architecture=[202] train_loss=0.286803 val_loss=0.293883 best=0.291960 es=3/5
[2026-05-18 03:25:57] [representation][ae_alt_width][cand_201_d1_w202] epoch=11 architecture=[202] train_loss=0.286432 val_loss=0.293559 best=0.291960 es=4/5
[2026-05-18 03:26:00] [representation][ae_alt_width][cand_201_d1_w202] epoch=12 architecture=[202] train_loss=0.286850 val_loss=0.292312 best=0.291960 es=0/5
[2026-05-18 03:26:02] [representation][ae_alt_width][cand_201_d1_w202] epoch=13 architecture=[202] train_loss=0.286374 val_loss=0.292141 best=0.291960 es=0/5
[2026-05-18 03:26:05] [representation][ae_alt_width][cand_201_d1_w202] epoch=14 architecture=[202] train_loss=0.285851 val_loss=0.292106 best=0.291960 es=1/5
[2026-05-18 03:26:12] [representation][ae_alt_width][cand_201_d1_w202] epoch=15 architecture=[202] train_loss=0.285631 val_loss=0.292578 best=0.291960 es=2/5
[2026-05-18 03:26:15] [representation][ae_alt_width][cand_201_d1_w202] epoch=16 architecture=[202] train_loss=0.285215 val_loss=0.295050 best=0.291960 es=3/5
[2026-05-18 03:26:17] [representation][ae_alt_width][cand_201_d1_w202] epoch=17 architecture=[202] train_loss=0.287570 val_loss=0.293162 best=0.291960 es=4/5
[2026-05-18 03:26:19] [representation][ae_alt_width][cand_201_d1_w202] epoch=18 architecture=[202] train_loss=0.285679 val_loss=0.294376 best=0.291960 es=5/5
