[2026-06-13 21:27:52] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:27:52] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_622_d6_w116/training_log.txt
[2026-06-13 21:27:52] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_622_d6_w116/training_stats.csv
[2026-06-13 21:27:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.018829 val_loss=0.019312 best=0.019312 es=0/10
[2026-06-13 21:27:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.005531 val_loss=0.054668 best=0.054668 es=0/10
[2026-06-13 21:27:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.005294 val_loss=0.054032 best=0.054032 es=0/10
[2026-06-13 21:27:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001993 val_loss=0.044399 best=0.044399 es=0/10
[2026-06-13 21:27:53] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.003799 val_loss=0.037361 best=0.037361 es=0/10
[2026-06-13 21:27:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.002250 val_loss=0.032896 best=0.032896 es=0/10
[2026-06-13 21:27:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001660 val_loss=0.027386 best=0.027386 es=0/10
[2026-06-13 21:27:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.002302 val_loss=0.019720 best=0.019720 es=0/10
[2026-06-13 21:27:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.002114 val_loss=0.012117 best=0.012117 es=0/10
[2026-06-13 21:27:54] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.002413 val_loss=0.007542 best=0.007542 es=0/10
[2026-06-13 21:27:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000964 val_loss=0.005299 best=0.005299 es=0/10
[2026-06-13 21:27:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001536 val_loss=0.004084 best=0.004084 es=0/10
[2026-06-13 21:27:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.003596 val_loss=0.003833 best=0.003833 es=0/10
[2026-06-13 21:27:55] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001021 val_loss=0.003408 best=0.003408 es=0/10
[2026-06-13 21:27:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001916 val_loss=0.003307 best=0.003307 es=0/10
[2026-06-13 21:27:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001131 val_loss=0.001551 best=0.001551 es=0/10
[2026-06-13 21:27:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000890 val_loss=0.001174 best=0.001174 es=0/10
[2026-06-13 21:27:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001183 val_loss=0.000844 best=0.000844 es=0/10
[2026-06-13 21:27:56] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000876 val_loss=0.000536 best=0.000536 es=0/10
[2026-06-13 21:27:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000799 val_loss=0.000298 best=0.000298 es=0/10
[2026-06-13 21:27:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000839 val_loss=0.000362 best=0.000362 es=0/10
[2026-06-13 21:27:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001406 val_loss=0.000506 best=0.000506 es=0/10
[2026-06-13 21:27:57] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001129 val_loss=0.000535 best=0.000535 es=0/10
[2026-06-13 21:27:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001788 val_loss=0.000514 best=0.000514 es=0/10
[2026-06-13 21:27:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001687 val_loss=0.000460 best=0.000460 es=0/10
[2026-06-13 21:27:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.008514 val_loss=0.000910 best=0.000910 es=0/10
[2026-06-13 21:27:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001522 val_loss=0.000735 best=0.000735 es=0/10
[2026-06-13 21:27:58] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.000883 val_loss=0.000402 best=0.000402 es=0/10
[2026-06-13 21:27:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001079 val_loss=0.000297 best=0.000297 es=0/10
[2026-06-13 21:27:59] Epoch 1 | architecture=[116, 116, 116, 116, 116, 43] train_loss=0.001210 val_loss=0.000305 best=0.000305 es=0/10
