task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
anomaly,ae_width_only,width_only,0.0005141237052157521,9,9,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d5/anomaly/ae_width_only/cand_559_d5_w113/checkpoint_best.pt,cand_559_d5_w113
anomaly,stl_from_ae_width_only,stl_refit,0.004169386345893145,88,98,0.38127272467619705,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/anomaly_d5/anomaly/stl_from_ae_width_only/cand_000_d5_w113/checkpoint_best.pt,cand_000_d5_w113
