[2026-05-16 20:00:40] Initialized ContinuousLogger for representation_random (Mode: random)
[2026-05-16 20:01:41] [representation][random][cand_027_d4_w7] epoch=19 train_loss=0.870040 val_loss=0.874276 best=0.874276 es=0/5
[2026-05-16 20:01:44] [representation][random][cand_027_d4_w7] epoch=20 train_loss=0.865250 val_loss=0.869604 best=0.869604 es=0/5
[2026-05-16 20:01:47] [representation][random][cand_027_d4_w7] epoch=21 train_loss=0.860740 val_loss=0.865091 best=0.865091 es=0/5
[2026-05-16 20:01:50] [representation][random][cand_027_d4_w7] epoch=22 train_loss=0.856475 val_loss=0.860959 best=0.860959 es=0/5
[2026-05-16 20:01:53] [representation][random][cand_027_d4_w7] epoch=23 train_loss=0.852597 val_loss=0.857170 best=0.857170 es=0/5
[2026-05-16 20:01:57] [representation][random][cand_027_d4_w7] epoch=24 train_loss=0.848840 val_loss=0.853519 best=0.853519 es=0/5
[2026-05-16 20:02:00] [representation][random][cand_027_d4_w7] epoch=25 train_loss=0.845320 val_loss=0.850210 best=0.850210 es=0/5
[2026-05-16 20:02:03] [representation][random][cand_027_d4_w7] epoch=26 train_loss=0.842108 val_loss=0.847140 best=0.847140 es=0/5
[2026-05-16 20:02:06] [representation][random][cand_027_d4_w7] epoch=27 train_loss=0.839141 val_loss=0.844168 best=0.844168 es=0/5
[2026-05-16 20:02:09] [representation][random][cand_027_d4_w7] epoch=28 train_loss=0.836281 val_loss=0.841398 best=0.841398 es=0/5
[2026-05-16 20:02:13] [representation][random][cand_027_d4_w7] epoch=29 train_loss=0.833769 val_loss=0.839058 best=0.839058 es=0/5
[2026-05-16 20:02:16] [representation][random][cand_027_d4_w7] epoch=30 train_loss=0.831369 val_loss=0.836661 best=0.836661 es=0/5
[2026-05-16 20:02:19] [representation][random][cand_027_d4_w7] epoch=31 train_loss=0.828834 val_loss=0.834278 best=0.834278 es=0/5
[2026-05-16 20:02:22] [representation][random][cand_027_d4_w7] epoch=32 train_loss=0.826559 val_loss=0.832110 best=0.832110 es=0/5
[2026-05-16 20:02:25] [representation][random][cand_027_d4_w7] epoch=33 train_loss=0.824527 val_loss=0.830013 best=0.830013 es=0/5
[2026-05-16 20:02:28] [representation][random][cand_027_d4_w7] epoch=34 train_loss=0.822529 val_loss=0.828164 best=0.828164 es=0/5
[2026-05-16 20:02:32] [representation][random][cand_027_d4_w7] epoch=35 train_loss=0.820704 val_loss=0.826434 best=0.826434 es=0/5
[2026-05-16 20:02:35] [representation][random][cand_027_d4_w7] epoch=36 train_loss=0.819076 val_loss=0.824838 best=0.824838 es=0/5
[2026-05-16 20:02:38] [representation][random][cand_027_d4_w7] epoch=37 train_loss=0.817474 val_loss=0.823384 best=0.823384 es=0/5
[2026-05-16 20:02:41] [representation][random][cand_027_d4_w7] epoch=38 train_loss=0.815957 val_loss=0.821895 best=0.821895 es=0/5
[2026-05-16 20:02:44] [representation][random][cand_027_d4_w7] epoch=39 train_loss=0.814488 val_loss=0.820502 best=0.820502 es=0/5
[2026-05-16 20:02:47] [representation][random][cand_027_d4_w7] epoch=40 train_loss=0.813104 val_loss=0.819096 best=0.819096 es=0/5
[2026-05-16 20:02:50] [representation][random][cand_027_d4_w7] epoch=41 train_loss=0.811924 val_loss=0.818011 best=0.818011 es=0/5
[2026-05-16 20:02:53] [representation][random][cand_027_d4_w7] epoch=42 train_loss=0.810688 val_loss=0.816840 best=0.816840 es=0/5
[2026-05-16 20:02:56] [representation][random][cand_027_d4_w7] epoch=43 train_loss=0.809580 val_loss=0.815765 best=0.815765 es=0/5
[2026-05-16 20:03:00] [representation][random][cand_027_d4_w7] epoch=44 train_loss=0.808494 val_loss=0.814762 best=0.814762 es=0/5
[2026-05-16 20:03:03] [representation][random][cand_027_d4_w7] epoch=45 train_loss=0.807517 val_loss=0.813829 best=0.813829 es=0/5
[2026-05-16 20:03:06] [representation][random][cand_027_d4_w7] epoch=46 train_loss=0.806567 val_loss=0.813045 best=0.813045 es=0/5
[2026-05-16 20:03:09] [representation][random][cand_027_d4_w7] epoch=47 train_loss=0.805765 val_loss=0.812320 best=0.812320 es=0/5
[2026-05-16 20:03:12] [representation][random][cand_027_d4_w7] epoch=48 train_loss=0.804944 val_loss=0.811380 best=0.811380 es=0/5
[2026-05-16 20:03:15] [representation][random][cand_027_d4_w7] epoch=49 train_loss=0.804081 val_loss=0.810638 best=0.810638 es=0/5
[2026-05-16 20:03:18] [representation][random][cand_027_d4_w7] epoch=50 train_loss=0.803345 val_loss=0.809917 best=0.809917 es=0/5
[2026-05-16 20:03:22] [representation][random][cand_027_d4_w7] epoch=51 train_loss=0.802616 val_loss=0.809271 best=0.809271 es=0/5
[2026-05-16 20:03:25] [representation][random][cand_027_d4_w7] epoch=52 train_loss=0.801942 val_loss=0.808592 best=0.808592 es=0/5
[2026-05-16 20:03:28] [representation][random][cand_027_d4_w7] epoch=53 train_loss=0.801290 val_loss=0.807831 best=0.807831 es=0/5
[2026-05-16 20:03:31] [representation][random][cand_027_d4_w7] epoch=54 train_loss=0.800488 val_loss=0.807153 best=0.807153 es=0/5
[2026-05-16 20:03:34] [representation][random][cand_027_d4_w7] epoch=55 train_loss=0.799652 val_loss=0.806356 best=0.806356 es=0/5
[2026-05-16 20:03:37] [representation][random][cand_027_d4_w7] epoch=56 train_loss=0.798892 val_loss=0.805730 best=0.805730 es=0/5
[2026-05-16 20:03:40] [representation][random][cand_027_d4_w7] epoch=57 train_loss=0.798173 val_loss=0.804976 best=0.804976 es=0/5
[2026-05-16 20:03:44] [representation][random][cand_027_d4_w7] epoch=58 train_loss=0.797452 val_loss=0.804295 best=0.804295 es=0/5
[2026-05-16 20:03:47] [representation][random][cand_027_d4_w7] epoch=59 train_loss=0.796728 val_loss=0.803591 best=0.803591 es=0/5
[2026-05-16 20:03:50] [representation][random][cand_027_d4_w7] epoch=60 train_loss=0.796116 val_loss=0.803168 best=0.803168 es=0/5
[2026-05-16 20:03:53] [representation][random][cand_027_d4_w7] epoch=61 train_loss=0.795647 val_loss=0.802584 best=0.802584 es=0/5
[2026-05-16 20:03:57] [representation][random][cand_027_d4_w7] epoch=62 train_loss=0.795079 val_loss=0.801962 best=0.801962 es=0/5
[2026-05-16 20:04:00] [representation][random][cand_027_d4_w7] epoch=63 train_loss=0.794503 val_loss=0.801556 best=0.801556 es=0/5
[2026-05-16 20:04:03] [representation][random][cand_027_d4_w7] epoch=64 train_loss=0.793961 val_loss=0.801127 best=0.801127 es=0/5
[2026-05-16 20:04:06] [representation][random][cand_027_d4_w7] epoch=65 train_loss=0.793514 val_loss=0.800675 best=0.800675 es=0/5
[2026-05-16 20:04:09] [representation][random][cand_027_d4_w7] epoch=66 train_loss=0.793083 val_loss=0.800104 best=0.800104 es=0/5
[2026-05-16 20:04:12] [representation][random][cand_027_d4_w7] epoch=67 train_loss=0.792531 val_loss=0.799718 best=0.799718 es=0/5
[2026-05-16 20:04:15] [representation][random][cand_027_d4_w7] epoch=68 train_loss=0.792126 val_loss=0.799400 best=0.799400 es=0/5
[2026-05-16 20:04:18] [representation][random][cand_027_d4_w7] epoch=69 train_loss=0.791736 val_loss=0.798863 best=0.798863 es=0/5
[2026-05-16 20:04:21] [representation][random][cand_027_d4_w7] epoch=70 train_loss=0.791299 val_loss=0.798688 best=0.798688 es=0/5
[2026-05-16 20:04:24] [representation][random][cand_027_d4_w7] epoch=71 train_loss=0.790988 val_loss=0.798104 best=0.798104 es=0/5
[2026-05-16 20:04:28] [representation][random][cand_027_d4_w7] epoch=72 train_loss=0.790552 val_loss=0.797782 best=0.797782 es=0/5
[2026-05-16 20:04:31] [representation][random][cand_027_d4_w7] epoch=73 train_loss=0.790145 val_loss=0.797469 best=0.797469 es=0/5
[2026-05-16 20:04:33] [representation][random][cand_027_d4_w7] epoch=74 train_loss=0.789794 val_loss=0.797054 best=0.797054 es=0/5
[2026-05-16 20:04:36] [representation][random][cand_027_d4_w7] epoch=75 train_loss=0.789555 val_loss=0.796828 best=0.796828 es=0/5
[2026-05-16 20:04:39] [representation][random][cand_027_d4_w7] epoch=76 train_loss=0.789156 val_loss=0.796436 best=0.796436 es=0/5
[2026-05-16 20:04:42] [representation][random][cand_027_d4_w7] epoch=77 train_loss=0.788848 val_loss=0.796442 best=0.796436 es=1/5
[2026-05-16 20:04:46] [representation][random][cand_027_d4_w7] epoch=78 train_loss=0.788600 val_loss=0.795841 best=0.795841 es=0/5
[2026-05-16 20:04:49] [representation][random][cand_027_d4_w7] epoch=79 train_loss=0.788280 val_loss=0.795600 best=0.795600 es=0/5
[2026-05-16 20:04:52] [representation][random][cand_027_d4_w7] epoch=80 train_loss=0.787983 val_loss=0.795344 best=0.795344 es=0/5
[2026-05-16 20:04:55] [representation][random][cand_027_d4_w7] epoch=81 train_loss=0.787730 val_loss=0.795086 best=0.795086 es=0/5
[2026-05-16 20:04:58] [representation][random][cand_027_d4_w7] epoch=82 train_loss=0.787515 val_loss=0.794855 best=0.794855 es=0/5
[2026-05-16 20:05:02] [representation][random][cand_027_d4_w7] epoch=83 train_loss=0.787161 val_loss=0.794498 best=0.794498 es=0/5
[2026-05-16 20:05:05] [representation][random][cand_027_d4_w7] epoch=84 train_loss=0.786900 val_loss=0.794286 best=0.794286 es=0/5
[2026-05-16 20:05:08] [representation][random][cand_027_d4_w7] epoch=85 train_loss=0.786624 val_loss=0.794035 best=0.794035 es=0/5
[2026-05-16 20:05:11] [representation][random][cand_027_d4_w7] epoch=86 train_loss=0.786275 val_loss=0.793633 best=0.793633 es=0/5
[2026-05-16 20:05:14] [representation][random][cand_027_d4_w7] epoch=87 train_loss=0.785992 val_loss=0.793415 best=0.793415 es=0/5
[2026-05-16 20:05:17] [representation][random][cand_027_d4_w7] epoch=88 train_loss=0.785735 val_loss=0.793151 best=0.793151 es=0/5
[2026-05-16 20:05:20] [representation][random][cand_027_d4_w7] epoch=89 train_loss=0.785492 val_loss=0.792968 best=0.792968 es=0/5
[2026-05-16 20:05:24] [representation][random][cand_027_d4_w7] epoch=90 train_loss=0.785235 val_loss=0.792733 best=0.792733 es=0/5
[2026-05-16 20:05:27] [representation][random][cand_027_d4_w7] epoch=91 train_loss=0.785092 val_loss=0.792584 best=0.792584 es=0/5
[2026-05-16 20:05:30] [representation][random][cand_027_d4_w7] epoch=92 train_loss=0.784914 val_loss=0.792339 best=0.792339 es=0/5
[2026-05-16 20:05:33] [representation][random][cand_027_d4_w7] epoch=93 train_loss=0.784681 val_loss=0.792129 best=0.792129 es=0/5
[2026-05-16 20:05:36] [representation][random][cand_027_d4_w7] epoch=94 train_loss=0.784477 val_loss=0.791943 best=0.791943 es=0/5
[2026-05-16 20:05:39] [representation][random][cand_027_d4_w7] epoch=95 train_loss=0.784264 val_loss=0.791921 best=0.791943 es=1/5
[2026-05-16 20:05:43] [representation][random][cand_027_d4_w7] epoch=96 train_loss=0.784083 val_loss=0.791593 best=0.791593 es=0/5
[2026-05-16 20:05:46] [representation][random][cand_027_d4_w7] epoch=97 train_loss=0.783847 val_loss=0.791414 best=0.791414 es=0/5
[2026-05-16 20:05:49] [representation][random][cand_027_d4_w7] epoch=98 train_loss=0.783673 val_loss=0.791222 best=0.791222 es=0/5
[2026-05-16 20:05:52] [representation][random][cand_027_d4_w7] epoch=99 train_loss=0.783509 val_loss=0.791072 best=0.791072 es=0/5
[2026-05-16 20:05:55] [representation][random][cand_027_d4_w7] epoch=100 train_loss=0.783426 val_loss=0.790907 best=0.790907 es=0/5
[2026-05-16 20:05:58] [representation][random][cand_027_d4_w7] epoch=101 train_loss=0.783231 val_loss=0.790796 best=0.790796 es=0/5
[2026-05-16 20:06:02] [representation][random][cand_027_d4_w7] epoch=102 train_loss=0.783011 val_loss=0.790602 best=0.790602 es=0/5
[2026-05-16 20:06:05] [representation][random][cand_027_d4_w7] epoch=103 train_loss=0.782884 val_loss=0.790475 best=0.790475 es=0/5
[2026-05-16 20:06:08] [representation][random][cand_027_d4_w7] epoch=104 train_loss=0.782747 val_loss=0.790363 best=0.790363 es=0/5
[2026-05-16 20:06:11] [representation][random][cand_027_d4_w7] epoch=105 train_loss=0.782548 val_loss=0.790096 best=0.790096 es=0/5
[2026-05-16 20:06:15] [representation][random][cand_027_d4_w7] epoch=106 train_loss=0.782315 val_loss=0.789877 best=0.789877 es=0/5
[2026-05-16 20:06:18] [representation][random][cand_027_d4_w7] epoch=107 train_loss=0.782193 val_loss=0.789758 best=0.789758 es=0/5
[2026-05-16 20:06:21] [representation][random][cand_027_d4_w7] epoch=108 train_loss=0.782017 val_loss=0.789607 best=0.789607 es=0/5
[2026-05-16 20:06:24] [representation][random][cand_027_d4_w7] epoch=109 train_loss=0.781873 val_loss=0.789514 best=0.789607 es=1/5
[2026-05-16 20:06:28] [representation][random][cand_027_d4_w7] epoch=110 train_loss=0.781796 val_loss=0.789333 best=0.789333 es=0/5
[2026-05-16 20:06:31] [representation][random][cand_027_d4_w7] epoch=111 train_loss=0.781611 val_loss=0.789220 best=0.789220 es=0/5
[2026-05-16 20:06:34] [representation][random][cand_027_d4_w7] epoch=112 train_loss=0.781510 val_loss=0.789199 best=0.789220 es=1/5
[2026-05-16 20:06:37] [representation][random][cand_027_d4_w7] epoch=113 train_loss=0.781306 val_loss=0.788823 best=0.788823 es=0/5
[2026-05-16 20:06:40] [representation][random][cand_027_d4_w7] epoch=114 train_loss=0.781015 val_loss=0.788709 best=0.788709 es=0/5
[2026-05-16 20:06:43] [representation][random][cand_027_d4_w7] epoch=115 train_loss=0.780913 val_loss=0.788678 best=0.788709 es=1/5
[2026-05-16 20:06:46] [representation][random][cand_027_d4_w7] epoch=116 train_loss=0.780830 val_loss=0.788459 best=0.788459 es=0/5
[2026-05-16 20:06:50] [representation][random][cand_027_d4_w7] epoch=117 train_loss=0.780633 val_loss=0.788276 best=0.788276 es=0/5
[2026-05-16 20:06:53] [representation][random][cand_027_d4_w7] epoch=118 train_loss=0.780459 val_loss=0.788184 best=0.788276 es=1/5
[2026-05-16 20:06:56] [representation][random][cand_027_d4_w7] epoch=119 train_loss=0.780329 val_loss=0.787885 best=0.787885 es=0/5
[2026-05-16 20:06:59] [representation][random][cand_027_d4_w7] epoch=120 train_loss=0.780168 val_loss=0.787724 best=0.787724 es=0/5
[2026-05-16 20:07:02] [representation][random][cand_027_d4_w7] epoch=121 train_loss=0.779990 val_loss=0.787624 best=0.787724 es=1/5
[2026-05-16 20:07:05] [representation][random][cand_027_d4_w7] epoch=122 train_loss=0.779745 val_loss=0.787766 best=0.787724 es=2/5
[2026-05-16 20:07:08] [representation][random][cand_027_d4_w7] epoch=123 train_loss=0.779736 val_loss=0.787275 best=0.787275 es=0/5
[2026-05-16 20:07:11] [representation][random][cand_027_d4_w7] epoch=124 train_loss=0.779503 val_loss=0.787179 best=0.787275 es=1/5
[2026-05-16 20:07:14] [representation][random][cand_027_d4_w7] epoch=125 train_loss=0.779471 val_loss=0.787073 best=0.787073 es=0/5
[2026-05-16 20:07:17] [representation][random][cand_027_d4_w7] epoch=126 train_loss=0.779100 val_loss=0.786756 best=0.786756 es=0/5
[2026-05-16 20:07:21] [representation][random][cand_027_d4_w7] epoch=127 train_loss=0.778978 val_loss=0.786659 best=0.786756 es=1/5
[2026-05-16 20:07:24] [representation][random][cand_027_d4_w7] epoch=128 train_loss=0.778842 val_loss=0.786485 best=0.786485 es=0/5
[2026-05-16 20:07:27] [representation][random][cand_027_d4_w7] epoch=129 train_loss=0.778616 val_loss=0.786292 best=0.786292 es=0/5
[2026-05-16 20:07:30] [representation][random][cand_027_d4_w7] epoch=130 train_loss=0.778429 val_loss=0.786362 best=0.786292 es=1/5
[2026-05-16 20:07:33] [representation][random][cand_027_d4_w7] epoch=131 train_loss=0.778232 val_loss=0.785756 best=0.785756 es=0/5
[2026-05-16 20:07:36] [representation][random][cand_027_d4_w7] epoch=132 train_loss=0.777680 val_loss=0.785434 best=0.785434 es=0/5
[2026-05-16 20:07:40] [representation][random][cand_027_d4_w7] epoch=133 train_loss=0.777415 val_loss=0.785072 best=0.785072 es=0/5
[2026-05-16 20:07:42] [representation][random][cand_027_d4_w7] epoch=134 train_loss=0.776956 val_loss=0.784791 best=0.784791 es=0/5
[2026-05-16 20:07:46] [representation][random][cand_027_d4_w7] epoch=135 train_loss=0.776675 val_loss=0.784528 best=0.784528 es=0/5
[2026-05-16 20:07:49] [representation][random][cand_027_d4_w7] epoch=136 train_loss=0.776431 val_loss=0.784267 best=0.784267 es=0/5
[2026-05-16 20:07:52] [representation][random][cand_027_d4_w7] epoch=137 train_loss=0.776106 val_loss=0.784047 best=0.784047 es=0/5
[2026-05-16 20:07:55] [representation][random][cand_027_d4_w7] epoch=138 train_loss=0.775946 val_loss=0.783754 best=0.783754 es=0/5
[2026-05-16 20:07:58] [representation][random][cand_027_d4_w7] epoch=139 train_loss=0.775742 val_loss=0.783656 best=0.783754 es=1/5
[2026-05-16 20:08:01] [representation][random][cand_027_d4_w7] epoch=140 train_loss=0.775586 val_loss=0.783256 best=0.783256 es=0/5
[2026-05-16 20:08:05] [representation][random][cand_027_d4_w7] epoch=141 train_loss=0.775237 val_loss=0.783301 best=0.783256 es=1/5
[2026-05-16 20:08:08] [representation][random][cand_027_d4_w7] epoch=142 train_loss=0.774970 val_loss=0.782844 best=0.782844 es=0/5
[2026-05-16 20:08:11] [representation][random][cand_027_d4_w7] epoch=143 train_loss=0.774956 val_loss=0.782717 best=0.782717 es=0/5
[2026-05-16 20:08:14] [representation][random][cand_027_d4_w7] epoch=144 train_loss=0.774453 val_loss=0.782323 best=0.782323 es=0/5
[2026-05-16 20:08:18] [representation][random][cand_027_d4_w7] epoch=145 train_loss=0.774250 val_loss=0.782263 best=0.782323 es=1/5
[2026-05-16 20:08:21] [representation][random][cand_027_d4_w7] epoch=146 train_loss=0.774025 val_loss=0.781731 best=0.781731 es=0/5
[2026-05-16 20:08:24] [representation][random][cand_027_d4_w7] epoch=147 train_loss=0.773727 val_loss=0.781756 best=0.781731 es=1/5
[2026-05-16 20:08:27] [representation][random][cand_027_d4_w7] epoch=148 train_loss=0.773567 val_loss=0.781472 best=0.781472 es=0/5
[2026-05-16 20:08:30] [representation][random][cand_027_d4_w7] epoch=149 train_loss=0.773397 val_loss=0.781518 best=0.781472 es=1/5
[2026-05-16 20:08:33] [representation][random][cand_027_d4_w7] epoch=150 train_loss=0.773204 val_loss=0.781107 best=0.781107 es=0/5
[2026-05-16 20:08:36] [representation][random][cand_027_d4_w7] epoch=151 train_loss=0.772821 val_loss=0.780830 best=0.780830 es=0/5
[2026-05-16 20:08:40] [representation][random][cand_027_d4_w7] epoch=152 train_loss=0.772548 val_loss=0.780961 best=0.780830 es=1/5
[2026-05-16 20:08:43] [representation][random][cand_027_d4_w7] epoch=153 train_loss=0.772541 val_loss=0.780426 best=0.780426 es=0/5
[2026-05-16 20:08:46] [representation][random][cand_027_d4_w7] epoch=154 train_loss=0.772195 val_loss=0.780544 best=0.780426 es=1/5
[2026-05-16 20:08:49] [representation][random][cand_027_d4_w7] epoch=155 train_loss=0.772130 val_loss=0.780072 best=0.780072 es=0/5
[2026-05-16 20:08:52] [representation][random][cand_027_d4_w7] epoch=156 train_loss=0.771768 val_loss=0.779723 best=0.779723 es=0/5
[2026-05-16 20:08:55] [representation][random][cand_027_d4_w7] epoch=157 train_loss=0.771571 val_loss=0.779621 best=0.779621 es=0/5
[2026-05-16 20:08:58] [representation][random][cand_027_d4_w7] epoch=158 train_loss=0.771431 val_loss=0.779237 best=0.779237 es=0/5
[2026-05-16 20:09:01] [representation][random][cand_027_d4_w7] epoch=159 train_loss=0.771082 val_loss=0.779103 best=0.779103 es=0/5
[2026-05-16 20:09:04] [representation][random][cand_027_d4_w7] epoch=160 train_loss=0.770853 val_loss=0.778952 best=0.778952 es=0/5
[2026-05-16 20:09:07] [representation][random][cand_027_d4_w7] epoch=161 train_loss=0.770812 val_loss=0.779074 best=0.778952 es=1/5
[2026-05-16 20:09:11] [representation][random][cand_027_d4_w7] epoch=162 train_loss=0.770684 val_loss=0.778647 best=0.778647 es=0/5
[2026-05-16 20:09:14] [representation][random][cand_027_d4_w7] epoch=163 train_loss=0.770592 val_loss=0.778908 best=0.778647 es=1/5
[2026-05-16 20:09:17] [representation][random][cand_027_d4_w7] epoch=164 train_loss=0.770484 val_loss=0.778349 best=0.778349 es=0/5
[2026-05-16 20:09:20] [representation][random][cand_027_d4_w7] epoch=165 train_loss=0.770371 val_loss=0.778989 best=0.778349 es=1/5
[2026-05-16 20:09:23] [representation][random][cand_027_d4_w7] epoch=166 train_loss=0.770113 val_loss=0.778034 best=0.778034 es=0/5
[2026-05-16 20:09:27] [representation][random][cand_027_d4_w7] epoch=167 train_loss=0.770023 val_loss=0.777994 best=0.778034 es=1/5
[2026-05-16 20:09:30] [representation][random][cand_027_d4_w7] epoch=168 train_loss=0.769693 val_loss=0.777541 best=0.777541 es=0/5
[2026-05-16 20:09:33] [representation][random][cand_027_d4_w7] epoch=169 train_loss=0.769548 val_loss=0.777396 best=0.777396 es=0/5
[2026-05-16 20:09:36] [representation][random][cand_027_d4_w7] epoch=170 train_loss=0.769550 val_loss=0.777408 best=0.777396 es=1/5
[2026-05-16 20:09:39] [representation][random][cand_027_d4_w7] epoch=171 train_loss=0.769141 val_loss=0.777215 best=0.777215 es=0/5
[2026-05-16 20:09:42] [representation][random][cand_027_d4_w7] epoch=172 train_loss=0.769147 val_loss=0.777013 best=0.777013 es=0/5
[2026-05-16 20:09:45] [representation][random][cand_027_d4_w7] epoch=173 train_loss=0.769048 val_loss=0.777127 best=0.777013 es=1/5
[2026-05-16 20:09:48] [representation][random][cand_027_d4_w7] epoch=174 train_loss=0.768921 val_loss=0.776989 best=0.777013 es=2/5
[2026-05-16 20:09:51] [representation][random][cand_027_d4_w7] epoch=175 train_loss=0.768800 val_loss=0.776707 best=0.776707 es=0/5
[2026-05-16 20:09:54] [representation][random][cand_027_d4_w7] epoch=176 train_loss=0.768746 val_loss=0.777052 best=0.776707 es=1/5
[2026-05-16 20:09:57] [representation][random][cand_027_d4_w7] epoch=177 train_loss=0.768804 val_loss=0.776733 best=0.776707 es=2/5
[2026-05-16 20:10:01] [representation][random][cand_027_d4_w7] epoch=178 train_loss=0.768595 val_loss=0.776727 best=0.776707 es=3/5
[2026-05-16 20:10:04] [representation][random][cand_027_d4_w7] epoch=179 train_loss=0.768631 val_loss=0.776310 best=0.776310 es=0/5
[2026-05-16 20:10:07] [representation][random][cand_027_d4_w7] epoch=180 train_loss=0.768267 val_loss=0.776270 best=0.776310 es=1/5
[2026-05-16 20:10:10] [representation][random][cand_027_d4_w7] epoch=181 train_loss=0.768213 val_loss=0.776004 best=0.776004 es=0/5
[2026-05-16 20:10:13] [representation][random][cand_027_d4_w7] epoch=182 train_loss=0.768087 val_loss=0.776226 best=0.776004 es=1/5
[2026-05-16 20:10:16] [representation][random][cand_027_d4_w7] epoch=183 train_loss=0.768217 val_loss=0.775983 best=0.776004 es=2/5
[2026-05-16 20:10:19] [representation][random][cand_027_d4_w7] epoch=184 train_loss=0.768015 val_loss=0.776063 best=0.776004 es=3/5
[2026-05-16 20:10:22] [representation][random][cand_027_d4_w7] epoch=185 train_loss=0.767663 val_loss=0.775653 best=0.775653 es=0/5
[2026-05-16 20:10:26] [representation][random][cand_027_d4_w7] epoch=186 train_loss=0.767692 val_loss=0.775459 best=0.775459 es=0/5
[2026-05-16 20:10:29] [representation][random][cand_027_d4_w7] epoch=187 train_loss=0.767465 val_loss=0.775407 best=0.775459 es=1/5
[2026-05-16 20:10:32] [representation][random][cand_027_d4_w7] epoch=188 train_loss=0.767427 val_loss=0.775526 best=0.775459 es=2/5
[2026-05-16 20:10:35] [representation][random][cand_027_d4_w7] epoch=189 train_loss=0.767549 val_loss=0.775301 best=0.775301 es=0/5
[2026-05-16 20:10:38] [representation][random][cand_027_d4_w7] epoch=190 train_loss=0.767266 val_loss=0.775344 best=0.775301 es=1/5
[2026-05-16 20:10:41] [representation][random][cand_027_d4_w7] epoch=191 train_loss=0.767319 val_loss=0.775187 best=0.775187 es=0/5
[2026-05-16 20:10:45] [representation][random][cand_027_d4_w7] epoch=192 train_loss=0.767225 val_loss=0.775405 best=0.775187 es=1/5
[2026-05-16 20:10:48] [representation][random][cand_027_d4_w7] epoch=193 train_loss=0.767349 val_loss=0.775004 best=0.775004 es=0/5
[2026-05-16 20:10:51] [representation][random][cand_027_d4_w7] epoch=194 train_loss=0.766999 val_loss=0.775052 best=0.775004 es=1/5
[2026-05-16 20:10:54] [representation][random][cand_027_d4_w7] epoch=195 train_loss=0.766827 val_loss=0.774758 best=0.774758 es=0/5
[2026-05-16 20:10:57] [representation][random][cand_027_d4_w7] epoch=196 train_loss=0.766710 val_loss=0.775453 best=0.774758 es=1/5
[2026-05-16 20:11:00] [representation][random][cand_027_d4_w7] epoch=197 train_loss=0.767114 val_loss=0.775410 best=0.774758 es=2/5
