[2026-06-11 02:04:28] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-11 02:04:28] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_743_d6_w124/training_log.txt
[2026-06-11 02:04:28] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/repeat4_plus_sim_pred5_v1/repeat_01/simulation/cand_743_d6_w124/training_stats.csv
[2026-06-11 02:04:28] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.010594 val_loss=0.007338 best=0.007338 es=0/10
[2026-06-11 02:04:28] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.002530 val_loss=0.003653 best=0.003653 es=0/10
[2026-06-11 02:04:28] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.004241 val_loss=0.004200 best=0.004200 es=0/10
[2026-06-11 02:04:29] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.002342 val_loss=0.001321 best=0.001321 es=0/10
[2026-06-11 02:04:29] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.003503 val_loss=0.002118 best=0.002118 es=0/10
[2026-06-11 02:04:29] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.002688 val_loss=0.003943 best=0.003943 es=0/10
[2026-06-11 02:04:29] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.004635 val_loss=0.002473 best=0.002473 es=0/10
[2026-06-11 02:04:29] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.001576 val_loss=0.001393 best=0.001393 es=0/10
[2026-06-11 02:04:30] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000954 val_loss=0.001016 best=0.001016 es=0/10
[2026-06-11 02:04:30] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.001088 val_loss=0.000820 best=0.000820 es=0/10
[2026-06-11 02:04:30] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.001356 val_loss=0.000428 best=0.000428 es=0/10
[2026-06-11 02:04:30] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000735 val_loss=0.000485 best=0.000485 es=0/10
[2026-06-11 02:04:31] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000298 val_loss=0.000836 best=0.000836 es=0/10
[2026-06-11 02:04:31] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.003227 val_loss=0.000559 best=0.000559 es=0/10
[2026-06-11 02:04:31] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000663 val_loss=0.000537 best=0.000537 es=0/10
[2026-06-11 02:04:31] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000997 val_loss=0.000572 best=0.000572 es=0/10
[2026-06-11 02:04:31] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.001259 val_loss=0.000382 best=0.000382 es=0/10
[2026-06-11 02:04:32] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000431 val_loss=0.000414 best=0.000414 es=0/10
[2026-06-11 02:04:32] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000499 val_loss=0.000343 best=0.000343 es=0/10
[2026-06-11 02:04:32] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.001153 val_loss=0.000236 best=0.000236 es=0/10
[2026-06-11 02:04:32] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000496 val_loss=0.000307 best=0.000307 es=0/10
[2026-06-11 02:04:32] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000858 val_loss=0.000181 best=0.000181 es=0/10
[2026-06-11 02:04:33] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000720 val_loss=0.000160 best=0.000160 es=0/10
[2026-06-11 02:04:33] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000704 val_loss=0.000160 best=0.000160 es=0/10
[2026-06-11 02:04:33] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000378 val_loss=0.000147 best=0.000147 es=0/10
[2026-06-11 02:04:33] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000317 val_loss=0.000209 best=0.000209 es=0/10
[2026-06-11 02:04:34] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000948 val_loss=0.000165 best=0.000165 es=0/10
[2026-06-11 02:04:34] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000516 val_loss=0.000182 best=0.000182 es=0/10
[2026-06-11 02:04:34] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000786 val_loss=0.000238 best=0.000238 es=0/10
[2026-06-11 02:04:34] Epoch 1 | architecture=[124, 124, 124, 124, 124, 124] train_loss=0.000474 val_loss=0.000138 best=0.000138 es=0/10
