[2026-06-14 01:36:27] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:36:27] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_023_d1_w24/training_log.txt
[2026-06-14 01:36:27] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_023_d1_w24/training_stats.csv
[2026-06-14 01:36:27] Epoch 1 | architecture=[24] train_loss=0.026224 val_loss=0.021423 best=0.021423 es=0/10
[2026-06-14 01:36:28] Epoch 1 | architecture=[24] train_loss=0.021779 val_loss=0.025614 best=0.025614 es=0/10
[2026-06-14 01:36:28] Epoch 1 | architecture=[24] train_loss=0.021243 val_loss=0.027845 best=0.027845 es=0/10
[2026-06-14 01:36:28] Epoch 1 | architecture=[24] train_loss=0.021621 val_loss=0.024034 best=0.024034 es=0/10
[2026-06-14 01:36:29] Epoch 1 | architecture=[24] train_loss=0.020598 val_loss=0.021536 best=0.021536 es=0/10
[2026-06-14 01:36:29] Epoch 1 | architecture=[24] train_loss=0.020636 val_loss=0.020430 best=0.020430 es=0/10
[2026-06-14 01:36:29] Epoch 1 | architecture=[24] train_loss=0.020535 val_loss=0.020330 best=0.020330 es=0/10
[2026-06-14 01:36:29] Epoch 1 | architecture=[24] train_loss=0.020482 val_loss=0.020633 best=0.020633 es=0/10
[2026-06-14 01:36:30] Epoch 1 | architecture=[24] train_loss=0.019963 val_loss=0.021100 best=0.021100 es=0/10
[2026-06-14 01:36:30] Epoch 1 | architecture=[24] train_loss=0.020143 val_loss=0.021796 best=0.021796 es=0/10
[2026-06-14 01:36:30] Epoch 1 | architecture=[24] train_loss=0.020104 val_loss=0.022356 best=0.022356 es=0/10
[2026-06-14 01:36:31] Epoch 1 | architecture=[24] train_loss=0.019699 val_loss=0.022356 best=0.022356 es=0/10
[2026-06-14 01:36:31] Epoch 1 | architecture=[24] train_loss=0.020335 val_loss=0.022147 best=0.022147 es=0/10
[2026-06-14 01:36:32] Epoch 1 | architecture=[24] train_loss=0.019506 val_loss=0.021276 best=0.021276 es=0/10
[2026-06-14 01:36:32] Epoch 1 | architecture=[24] train_loss=0.020390 val_loss=0.020610 best=0.020610 es=0/10
[2026-06-14 01:36:32] Epoch 1 | architecture=[24] train_loss=0.019440 val_loss=0.020099 best=0.020099 es=0/10
[2026-06-14 01:36:32] Epoch 1 | architecture=[24] train_loss=0.019634 val_loss=0.020075 best=0.020075 es=0/10
[2026-06-14 01:36:33] Epoch 1 | architecture=[24] train_loss=0.019242 val_loss=0.019967 best=0.019967 es=0/10
[2026-06-14 01:36:33] Epoch 1 | architecture=[24] train_loss=0.019425 val_loss=0.020170 best=0.020170 es=0/10
[2026-06-14 01:36:33] Epoch 1 | architecture=[24] train_loss=0.018892 val_loss=0.020523 best=0.020523 es=0/10
[2026-06-14 01:36:34] Epoch 1 | architecture=[24] train_loss=0.019199 val_loss=0.020727 best=0.020727 es=0/10
[2026-06-14 01:36:34] Epoch 1 | architecture=[24] train_loss=0.019190 val_loss=0.020968 best=0.020968 es=0/10
[2026-06-14 01:36:34] Epoch 1 | architecture=[24] train_loss=0.019494 val_loss=0.021153 best=0.021153 es=0/10
[2026-06-14 01:36:34] Epoch 1 | architecture=[24] train_loss=0.018756 val_loss=0.021330 best=0.021330 es=0/10
[2026-06-14 01:36:34] Epoch 1 | architecture=[24] train_loss=0.019192 val_loss=0.020665 best=0.020665 es=0/10
[2026-06-14 01:36:35] Epoch 1 | architecture=[24] train_loss=0.018823 val_loss=0.020091 best=0.020091 es=0/10
[2026-06-14 01:36:35] Epoch 1 | architecture=[24] train_loss=0.018802 val_loss=0.019670 best=0.019670 es=0/10
