[2026-06-13 21:07:29] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-13 21:07:29] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_422_d4_w106/training_log.txt
[2026-06-13 21:07:29] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/denoising_plus_sim5_v1/repeat_05/simulation/cand_422_d4_w106/training_stats.csv
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.007292 val_loss=0.007951 best=0.007951 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.003296 val_loss=0.005032 best=0.005032 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.004095 val_loss=0.002035 best=0.002035 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.003053 val_loss=0.001213 best=0.001213 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001741 val_loss=0.001602 best=0.001602 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001725 val_loss=0.002138 best=0.002138 es=0/10
[2026-06-13 21:07:30] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001506 val_loss=0.001308 best=0.001308 es=0/10
[2026-06-13 21:07:31] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001257 val_loss=0.001128 best=0.001128 es=0/10
[2026-06-13 21:07:31] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001063 val_loss=0.001405 best=0.001405 es=0/10
[2026-06-13 21:07:31] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001197 val_loss=0.000813 best=0.000813 es=0/10
[2026-06-13 21:07:31] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000778 val_loss=0.000927 best=0.000927 es=0/10
[2026-06-13 21:07:31] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000786 val_loss=0.001331 best=0.001331 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000949 val_loss=0.000679 best=0.000679 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000433 val_loss=0.000954 best=0.000954 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000565 val_loss=0.000969 best=0.000969 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001068 val_loss=0.000501 best=0.000501 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001178 val_loss=0.000579 best=0.000579 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001389 val_loss=0.000639 best=0.000639 es=0/10
[2026-06-13 21:07:32] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001550 val_loss=0.000527 best=0.000527 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001328 val_loss=0.000794 best=0.000794 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000728 val_loss=0.000603 best=0.000603 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001214 val_loss=0.000401 best=0.000401 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000595 val_loss=0.000515 best=0.000515 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.001461 val_loss=0.000413 best=0.000413 es=0/10
[2026-06-13 21:07:33] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000600 val_loss=0.000402 best=0.000402 es=0/10
[2026-06-13 21:07:34] Epoch 1 | architecture=[106, 106, 106, 105] train_loss=0.000815 val_loss=0.000475 best=0.000475 es=0/10
