2025-10-04 18:03:04 - INFO - ======== [Run 10/300] width=100 depth=1 ========
2025-10-04 18:03:04 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-04 18:03:04 - INFO - Model params=13000 | neurons=200 | pooling=[1, 3]
2025-10-04 18:03:16 - INFO - [epoch 1/50] train_loss=4.5338 | val_loss=4.4610 | val_acc=0.0352 | best_val=4.4610@1 | bad=0/10 | lr=1.00e-03 | dt=11.8s
2025-10-04 18:03:26 - INFO - [epoch 2/50] train_loss=4.3830 | val_loss=4.3192 | val_acc=0.0406 | best_val=4.3192@2 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:03:36 - INFO - [epoch 3/50] train_loss=4.2778 | val_loss=4.2416 | val_acc=0.0524 | best_val=4.2416@3 | bad=0/10 | lr=1.00e-03 | dt=9.9s
2025-10-04 18:03:45 - INFO - [epoch 4/50] train_loss=4.2136 | val_loss=4.1838 | val_acc=0.0650 | best_val=4.1838@4 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:03:55 - INFO - [epoch 5/50] train_loss=4.1676 | val_loss=4.1495 | val_acc=0.0716 | best_val=4.1495@5 | bad=0/10 | lr=1.00e-03 | dt=9.5s
2025-10-04 18:04:04 - INFO - [epoch 6/50] train_loss=4.1352 | val_loss=4.1196 | val_acc=0.0734 | best_val=4.1196@6 | bad=0/10 | lr=1.00e-03 | dt=9.6s
2025-10-04 18:04:14 - INFO - [epoch 7/50] train_loss=4.1053 | val_loss=4.0965 | val_acc=0.0774 | best_val=4.0965@7 | bad=0/10 | lr=1.00e-03 | dt=9.7s
2025-10-04 18:04:24 - INFO - [epoch 8/50] train_loss=4.0797 | val_loss=4.0704 | val_acc=0.0852 | best_val=4.0704@8 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:04:34 - INFO - [epoch 9/50] train_loss=4.0545 | val_loss=4.0455 | val_acc=0.0906 | best_val=4.0455@9 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:04:43 - INFO - [epoch 10/50] train_loss=4.0325 | val_loss=4.0268 | val_acc=0.0936 | best_val=4.0268@10 | bad=0/10 | lr=1.00e-03 | dt=9.0s
2025-10-04 18:04:52 - INFO - [epoch 11/50] train_loss=4.0135 | val_loss=4.0047 | val_acc=0.0968 | best_val=4.0047@11 | bad=0/10 | lr=1.00e-03 | dt=9.6s
2025-10-04 18:05:02 - INFO - [epoch 12/50] train_loss=3.9943 | val_loss=3.9827 | val_acc=0.1004 | best_val=3.9827@12 | bad=0/10 | lr=1.00e-03 | dt=9.6s
2025-10-04 18:05:12 - INFO - [epoch 13/50] train_loss=3.9766 | val_loss=3.9763 | val_acc=0.0990 | best_val=3.9763@13 | bad=0/10 | lr=1.00e-03 | dt=10.0s
2025-10-04 18:05:23 - INFO - [epoch 14/50] train_loss=3.9602 | val_loss=3.9575 | val_acc=0.1056 | best_val=3.9575@14 | bad=0/10 | lr=1.00e-03 | dt=10.8s
2025-10-04 18:05:33 - INFO - [epoch 15/50] train_loss=3.9440 | val_loss=3.9432 | val_acc=0.1030 | best_val=3.9432@15 | bad=0/10 | lr=1.00e-03 | dt=10.3s
2025-10-04 18:05:43 - INFO - [epoch 16/50] train_loss=3.9283 | val_loss=3.9249 | val_acc=0.1136 | best_val=3.9249@16 | bad=0/10 | lr=1.00e-03 | dt=9.8s
2025-10-04 18:05:53 - INFO - [epoch 17/50] train_loss=3.9134 | val_loss=3.9253 | val_acc=0.1060 | best_val=3.9249@16 | bad=1/10 | lr=1.00e-03 | dt=9.8s
