2025-10-05 11:23:42 - INFO - ======== [Run 42/300] width=120 depth=2 ========
2025-10-05 11:23:42 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-05 11:23:42 - INFO - Model params=145420 | neurons=360 | pooling=[1, 3]
2025-10-05 11:23:59 - INFO - [epoch 1/50] train_loss=4.4615 | val_loss=4.3186 | val_acc=0.0492 | best_val=4.3186@1 | bad=0/10 | lr=1.00e-03 | dt=16.4s
2025-10-05 11:24:22 - INFO - [epoch 2/50] train_loss=4.2433 | val_loss=4.1646 | val_acc=0.0658 | best_val=4.1646@2 | bad=0/10 | lr=1.00e-03 | dt=23.8s
2025-10-05 11:24:45 - INFO - [epoch 3/50] train_loss=4.1100 | val_loss=4.0515 | val_acc=0.0894 | best_val=4.0515@3 | bad=0/10 | lr=1.00e-03 | dt=22.3s
2025-10-05 11:25:07 - INFO - [epoch 4/50] train_loss=3.9913 | val_loss=3.9620 | val_acc=0.1046 | best_val=3.9620@4 | bad=0/10 | lr=1.00e-03 | dt=22.2s
2025-10-05 11:25:29 - INFO - [epoch 5/50] train_loss=3.8875 | val_loss=3.8487 | val_acc=0.1204 | best_val=3.8487@5 | bad=0/10 | lr=1.00e-03 | dt=21.9s
2025-10-05 11:25:51 - INFO - [epoch 6/50] train_loss=3.8006 | val_loss=3.7941 | val_acc=0.1284 | best_val=3.7941@6 | bad=0/10 | lr=1.00e-03 | dt=22.6s
2025-10-05 11:26:14 - INFO - [epoch 7/50] train_loss=3.7221 | val_loss=3.7253 | val_acc=0.1348 | best_val=3.7253@7 | bad=0/10 | lr=1.00e-03 | dt=22.6s
2025-10-05 11:26:37 - INFO - [epoch 8/50] train_loss=3.6548 | val_loss=3.6629 | val_acc=0.1502 | best_val=3.6629@8 | bad=0/10 | lr=1.00e-03 | dt=23.0s
2025-10-05 11:27:00 - INFO - [epoch 9/50] train_loss=3.5898 | val_loss=3.5943 | val_acc=0.1524 | best_val=3.5943@9 | bad=0/10 | lr=1.00e-03 | dt=22.5s
2025-10-05 11:27:22 - INFO - [epoch 10/50] train_loss=3.5345 | val_loss=3.5586 | val_acc=0.1566 | best_val=3.5586@10 | bad=0/10 | lr=1.00e-03 | dt=22.4s
2025-10-05 11:27:44 - INFO - [epoch 11/50] train_loss=3.4749 | val_loss=3.4762 | val_acc=0.1710 | best_val=3.4762@11 | bad=0/10 | lr=1.00e-03 | dt=21.7s
2025-10-05 11:28:06 - INFO - [epoch 12/50] train_loss=3.4301 | val_loss=3.4385 | val_acc=0.1800 | best_val=3.4385@12 | bad=0/10 | lr=1.00e-03 | dt=22.1s
2025-10-05 11:28:28 - INFO - [epoch 13/50] train_loss=3.3855 | val_loss=3.3999 | val_acc=0.1884 | best_val=3.3999@13 | bad=0/10 | lr=1.00e-03 | dt=21.9s
2025-10-05 11:28:50 - INFO - [epoch 14/50] train_loss=3.3493 | val_loss=3.3886 | val_acc=0.1822 | best_val=3.3886@14 | bad=0/10 | lr=1.00e-03 | dt=22.0s
2025-10-05 11:29:12 - INFO - [epoch 15/50] train_loss=3.3098 | val_loss=3.3405 | val_acc=0.1934 | best_val=3.3405@15 | bad=0/10 | lr=1.00e-03 | dt=22.2s
2025-10-05 11:29:34 - INFO - [epoch 16/50] train_loss=3.2775 | val_loss=3.2940 | val_acc=0.2052 | best_val=3.2940@16 | bad=0/10 | lr=1.00e-03 | dt=21.7s
2025-10-05 11:29:56 - INFO - [epoch 17/50] train_loss=3.2478 | val_loss=3.2826 | val_acc=0.2130 | best_val=3.2826@17 | bad=0/10 | lr=1.00e-03 | dt=22.0s
2025-10-05 11:30:18 - INFO - [epoch 18/50] train_loss=3.2273 | val_loss=3.3144 | val_acc=0.2038 | best_val=3.2826@17 | bad=1/10 | lr=1.00e-03 | dt=22.1s
