2025-10-05 11:42:03 - INFO - ======== [Run 43/300] width=130 depth=2 ========
2025-10-05 11:42:03 - INFO - Device=cuda | dataset=cifar100 | batch=2048 | max_epochs=50 | patience=10 | lr=1.00e-03 | wd=1.0e-04
2025-10-05 11:42:03 - INFO - Model params=169230 | neurons=390 | pooling=[1, 3]
2025-10-05 11:42:29 - INFO - [epoch 1/50] train_loss=4.4515 | val_loss=4.2981 | val_acc=0.0626 | best_val=4.2981@1 | bad=0/10 | lr=1.00e-03 | dt=25.6s
2025-10-05 11:42:56 - INFO - [epoch 2/50] train_loss=4.2181 | val_loss=4.1493 | val_acc=0.0732 | best_val=4.1493@2 | bad=0/10 | lr=1.00e-03 | dt=27.0s
2025-10-05 11:43:20 - INFO - [epoch 3/50] train_loss=4.0783 | val_loss=4.0292 | val_acc=0.0998 | best_val=4.0292@3 | bad=0/10 | lr=1.00e-03 | dt=24.0s
2025-10-05 11:43:45 - INFO - [epoch 4/50] train_loss=3.9587 | val_loss=3.9132 | val_acc=0.1136 | best_val=3.9132@4 | bad=0/10 | lr=1.00e-03 | dt=24.7s
2025-10-05 11:44:08 - INFO - [epoch 5/50] train_loss=3.8569 | val_loss=3.8436 | val_acc=0.1182 | best_val=3.8436@5 | bad=0/10 | lr=1.00e-03 | dt=23.2s
2025-10-05 11:44:31 - INFO - [epoch 6/50] train_loss=3.7636 | val_loss=3.7497 | val_acc=0.1354 | best_val=3.7497@6 | bad=0/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:44:55 - INFO - [epoch 7/50] train_loss=3.6865 | val_loss=3.6799 | val_acc=0.1482 | best_val=3.6799@7 | bad=0/10 | lr=1.00e-03 | dt=23.1s
2025-10-05 11:45:18 - INFO - [epoch 8/50] train_loss=3.6186 | val_loss=3.6299 | val_acc=0.1486 | best_val=3.6299@8 | bad=0/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:45:41 - INFO - [epoch 9/50] train_loss=3.5564 | val_loss=3.5460 | val_acc=0.1640 | best_val=3.5460@9 | bad=0/10 | lr=1.00e-03 | dt=23.3s
2025-10-05 11:46:04 - INFO - [epoch 10/50] train_loss=3.5041 | val_loss=3.4985 | val_acc=0.1684 | best_val=3.4985@10 | bad=0/10 | lr=1.00e-03 | dt=23.2s
2025-10-05 11:46:28 - INFO - [epoch 11/50] train_loss=3.4492 | val_loss=3.4901 | val_acc=0.1638 | best_val=3.4901@11 | bad=0/10 | lr=1.00e-03 | dt=23.7s
2025-10-05 11:46:52 - INFO - [epoch 12/50] train_loss=3.4101 | val_loss=3.4288 | val_acc=0.1854 | best_val=3.4288@12 | bad=0/10 | lr=1.00e-03 | dt=23.4s
2025-10-05 11:47:15 - INFO - [epoch 13/50] train_loss=3.3635 | val_loss=3.3662 | val_acc=0.1984 | best_val=3.3662@13 | bad=0/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:47:39 - INFO - [epoch 14/50] train_loss=3.3279 | val_loss=3.3587 | val_acc=0.1984 | best_val=3.3587@14 | bad=0/10 | lr=1.00e-03 | dt=23.6s
2025-10-05 11:48:02 - INFO - [epoch 15/50] train_loss=3.2993 | val_loss=3.3235 | val_acc=0.2050 | best_val=3.3235@15 | bad=0/10 | lr=1.00e-03 | dt=22.8s
2025-10-05 11:48:25 - INFO - [epoch 16/50] train_loss=3.2671 | val_loss=3.3293 | val_acc=0.1934 | best_val=3.3235@15 | bad=1/10 | lr=1.00e-03 | dt=23.7s
2025-10-05 11:48:49 - INFO - [epoch 17/50] train_loss=3.2390 | val_loss=3.3294 | val_acc=0.2032 | best_val=3.3235@15 | bad=2/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:49:12 - INFO - [epoch 18/50] train_loss=3.2183 | val_loss=3.3133 | val_acc=0.2030 | best_val=3.3133@18 | bad=0/10 | lr=1.00e-03 | dt=23.4s
2025-10-05 11:49:36 - INFO - [epoch 19/50] train_loss=3.1934 | val_loss=3.2576 | val_acc=0.2088 | best_val=3.2576@19 | bad=0/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:49:59 - INFO - [epoch 20/50] train_loss=3.1636 | val_loss=3.2639 | val_acc=0.2034 | best_val=3.2576@19 | bad=1/10 | lr=1.00e-03 | dt=23.3s
2025-10-05 11:50:22 - INFO - [epoch 21/50] train_loss=3.1455 | val_loss=3.2430 | val_acc=0.2128 | best_val=3.2430@21 | bad=0/10 | lr=1.00e-03 | dt=23.2s
2025-10-05 11:50:45 - INFO - [epoch 22/50] train_loss=3.1244 | val_loss=3.2835 | val_acc=0.2080 | best_val=3.2430@21 | bad=1/10 | lr=1.00e-03 | dt=23.3s
2025-10-05 11:51:08 - INFO - [epoch 23/50] train_loss=3.1129 | val_loss=3.1569 | val_acc=0.2318 | best_val=3.1569@23 | bad=0/10 | lr=1.00e-03 | dt=22.9s
2025-10-05 11:51:32 - INFO - [epoch 24/50] train_loss=3.0954 | val_loss=3.2024 | val_acc=0.2212 | best_val=3.1569@23 | bad=1/10 | lr=1.00e-03 | dt=23.4s
2025-10-05 11:51:55 - INFO - [epoch 25/50] train_loss=3.0729 | val_loss=3.1569 | val_acc=0.2292 | best_val=3.1569@25 | bad=0/10 | lr=1.00e-03 | dt=23.0s
2025-10-05 11:52:18 - INFO - [epoch 26/50] train_loss=3.0712 | val_loss=3.2395 | val_acc=0.2198 | best_val=3.1569@25 | bad=1/10 | lr=1.00e-03 | dt=23.4s
2025-10-05 11:52:42 - INFO - [epoch 27/50] train_loss=3.0583 | val_loss=3.1727 | val_acc=0.2292 | best_val=3.1569@25 | bad=2/10 | lr=1.00e-03 | dt=23.6s
2025-10-05 11:53:05 - INFO - [epoch 28/50] train_loss=3.0303 | val_loss=3.0713 | val_acc=0.2484 | best_val=3.0713@28 | bad=0/10 | lr=1.00e-03 | dt=23.1s
2025-10-05 11:53:28 - INFO - [epoch 29/50] train_loss=3.0154 | val_loss=3.1644 | val_acc=0.2330 | best_val=3.0713@28 | bad=1/10 | lr=1.00e-03 | dt=23.4s
2025-10-05 11:53:52 - INFO - [epoch 30/50] train_loss=3.0021 | val_loss=3.0807 | val_acc=0.2480 | best_val=3.0713@28 | bad=2/10 | lr=1.00e-03 | dt=23.2s
2025-10-05 11:54:14 - INFO - [epoch 31/50] train_loss=2.9870 | val_loss=3.0712 | val_acc=0.2486 | best_val=3.0712@31 | bad=0/10 | lr=1.00e-03 | dt=22.9s
2025-10-05 11:54:38 - INFO - [epoch 32/50] train_loss=2.9823 | val_loss=3.0639 | val_acc=0.2468 | best_val=3.0639@32 | bad=0/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:55:01 - INFO - [epoch 33/50] train_loss=2.9708 | val_loss=3.0494 | val_acc=0.2520 | best_val=3.0494@33 | bad=0/10 | lr=1.00e-03 | dt=23.1s
2025-10-05 11:55:25 - INFO - [epoch 34/50] train_loss=2.9501 | val_loss=3.0997 | val_acc=0.2382 | best_val=3.0494@33 | bad=1/10 | lr=1.00e-03 | dt=23.7s
2025-10-05 11:55:49 - INFO - [epoch 35/50] train_loss=2.9437 | val_loss=3.0265 | val_acc=0.2618 | best_val=3.0265@35 | bad=0/10 | lr=1.00e-03 | dt=23.9s
2025-10-05 11:56:12 - INFO - [epoch 36/50] train_loss=2.9312 | val_loss=3.0493 | val_acc=0.2568 | best_val=3.0265@35 | bad=1/10 | lr=1.00e-03 | dt=23.5s
2025-10-05 11:56:36 - INFO - [epoch 37/50] train_loss=2.9328 | val_loss=3.0314 | val_acc=0.2576 | best_val=3.0265@35 | bad=2/10 | lr=1.00e-03 | dt=23.4s
