[2026-06-15 08:11:50] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-15 08:11:50] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_539_d5_w108/training_log.txt
[2026-06-15 08:11:50] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_04/simulation/cand_539_d5_w108/training_stats.csv
[2026-06-15 08:11:50] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.005841 val_loss=0.003250 best=0.003250 es=0/10
[2026-06-15 08:11:50] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.002902 val_loss=0.001708 best=0.001708 es=0/10
[2026-06-15 08:11:50] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.002937 val_loss=0.001964 best=0.001964 es=0/10
[2026-06-15 08:11:50] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.005001 val_loss=0.000614 best=0.000614 es=0/10
[2026-06-15 08:11:51] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001271 val_loss=0.000812 best=0.000812 es=0/10
[2026-06-15 08:11:51] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001688 val_loss=0.001284 best=0.001284 es=0/10
[2026-06-15 08:11:51] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.003420 val_loss=0.000731 best=0.000731 es=0/10
[2026-06-15 08:11:51] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001187 val_loss=0.000747 best=0.000747 es=0/10
[2026-06-15 08:11:52] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001687 val_loss=0.000701 best=0.000701 es=0/10
[2026-06-15 08:11:52] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001195 val_loss=0.001026 best=0.001026 es=0/10
[2026-06-15 08:11:52] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000768 val_loss=0.001002 best=0.001002 es=0/10
[2026-06-15 08:11:53] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001022 val_loss=0.000394 best=0.000394 es=0/10
[2026-06-15 08:11:53] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000627 val_loss=0.000392 best=0.000392 es=0/10
[2026-06-15 08:11:53] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000689 val_loss=0.000257 best=0.000257 es=0/10
[2026-06-15 08:11:53] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001991 val_loss=0.000265 best=0.000265 es=0/10
[2026-06-15 08:11:53] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000671 val_loss=0.000372 best=0.000372 es=0/10
[2026-06-15 08:11:54] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000792 val_loss=0.000329 best=0.000329 es=0/10
[2026-06-15 08:11:54] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000899 val_loss=0.000228 best=0.000228 es=0/10
[2026-06-15 08:11:54] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000629 val_loss=0.000275 best=0.000275 es=0/10
[2026-06-15 08:11:54] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001158 val_loss=0.000354 best=0.000354 es=0/10
[2026-06-15 08:11:55] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000858 val_loss=0.000262 best=0.000262 es=0/10
[2026-06-15 08:11:55] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.004294 val_loss=0.000278 best=0.000278 es=0/10
[2026-06-15 08:11:55] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.000910 val_loss=0.000220 best=0.000220 es=0/10
[2026-06-15 08:11:55] Epoch 1 | architecture=[108, 108, 108, 108, 108] train_loss=0.001023 val_loss=0.000354 best=0.000354 es=0/10
