task,phase,phase_type,best_val,best_epoch,final_epoch,test_loss,test_acc,best_checkpoint,candidate_dir
representation,ae_width_only,width_only,0.09291029235385326,17,17,,,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d3/representation/ae_width_only/cand_459_d3_w154/checkpoint_best.pt,cand_459_d3_w154
representation,stl_from_ae_width_only,stl_refit,0.19948244119085043,123,133,0.20139085118561237,0.9211373298222062,MLPS/tabular/shared/dae_dnn/results/goliath_active_suite_width_only_gpu/representation_d3/representation/stl_from_ae_width_only/cand_000_d3_w154/checkpoint_best.pt,cand_000_d3_w154
