[2026-06-14 01:39:55] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:39:55] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_048_d1_w49/training_log.txt
[2026-06-14 01:39:55] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_048_d1_w49/training_stats.csv
[2026-06-14 01:39:55] Epoch 1 | architecture=[49] train_loss=0.015736 val_loss=0.018734 best=0.018734 es=0/10
[2026-06-14 01:39:55] Epoch 1 | architecture=[49] train_loss=0.014205 val_loss=0.025213 best=0.025213 es=0/10
[2026-06-14 01:39:56] Epoch 1 | architecture=[49] train_loss=0.014789 val_loss=0.023153 best=0.023153 es=0/10
[2026-06-14 01:39:56] Epoch 1 | architecture=[49] train_loss=0.013851 val_loss=0.020372 best=0.020372 es=0/10
[2026-06-14 01:39:57] Epoch 1 | architecture=[49] train_loss=0.013665 val_loss=0.015657 best=0.015657 es=0/10
[2026-06-14 01:39:57] Epoch 1 | architecture=[49] train_loss=0.013315 val_loss=0.013773 best=0.013773 es=0/10
[2026-06-14 01:39:57] Epoch 1 | architecture=[49] train_loss=0.013362 val_loss=0.013310 best=0.013310 es=0/10
[2026-06-14 01:39:58] Epoch 1 | architecture=[49] train_loss=0.013289 val_loss=0.013577 best=0.013577 es=0/10
[2026-06-14 01:39:58] Epoch 1 | architecture=[49] train_loss=0.013211 val_loss=0.015427 best=0.015427 es=0/10
[2026-06-14 01:39:58] Epoch 1 | architecture=[49] train_loss=0.012877 val_loss=0.016907 best=0.016907 es=0/10
[2026-06-14 01:39:59] Epoch 1 | architecture=[49] train_loss=0.012856 val_loss=0.017556 best=0.017556 es=0/10
[2026-06-14 01:39:59] Epoch 1 | architecture=[49] train_loss=0.012976 val_loss=0.017620 best=0.017620 es=0/10
[2026-06-14 01:39:59] Epoch 1 | architecture=[49] train_loss=0.012524 val_loss=0.016357 best=0.016357 es=0/10
[2026-06-14 01:40:00] Epoch 1 | architecture=[49] train_loss=0.012441 val_loss=0.014984 best=0.014984 es=0/10
[2026-06-14 01:40:00] Epoch 1 | architecture=[49] train_loss=0.012865 val_loss=0.014181 best=0.014181 es=0/10
[2026-06-14 01:40:00] Epoch 1 | architecture=[49] train_loss=0.012900 val_loss=0.013968 best=0.013968 es=0/10
[2026-06-14 01:40:00] Epoch 1 | architecture=[49] train_loss=0.012659 val_loss=0.014106 best=0.014106 es=0/10
