[2026-06-14 01:34:08] Initialized ContinuousLogger for MLPS.tabular.shared.dae_dnn.adp_search (Mode: width_to_depth)
[2026-06-14 01:34:08] Logs: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_010_d1_w11/training_log.txt
[2026-06-14 01:34:08] CSV: MLPS/tabular/shared/dae_dnn/results/adp/w2d/main_without_denoising_v1/repeat_03/simulation/cand_010_d1_w11/training_stats.csv
[2026-06-14 01:34:08] Epoch 1 | architecture=[11] train_loss=0.062353 val_loss=0.028936 best=0.028936 es=0/10
[2026-06-14 01:34:09] Epoch 1 | architecture=[11] train_loss=0.048126 val_loss=0.028699 best=0.028699 es=0/10
[2026-06-14 01:34:09] Epoch 1 | architecture=[11] train_loss=0.038865 val_loss=0.035125 best=0.035125 es=0/10
[2026-06-14 01:34:09] Epoch 1 | architecture=[11] train_loss=0.032554 val_loss=0.041033 best=0.041033 es=0/10
[2026-06-14 01:34:09] Epoch 1 | architecture=[11] train_loss=0.030038 val_loss=0.042105 best=0.042105 es=0/10
[2026-06-14 01:34:10] Epoch 1 | architecture=[11] train_loss=0.029970 val_loss=0.040896 best=0.040896 es=0/10
[2026-06-14 01:34:10] Epoch 1 | architecture=[11] train_loss=0.029012 val_loss=0.038905 best=0.038905 es=0/10
[2026-06-14 01:34:10] Epoch 1 | architecture=[11] train_loss=0.029315 val_loss=0.037575 best=0.037575 es=0/10
[2026-06-14 01:34:10] Epoch 1 | architecture=[11] train_loss=0.029404 val_loss=0.035733 best=0.035733 es=0/10
[2026-06-14 01:34:11] Epoch 1 | architecture=[11] train_loss=0.029214 val_loss=0.032899 best=0.032899 es=0/10
[2026-06-14 01:34:11] Epoch 1 | architecture=[11] train_loss=0.027749 val_loss=0.030128 best=0.030128 es=0/10
[2026-06-14 01:34:11] Epoch 1 | architecture=[11] train_loss=0.027287 val_loss=0.028146 best=0.028146 es=0/10
[2026-06-14 01:34:12] Epoch 1 | architecture=[11] train_loss=0.026613 val_loss=0.027191 best=0.027191 es=0/10
[2026-06-14 01:34:12] Epoch 1 | architecture=[11] train_loss=0.026998 val_loss=0.026739 best=0.026739 es=0/10
[2026-06-14 01:34:12] Epoch 1 | architecture=[11] train_loss=0.026608 val_loss=0.026269 best=0.026269 es=0/10
[2026-06-14 01:34:12] Epoch 1 | architecture=[11] train_loss=0.026663 val_loss=0.026140 best=0.026140 es=0/10
[2026-06-14 01:34:13] Epoch 1 | architecture=[11] train_loss=0.026256 val_loss=0.026185 best=0.026185 es=0/10
[2026-06-14 01:34:13] Epoch 1 | architecture=[11] train_loss=0.025891 val_loss=0.026227 best=0.026227 es=0/10
[2026-06-14 01:34:13] Epoch 1 | architecture=[11] train_loss=0.026865 val_loss=0.026271 best=0.026271 es=0/10
[2026-06-14 01:34:14] Epoch 1 | architecture=[11] train_loss=0.025974 val_loss=0.026287 best=0.026287 es=0/10
[2026-06-14 01:34:14] Epoch 1 | architecture=[11] train_loss=0.025500 val_loss=0.026075 best=0.026075 es=0/10
[2026-06-14 01:34:14] Epoch 1 | architecture=[11] train_loss=0.025688 val_loss=0.025845 best=0.025845 es=0/10
